scene_id,scene_text,in_summary,aspects
0,"[' ( A college man runs across campus . )', "" ( He 's blind-folded and dressed in a pair of women 's bra and panties , his wrists bound and elbows taped to his body . )"", ' ( Three other college boys chase after him . )', ' [[Frat_Boy]] say it loud and say it proud !', ' [[PLEDGE]] omega zeta pi !', ' ( Two of the frat boys carry paddles in their hands as they chase the inductee around the campus grounds . )', ' [[Frat_Boy]] say it loud and say it proud !', ' [[PLEDGE]] omega zeta pi !', ' ( The Inductee runs and trips over something . )', ' ( He lands in a pile of worms The three frat boys chasing him stop and stare at him . )', ' ( Because the Inductee is blindfolded , he spits the worms out of his mouth )', ' [[PLEDGE]] dude', "" [[PLEDGE]] what 's crawling on my face ?""]",0,None
1,"[' ( Camera zooms in for a close-up of the maggots . )', ' ( Eva and Grissom stand in front of the pile of maggots . )', "" [[Eva]] it 's fraternity hell week"", ' [[Eva]] a pledge slipped and fell in this pile of maggots', ' [[Eva]] school of agriculture is in charge of campus landscaping , so security called me', ' [[Eva]] you were the first person i thought of', ' [[Grissom]] well , thank you , eva', "" [[Grissom]] i 'm honored"", ' ( She smiles at him . )', ' [[Grissom]] you make your own mulch ?', ' [[Eva]] the university is self-sustaining', ' [[Eva]] a city within a city', ' [[Eva]] state institutions are encouraged to practice xeriscaping', "" [[Grissom]] 'xeri ' meaning dry ?"", ' [[Eva]] landscaping using drought-tolerant plant life', ' [[Eva]] conserves water', "" [[Eva]] there 's no reason for these maggots to be here"", ' ( Campus Security Officer # 1 , Brian , walks up to them carrying a cup . )', ' [[Campus_Security_Officer_Brian]] dr grissom , your tea', ' [[Campus_Security_Officer_Brian]] hold the tea bag ?', ' [[Grissom]] thank you , brian', ' ( Grissom takes the cup and kneels down in front of the maggots . )', ' ( Eva kneels down with him . )', ' [[Grissom]] do , uh ... do you use scraps from the dining halls for your compost ?', ' ( Grissom takes some maggots as samples and puts it in the cup of hot water . )', ' [[Eva]] no', ' [[Eva]] why ?', ' [[Grissom]] well , if the devil requires a pound of flesh , this many maggots would require over a hundred', ' [[Eva]] pounds of flesh ?', ' ( Grissom looks down at the maggots and sees something . )', ' ( Among the maggots , he finds a tooth . )', ' ( He picks it up and looks at it . )', ' [[Grissom]] were you aware that the average college student weighs 135 pounds ?', ' ( Eva and Grissom look at each other . )']",1,Crime scene
2,"[' ( Nick scoops some maggots out from the pile and puts them in a bucket . )', ' ( Both he and Grissom are gathering the maggots . )', ' ( Eva and Dean Wilson stand on the side and watch . )', ' [[Dean_Wilson]] how long is this going to take ?', "" [[Eva]] if something happened to one of our students , do n't you want to know ?"", ' [[Dean_Wilson]] sure', ' ( He looks around the campus where the crime scene has drawn a small crowd of students . )', "" [[Dean_Wilson]] but on a campus this size , there 's a thin line between satisfying curiosity and creating panic"", ' ( Grissom , who is listening in on the conversation , answers . )', ' [[Grissom]] this stopped being about my curiosity the minute we found a human tooth', "" [[Grissom]] we 're now investigating a possible homicide"", ' ( Nick stops shoveling and takes out a single maggot . )', ' ( He leans over to Grissom and whispers something on his mind . )', ' [[Nick]] hey , grissom , why is it hot ?', ' [[Grissom]] maggot digestion can generate heat up to 125 degrees', ' [[Grissom]] heat increases the rate of putrefaction , which speeds up the digestive process', ' ( Nick nods . )', "" [[Nick]] i do n't see any tissue"", ' [[Nick]] how long would it take for them to pick a body clean ?', "" [[Grissom]] assuming it 's just one body ?"", ' [[Grissom]] a few days', "" [[Nick]] yeah , and that 's another thing"", ' [[Nick]] i have a hard time believing that if a corpse was here , no one saw it', ' [[Nick]] and these bones ?', "" [[Nick]] they 're uniform"", ' [[Nick]] same shape and size', ' [[Grissom]] yeah', ' [[Grissom]] same size as these wood chips', ' ( They both come to the same conclusion . )']",0,None
3,"[' ( A mulching machine spews out mulch . )', ' ( Grissom walks around the pile of wood chips and up to the machine operator , Walter Beerly . )', ' ( The machine operator turns the machine off . )', ' [[Grissom]] this thing always this loud ?', "" [[Walter_Beerly]] yeah , but we 're , we 're kind of off the beaten path"", ' [[Grissom]] you use it every day ?', ' [[Walter_Beerly]] pretty much', ' ( Grissom walks around and takes a look at the feeder part of the machine . )', ' ( He points to the small area between the gears . )', ' [[Grissom]] you think a human body could fit through there ?', ' [[Walter_Beerly]] you planning something ?', ' [[Grissom]] gil grissom , las vegas crime lab', ' [[Walter_Beerly]] walter beerly , master of the universe', ' [[Walter_Beerly]] six cylinders', ' [[Walter_Beerly]] 200 horse power', "" [[Walter_Beerly]] thing 's got an engine that would give most suvs a run for their money"", "" [[Walter_Beerly]] and it 's got one job"", ' [[Walter_Beerly]] chopping crap up', "" [[Grissom]] so the answer 's yes"", ' ( Quick CGI POV : The mulching machine is on . )', ' ( A pair of hands move toward the gears . )', "" ( There 's mulching sounds as the machine consumes the body , a large spurt of blood and flesh is spewed out of the other end of the machine -- all in neat , uniform size and shape little pieces . )"", ' ( End of CGI POV . )', ' ( Resume to present . )', ' [[Walter_Beerly]] would take about fifteen seconds', ' [[Grissom]] may i ?', ' [[Walter_Beerly]] you want to stick your head in there , be my guest', ' ( Grissom leans in and sprays the inside of the feeder . )', ' [[Walter_Beerly]] what are you looking for ?', ' [[Grissom]] blood', "" [[Walter_Beerly]] oh , you 're pretty much out of luck , 'cause i 've been chipping all morning , and if there was any in there , it 's probably gone"", ' [[Walter_Beerly]] see , wood absorbs moisture', ' [[Walter_Beerly]] one of the reasons they use it for mulch', ' ( Grissom stops and nods . )', ' [[Grissom]] yeah', ' ( Grissom leans in and takes a swab of the gears . )', ' ( He rubs it on the tester . )', ' [[Walter_Beerly]] pregnant ?', ' ( Grissom shows him the results . )', "" [[Grissom]] it 's human"", ' ( Walter Beerly looks at Grissom . )']",0,None
4,"[' ( Greg is in the middle of the lab . )', "" ( All around him , he 's got containers of maggots . )"", "" ( He 's separating the maggots from the dirt and going through the dirt at the same time . )"", ' ( Greg turns around and finds Nick standing on the other side of the table . )', ' ( Nick looks at his watch . )', "" [[Nick]] remember , you 're on the clock , man"", ' [[Nick]] about , uh , twenty-four hours ... all of these maggots turn into flies', ' [[Greg]] i know', ' ( Nick turns and leaves the lab . )', ' ( Greg continues to work . )']",0,None
5,"[' ( Grissom is operating on a maggot when Mia Dickerson walks in She puts her lab coat on . )', "" ( Grissom does n't raise his head . )"", "" ( She walks over to him to see what he 's doing . )"", ' [[Mia_Dickerson]] what are you doing ?', "" [[Grissom]] day shift told me you did n't get any results off the tooth"", ' ( Grissom cuts the maggot open . )', ' [[Mia_Dickerson]] yeah , it was a porcelain crown', ' [[Mia_Dickerson]] root canal', ' [[Mia_Dickerson]] no viable pulp', ' [[Grissom]] i still need a dna profile on our victim', ' [[Mia_Dickerson]] and since bone marrow extraction can be difficult', "" [[Grissom]] i figured i 'd go straight to the source"", ' ( Grissom pulls out the maggot guts . )', ' [[Mia_Dickerson]] well , maggots are eating machines', "" [[Mia_Dickerson]] they 'll have dna from the flesh"", "" [[Mia_Dickerson]] it 's genius"", ' ( Grissom hands her the dish with the maggot guts inside . )', ' [[Grissom]] thank you', ' [[Mia_Dickerson]] one maggot colada , coming up', ' ( Mia leaves the lab . )']",0,None
6,"[' ( Greg continues to work on separating the maggots from the dirt . )', ' ( Catherine walks in from the hallway . )', "" ( He 's working and counting in Spanish . )"", "" [[Catherine]] what 's with the tape ?"", ' ( Greg pulls down his mask . )', "" [[Greg]] the evidence was n't cooperating , so i stuck it to them"", ' [[Catherine]] cute', ' ( Greg hears her anyway and smiles . )', ' [[Catherine]] anything of interest ?', "" [[Greg]] well , i have n't had much time for analysis"", ' [[Greg]] so far the only inorganics are these black plastic shreds , from a garbage bag , i think , and ... this', ' ( Greg hands Catherine a vial with something inside coated a bit with blue . )', ' ( Catherine opens it and looks at it . )', ' [[Greg]] well , blue trace is tacky to the touch', "" [[Catherine]] it 's a fingernail""]",0,Evidence
7,"[' ( Sara is in the lab working on the computer . )', ' ( Catherine walks in )', ' [[Catherine]] uh , sorry , sara', ' [[Catherine]] i need the microscope', ' [[Catherine]] priority', ' [[Sara]] i got three more samples to run', "" [[Sara]] when i 'm finished , it 'll be your turn"", "" [[Catherine]] this ca n't wait"", "" [[Sara]] it ca n't ?"", "" [[Sara]] or you ca n't ?"", ' ( Sara looks at Catherine . )', ' [[Catherine]] both', ' [[Catherine]] go have a cup of coffee on me', ' ( Sara stands up . )', "" [[Sara]] the coffee 's free"", ' [[Catherine]] thank you', ' ( Catherine sits down as Sara leaves the lab . )', ' ( Catherine takes out the fingernail sample and puts it in the scope . )', ' ( It reads: )', ' ( Catherine walks into the office . )', ' [[Catherine]] oil-based blue paint mixed with motor oil', ' ( Catherine hands the analysis results to Grissom . )', ' ( He takes it and looks at it . )', "" [[Grissom]] he 's back""]",0,None
8,"[' ( Brass briefs the teams He narrates as photos appear on the overhead wall of the victims Catherine stands in the front . )', ' [[Brass]] starting in 1987 , a series of murders occurred on the wlvu campus', ' [[Brass]] three women : janet kent ... marcia reese ... and charlene roth', "" [[Brass]] now , charlene roth 's murder provided us with enough evidence to investigate a suspect ... john mathers , wlvu security guard"", ' [[Brass]] he was arrested , tried and convicted', ' [[Brass]] two years ago , this week , he was executed', ' [[Brass]] the night of his execution , debby reston was murdered', ' [[Officer]] copycat , right ?', ' [[Catherine]] no', "" [[Catherine]] we believe that mathers was the copycat , responsible only for charlene roth 's death"", ' [[Brass]] which means the serial killer is still at large', "" [[Catherine]] and we have reason to believe that he has killed again our suspect 's m.o"", ' [[Catherine]] is to apply blue paint to a campus railing']",0,None
9,"[' ( Cut to : Nick leans in close to look at a metal railing . )', ' ( He reaches out and touches the paint on the railing . )', ' [[Catherine]] ... that he has infused with motor oil to retard the drying process', "" ( On the overhead , there 's a photo of the metal railing . )"", ' [[Catherine]] he then lays in wait for a female victim to touch the railing', ' ( Cut to : [_WATER_FOUNTAIN_] Sarah examines the water fountain )', "" [[Catherine]] it 's always near a water fountain he then grabs them from behind as they 're washing the paint from their hands"", ' ( Catherine continues to brief the officers . )', "" [[Catherine]] our suspect 's prior victims were all sexually assaulted"", ' [[Catherine]] no semen was found', ' [[Catherine]] cause of death : strangulation', ' [[Brass]] he stuffed them in black plastic trash bags', ' ( Catherine examines the body in the garbage bag dumped . )', ' [[Brass]] ... and dumps the bodies in plain sight', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] given that he has been killing for around twenty years , we approximate his age to be', ' ( Quick flash of : [_UNIVERSITY_CAMPUS_] Slow motion . )', ' ( Camera lingers on men of Various types fitting that description walking on campus . )', ' [[Catherine]] ... at least thirty-five', ' [[Catherine]] he may wear glasses', ' [[Catherine]] he may drive a chevy with black interior', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Officer_2]] the latest victim was put in a wood chipper', ' [[Officer_2]] why the change in m.o', ' [[Catherine]] serials have been known to change their signatures because they have to', ' [[Catherine]] fear of being caught ... interruption ... or it could just be an act of escalation', ' ( Camera slowly moves over the Past victim crime scene photos hanging on the boards . )', "" [[Brass]] so we 're looking for a sadistic , ritualistic , organized sociopath"", ' ( Camera pulls back and we find Grissom standing in front of the photo board staring at the crime scenes . )', "" [[Brass]] we 'll be on 12 and 12s"", ' [[Brass]] no holidays , no vacations until this is solved', ' ( Camera holds on Grissom . )']",0,None
