scene_id,scene_text,in_summary,aspects
0,"[' ( The camera gives us various shots inside the casino - of the gaming tables , of the people at the slots , of the craps table . )', ' [[Craps_Player]] five !', ' [[Craps_Player]] baby , go !', ' [[Craps_Player]] seven', ' [[Craps_Player]] whoo !', ' ( A player puts a bill flat on the table and slides it over to the DEALER . )', ' ( The DEALER looks over at the manager who is standing nearby . )', ' ( She calls out to him . )', ' [[Dealer]] changing $ 100', ' ( The Manager , MAX DUNCAN , gives his approval . )', ' [[Max_Duncan]] change $ 100 , go ahead', ' ( The DEALER puts the hundred in the table slot . )', ' ( The MANAGER stands off to the side watching the casino proceedings . )', ' ( A SECURITY OFFICER pushes the cashbox equipment to the table . )', "" ( They remove the table 's cash box and puts it on the metal rack . )"", "" ( A cash box is removed and put under the DEALER 'S table . )"", ' ( The SECURITY OFFICER looks up at the surveillance camera , raises his hand and signals . )', ' ( Camera POV of the SECURITY OFFICER signaling to the camera . )', ' [[Security]] section g-3 all clear', ' [[Security]] on route to h-4', ' [[Security]] and then soft count', ' ( Cut to : Camera view of the entrance stairs into the casino area . )']",1,None
1,"[' ( Three women walk into the casino : One blonde , One brunette , and One red-head . )', ' ( The blonde stops near the entrance . )', ' ( The brunette and red-head continue on into the casino . )', ' ( The SECURITY OFFICERS continue to push the metal cart full of cash boxes through the casino . )', ' ( The blonde woman pulls out a gun and shoots at the huge chandelier hanging from the ceiling , hitting it and making it crash to the floor below . )', ' ( Customers start screaming and scrambling for cover . )', ' ( The brunette and the red-headed woman both pull out their guns and start to fire . )', ' ( They both manage to hit the two SECURITY OFFICERS . )', ' ( The two women continue to the metal cart with the cash boxes . )', ' ( They start to put the cash boxes into a bag . )', ' ( The woman at the entrance continues to watch their escape route . )', ' ( Another SECURITY OFFICER rushes down the entrance stairs . )', ' ( The red-haired woman shoots and hits the SECURITY OFFICER . )']",0,None
2,"[' ( In the security camera office , SECURITY OFFICERS call for additional help as all hell breaks loose on the multiple monitors in front of them . )', ' [[Security]] section g-4', ' [[Security]] security : security three intersect at g-5', ' [[Security]] security : where the hell is metro ?']",0,None
3,"[' ( The three women have their cash boxes and start to leave . )', ' ( The gunfire increases exponentially as they make their way to the exit . )', ' ( Additional SECURITY OFFICERS start to fire from behind the bar . )', ' ( The red-headed woman gets shot and falls to the ground . )', ' ( The other two escape . )']",0,Victim
4,"[' ( GRISSOM and BRASS walk down the entrance stairs into the casino . )', ' ( GRISSOM carries his kit while BRASS fills him in )', ' [[Grissom]] and the body count ?', ' [[Brass]] five guards , three civilians wounded', ' [[Brass]] one dead bad guy', ' [[Brass]] armed robbers snatched the lock boxes from the two high-stakes tables right off the rolling cage', ' [[Grissom]] cash on wheels', ' [[Brass]] busiest time of night', ' [[Brass]] three women-organized and muscled', ' [[Grissom]] small time crooks , jim', ' [[Brass]] hey , they got away with 250k', ' [[Grissom]] yeah ?', "" [[Grissom]] that 's a mere pittance to a vegas casino"", ' [[Grissom]] cashiers alone are sitting on a million and change', ' ( They reach the red-haired woman . )', ' [[Brass]] small time or not these ladies are dangerous', ' ( GRISSOM glances down a the body . )', ' ( He puts his kit down and kneels down next to the body . )', ' ( The looks up at BRASS . )', ' [[Grissom]] dangerous , yes', ' [[Grissom]] ladies', "" ( GRISSOM reaches over and pulls the red-haired wig off of the 'woman ' . )"", ' ( He holds it up to BRASS and shakes his head . )', ' [[Grissom]] ... no', ' ( BRASS shrugs . )']",1,Victim
5,"[' ( The wounded are being tended to . )', ' ( WARRICK and NICK go through the scene . )', ' ( WARRICK is kneeling on the floor looking through a small instrument measuring the base of a discarded bullet . )', ' [[Warrick]] these guys packed enough .45 caliber ammo for a small army', ' ( NICK picks up a bullet from the floor near marker # 6 . )', ' [[Nick]] security managed to return a few rounds', ' [[Nick]] nine millimeter', "" [[Warrick]] less than a year ago security could n't even carry guns"", ' [[Nick]] times have changed', ' [[Warrick]] yeah']",0,None
6,"[' ( BRASS and GRISSOM talk in the casino . )', ' [[Brass]] the same m.o', ' [[Brass]] as laughlin last month , cottage casino , men dressed as women shot the place to hell', ' [[Brass]] in and out in under five', ' [[Grissom]] my bet was that that was the practice run', ' [[Brass]] and the more you practice', ' ( BRASS and GRISSOM walk up to MAX DUNCAN talking with an OFFICER . )', ' ( They overhear part of what he says . )', "" [[Max_Duncan]] i do n't know what the hell 's going on with the world"", "" [[Max_Duncan]] everything 's crazy"", ' [[Max_Duncan]] i risk my life just coming into work', ' [[Max_Duncan]] makes you miss the mob days , huh ?', "" [[Max_Duncan]] back then , this never would 've happened"", "" [[Max_Duncan]] and if it did , those scumbags , they 'd be dead , every last one of them and we would never know about it"", ' [[Brass]] mr ... mr duncan -- take a deep breath and tell us what happened', "" [[Max_Duncan]] we 'd just made a money transfer to the rolling cages"", ' [[Max_Duncan]] then , bang -- the chandelier comes crashing down', ' [[Max_Duncan]] sounded like an explosion', ' [[Max_Duncan]] so i dropped to my knees -- i took cover', ' [[Brass]] anything else ?', ' [[Max_Duncan]] yeah , i started praying for the gunfire to stop', ' [[Brass]] okay', ' [[Brass]] thanks a lot', ' [[Brass]] and check in with triage before you leave', ' ( MAX DUNCAN leaves . )', ' [[Brass]] well , that was helpful', ' [[Grissom]] actually , it was', ' [[Grissom]] gives us a starting point', ' ( Quick flashback to : The chandelier flares and starts to fall from the ceiling . )', ' ( People run for cover . )', "" ( The 'woman ' in red pulls out her gun and shoots the guards . )"", ' [[Grissom]] the falling chandelier distracts the guards', ' [[Grissom]] makes them easy targets', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Grissom]] the armed robbers load up , head for the exits', ' [[Brass]] quick escape', ' [[Grissom]] chaos moving in one direction , the money moving in the other']",0,None
7,"[' ( CATHERINE and SARA drive to the crime scene . )', ' [[Catherine]] can you imagine living out here ?', "" [[Sara]] it 's peaceful"", ' [[Catherine]] peaceful ?', ' [[Catherine]] the town just lost five percent of its population', ' [[Sara]] i thought you said this was a single homicide', ' [[Catherine]] yeah , in a population of 20', ' ( SARA smiles . )', ' ( The car turns into the parking lot . )', ' [[Sara]] we made it', ' [[Sara]] state trooper', ' ( CATHERINE parks the car . )', ' ( They get out of the car . )', ' [[Officer_Spencer]] two hours to drive 75 miles', ' [[Officer_Spencer]] you guys got lost', "" [[Catherine]] what 's the rush ?"", "" [[Catherine]] crime scene 's not going anywhere"", ' [[Officer_Spencer]] yeah , but i am', "" [[Officer_Spencer]] body 's behind the counter"", ' [[Officer_Spencer]] dustin bale -- store clerk', ' [[Officer_Spencer]] bullet through the chest', "" [[Officer_Spencer]] the register 's empty"", ' [[Sara]] officer spencer , did you touch anything ?', ' [[Officer_Spencer]] fourteen years as a state trooper', ' [[Officer_Spencer]] i know how to secure a crime scene without contaminating the evidence', ' [[Sara]] sorry', "" [[Officer_Spencer]] it 's okay"", ' [[Officer_Spencer]] look , i cover 97.5 square miles', ' [[Officer_Spencer]] i got to book', ' ( CATHERINE and SARA head for the store . )']",0,Perpetrator
8,"[' ( They enter the store and look around . )', ' ( Closed )', ' ( They put their kits down and look at the stuff on the floor . )', ' [[Sara]] vomit ?', ' ( CATHERINE picks up a sample and smells it . )', ' ( She shakes her head . )', ' [[Catherine]] not an expectorate', ' [[Catherine]] potato', ' [[Catherine]] blown to smithereens', ' ( SARA thinks about it . )', "" [[Sara]] a poor man 's silencer"", ' ( Quick CGI POV to : A side view of a gun firing through a potato and the potato shattering into bits . )', ' ( End of CGI POV . )', ' [[Catherine]] now , why would an assailant need silencer way out here ?', ' ( SARA stands up and picks up a potato from the stand . )', ' ( She goes behind the counter . )', ' ( She sees the body on the floor . )', ' ( She steps over the body and checks the cash register slip . )', ' [[Sara]] last paying customer -- eight hours ago', ' [[Catherine]] we just got the call', ' [[Catherine]] the place is open 24 seven', "" [[Catherine]] why 'd it take so long ?"", ' ( Quick flashback to : A person leaving the store and turning the sign in the door over . )', ' [[Sara]] the assailant flipped the sign on the way out , buying him time to get away', ' ( End of flashback . )', ' ( Resume to present . )', ' ( CATHERINE looks up and sees the security camera high in the ceiling . )', ' [[Catherine]] but now without getting his picture taken first', ' ( SARA steps up and checks the camera . )', "" [[Sara]] it 's plastic"", "" [[Catherine]] you 're joking"", ' [[Sara]] nine volt attached to a blinking light', "" [[Catherine]] real or fake , it did n't work""]",1,"Crime scene,Evidence"
9,"[' ( BRASS takes notes as he interviews a FRATERNITY GUY . )', ' [[Fraternity_Guy]] there was three of them', ' [[Fraternity_Guy]] they come from around the corner , guns drawn', ' ( Quick flashback to : The three women walk into the casino . )', ' ( They raise their weapons . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Cocktail_Waitress]] i think they came from over there', ' [[Cocktail_Waitress]] there were two of them', "" ( Quick flashback to : The two 'women ' in wigs walk through the casino . )"", ' ( End of flashback . )', ' ( Resume to present . )', ' [[Elderly_Woman]] i said four', ' [[Brass]] right', ' [[Elderly_Woman]] there were four of those lunatics', ' [[Elderly_Woman]] they were everywhere', ' [[Elderly_Woman]] write it down', ' [[Brass]] i got it', ' [[Brass]] thank you very much', ' [[Brass]] excuse me', ' ( BRASS walks away from the ELDERLY WOMAN . )', ' ( GRISSOM walks up to BRASS . )', "" [[Brass]] i 've interviewed 17 people"", ' [[Brass]] no two accounts are alike', ' ( He puts his notebook away . )', ' [[Grissom]] a harvard professor conducted an experiment', ' [[Grissom]] asked a bunch of students to watch a basketball game -- count the number of times the ball was passed', ' [[Brass]] yeah , groundbreaking', ' [[Grissom]] during the game a person dressed in a gorilla suit ran across the court', ' [[Grissom]] afterwards , the professor asked his students if they noticed the gorilla', "" [[Grissom]] fifty percent responded , 'what gorilla ?"", "" [[Brass]] that 's wonderful , gil"", "" [[Brass]] if i see a gorilla , i 'll arrest it""]",0,None
