scene_id,scene_text,in_summary,aspects
0,"["" ( Camera opens on the front of the Collins ' mail box . )"", ' ( The sprinkler system is on . )', ' ( Camera pushes in slowly to the bunny lawn decorations near the mail box . )', ' ( The sprinkler system shuts off . )', ' ( After a moment , the front door opens and a woman screams )', ' [[Tina_Collins]] help me !', ' ( TINA COLLINS runs out of the house . )', ' [[Tina_Collins]] oh , god , help me !', ' [[Tina_Collins]] somebody , please !', ' [[Tina_Collins]] please ... oh , god !', ' [[Tina_Collins]] somebody help me !', ' ( TINA COLLINS runs across the front lawn and out into the street , still screaming at the top of her lungs . )', ' [[Tina_Collins]] please !', ' [[Tina_Collins]] help me !', ' [[Tina_Collins]] help me !', "" ( She runs to the next door neighbor 's , the lights in the house having turned on at the screams )"", ' [[Tina_Collins]] help me !', ' [[Tina_Collins]] help me !', ' [[Tina_Collins]] please !', ' ( She reaches the front door and starts pounding on it . )']",1,Perpetrator
1,"[' ( Emergency vehicles and Officer cars surround the house . )', ' ( GRISSOM drives up to the scene , the dispatch radio on in his car . )', ' ( GRISSOM parks the car and exits the vehicle . )', "" ( He meets up with DET O'RILEY . )"", ' ( They head for the house . )', ' [[Grissom]] hey', "" [[Det._O'Riley]] heads up"", "" [[Det._O'Riley]] the press is going to be all over this one"", ' [[Grissom]] did the count change since you called me ?', "" [[Det._O'Riley]] four dead : mother , father , two teenage boys"", "" [[Det._O'Riley]] the sisters were luckier"", ' ( He points to a girl talking with an officer off to the side . )', ' ( She has a blanket wrapped around her . )', "" [[Det._O'Riley]] teen girl heard a noise , hid in the closet"", "" [[Det._O'Riley]] alerted the neighbors after all the shouting was done"", ' ( He points to a little girl sitting in the front seat of the police car . )', "" [[Det._O'Riley]] younger sister 's over there"", "" [[Det._O'Riley]] they could n't have killed their father tag team -- soaking wet"", ' ( GRISSOM looks at the house and sees an OFFICER run out of the house , a handkerchief pressed tightly to his mouth . )', ' ( He rushes toward the bushes at the side of the house to throw up . )', "" [[Grissom]] what 's the matter with your guys ?"", "" [[Det._O'Riley]] they 've been inside"", "" ( DET O'RILEY puts his notebook into his coat pocket and walks away . )"", ' ( Grimly , GRISSOM stares at the house . )', ' ( He sighs . )']",0,None
2,"[' ( GRISSOM and SHIBLEY walk toward the open front door . )', ' [[Grissom]] put your equipment down , son', ' ( SHIBLEY puts his kit down . )', ' ( GRISSOM signs in and hands the board back to the officer at the door . )', ' ( He hands a pair of latex gloves to SHIBLEY . )', "" ( GRISSOM 'S thoughts are at what lies beyond . )"", ' ( GRISSOM puts his own gloves up . )', ' [[Grissom]] put these on', "" [[Grissom]] i 'm going to do a preliminary walk-through"", "" [[Grissom]] you 're going to take my notes""]",0,None
3,"[' ( GRISSOM and SHIBELY walk inside . )', ' ( GRISSOM looks around . )', ' ( He sees the framed family photograph on the wall . )', ' ( SHIBLEY also looks around and sees the light switch . )', ' ( He moves to turn it on . )', ' ( GRISSOM stops him . )', "" [[Grissom]] do n't touch that !"", ' [[Grissom]] i want everything exactly the way it was', ' ( SHIBLEY withdraws . )', ' ( GRISSOM looks around and sees the stairs leading up to the second floor . )', ' ( On the way up , they pass more framed family photographs hanging on the wall . )', ' [[Grissom]] the air smells like copper', ' [[Grissom]] lots of blood', ' [[Grissom]] breathe through your mouth', ' [[Shibley]] yes , sir', ' ( On the stairway , they pass a statue of a rabbit in front of a photograph of rabbits . )', ' ( They reach the second floor . )']",1,Crime scene
4,"[' ( The first thing they see down the hallway is a pair of feet of the first dead body . )', ' ( There is blood spatter on the hallway walls . )', ' ( GRISSOM turns the corner and looks down at the body . )', ' [[Grissom]] male caucasian approximately 40 years old lying in a pool of blood', ' ( GRISSOM walks cautiously around the body . )', ' ( SHIBLEY appears and takes a look at the body as he writes . )', ' ( GRISSOM kneels down next to the body . )', ' [[Grissom]] no drag marks', ' [[Grissom]] body does not appear to have been moved', ' [[Grissom]] multiple stab wounds to the back and neck', ' [[Grissom]] looks like a single-edged blade', ' [[Grissom]] force to such a degree that the left and right internal jugular veins have been transected', ' [[Grissom]] head faces west', ' [[Grissom]] feet pointing east', ' [[Grissom]] approximately two feet from the north wall , one foot from the south', ' [[Shibley]] could ... could you take your own notes ?', "" [[Shibley]] i think that i 'm going to be sick"", ' ( Behind him , SARA appears . )', ' ( She looks at SHIBLEY and grabs the clipboard from him . )', ' [[Sara]] i got it', ' [[Sara]] go get some fresh air', ' ( SHIBLEY leaves , coughing as he goes . )', ' ( GRISSOM stares at SARA . )', ' [[Sara]] i heard on the scanner', ' [[Sara]] quadruple', ' [[Sara]] figured you might need a hand', "" [[Grissom]] you do n't sleep , do you ?"", ' [[Sara]] no', ' ( GRISSOM turns back to look around . )', ' ( SARA also looks around and latches on the bullseye symbol on the wall . )', ' [[Sara]] blood swirl on the wall', ' [[Sara]] are you thinking cult ?', ' [[Sara]] manson ?', ' [[Grissom]] somebody left a message', ' [[Grissom]] i need to see the rest of it', ' ( GRISSOM looks around . )']",1,"Victim,Death cause"
5,"[' ( GRISSOM and SARA walk into the Master Bedroom . )', ' ( They walk toward the bed . )', ' ( On the bed , Mrs Collins is dead . )', ' ( GRISSOM recites ; SARA writes . )', ' [[Grissom]] female caucasian', ' [[Grissom]] appears to be one stab wound to the throat', ' [[Grissom]] transection of left and right carotid arteries with exsanguinating hemorrhage', ' [[Grissom]] no defense marks', ' [[Grissom]] cursory opinion : she was killed in her sleep', ' ( SARA looks around . )', ' ( Listening . )', ' ( GRISSOM also stops and looks around . )', ' ( In the silence , they can hear it . )', "" ( Something 's dripping . )"", ' ( They both lean in toward the body . )', "" ( Her blood has n't clotted and is dripping down her fingertips to the floor . )"", ' [[Grissom]] do you feel this ?', "" [[Sara]] her soul 's still in the room"", "" [[Grissom]] but there 's something else""]",1,"Victim,Death cause"
6,"[' ( SARA takes a picture of the dead woman . )', ' ( GRISSOM walks out of the room and down the hall . )', ' ( He follows the blood spatter on the floor back to the body of MR COLLINS . )', ' ( GRISSOM stops in front of the door that MR COLLINS is in front of . )', "" ( It 's BRENDA 'S room . )"", ' ( GRISSOM pushes the door open and walks into the room . )', ' ( He looks around . )', "" ( It appears to be a normal little girl 's room . )"", "" ( Cut to : GRISSOM pushes the door open and walks into the sons ' room . )"", ' ( One of the boys is dead on the bed . )', ' ( GRISSOM lifts the sheet and looks underneath . )', ' ( He checks the windows . )', ' ( He looks at the other empty bed in the room . )', "" ( On the mirror is another bull 's eye symbol . )"", ' ( GRISSOM walks toward it and looks at it . )', "" ( In the mirror 's reflection , he finds the second son 's body on the floor between the bed and the wall . )"", ' ( He turns around to look at the body . )', ' ( The little boy was stabbed in the back . )', ' ( GRISSOM looks up and sees two bloodied hand prints on the wall . )', ' ( He closes his eyes at the sight . )']",1,Victim
7,"[' ( GRISSOM walks out of the house . )', "" ( He walks up to DET O'RILEY . )"", "" [[Det._O'Riley]] you want a barf bag ?"", ' [[Grissom]] i want the paramedics that were in this house back here immediately -- police escort', ' [[Grissom]] get them on this front lawn now', ' ( GRISSOM walks up to the next OFFICER . )', "" [[DET._O'RIELY]] you 'd think i work for you instead of the other way around"", ' [[Grissom]] call dispatch', ' [[Grissom]] you tell my entire graveyard shift that i want them here asap -- all of them -- no exceptions', ' ( The OFFICER leaves . )', ' ( GRISSOM turns to look at SARA . )', ' [[Grissom]] sara , those photos -- blown up times ten', ' [[Grissom]] tell the lab that we need every forensics tool available to us here right away', ' [[Grissom]] this is the only crime scene in las vegas tonight', ' [[Sara]] yes , sir', ' ( GRISSOM turns and walks away . )']",0,None
8,"[' ( A reporter standing outside the house gives her news report . )', ' [[Reporter_1_(woman)]] the fear in this neighborhood just south of las vegas boulevard is almost palpable', ' [[Reporter_1_(woman)]] scott collins , his wife and two sons were brutally murdered in their beds', ' ( Camera moves past the woman reporter to another woman reporter behind her ... )', ' [[Reporter_2_(woman)]] ... the murder of four innocent', ' ( Camera moves past the camera view screen for the first reporter ... )', ' [[Reporter_1_(woman)]] authorities thus far have offered no comment fueling the fears of the neighbors that a killer is on the loose', ' [[Reporter_3_(man)]] ... a multiple murder', ' [[Reporter_3_(man)]] and we will have more on this', ' ( Camera lingers on the neighbors standing outside and watching . )']",0,None
9,"["" ( GRISSOM walks up to DET O'RILEY who is talking with TINA COLLINS . )"", "" [[Det._O'Riley]] it 's okay"", "" [[Det._O'Riley]] we 'll give you clothes"", "" [[Det._O'Riley]] the lab guys just want to see yours"", ' [[Grissom]] sergeant , may i ?', "" ( DET O'RILEY steps aside . )"", ' ( GRISSOM looks at TINA . )', ' [[Grissom]] tina', "" [[Grissom]] i 'm very sorry about what happened to you tonight"", ' [[Grissom]] but everything we take from your house can help us find out what happened to your family', ' [[Tina_Collins]] when can i be with my sister ?', "" [[Tina_Collins]] she 's so scared"", ' ( TINA looks over at BRENDA who is sitting quietly in the front of the police car . )', ' [[Grissom]] soon', ' [[Grissom]] detective ?', ' ( A woman detective steps up to stand next to TINA COLLINS . )', ' ( GRISSOM turns and heads for the police car . )']",0,None
