scene_id,scene_text,in_summary,aspects
0,"[' ( DOMINIC KRETZKER walks down the stairs and greets the employees as they walk up to the second floor . )', ' [[Dominic_Kretzker]] hi , renee', ' [[Renee]] hi', ' [[Dominic_Kretzker]] good afternoon , mr ribero', "" [[Dominic_Kretzker]] how 's the golf ?"", ' [[Mr._Ribero]] fine', ' [[Mr._Ribero]] how are you ?', ' ( DOMINIC reaches the first floor and stops to help a woman . )', ' [[Dominic_Kretzker]] hi', ' [[Dominic_Kretzker]] you look lost', "" ( He looks at the piece of paper she 's carrying and points her in the right direction . )"", ' [[Dominic_Kretzker]] okay , the stairs are all the way back to the left and the real estate office is at the end of the hall', ' ( The woman looks at him and nods . )', ' [[Dominic_Kretzker]] okay ?', ' [[Dominic_Kretzker]] bye', ' ( DOMINIC stands in the middle of the lobby and sees NICOLE walk in carrying a large vase of flowers . )', ' [[Dominic_Kretzker]] hello', ' [[Dominic_Kretzker]] oh !', ' [[Dominic_Kretzker]] those for me ?', ' [[Nicole]] hi , dominic', ' [[Nicole]] sign here', ' [[Dominic_Kretzker]] okay', "" [[Dominic_Kretzker]] i 'll tell you , though this is going to be worth a lot of money someday"", ' ( He hands her back her pad . )', ' ( She hands him the flowers . )', ' [[Nicole]] i know , elvis', ' [[Dominic]] okay', ' [[Nicole]] see you', ' [[Dominic]] okay , bye-bye', ' ( NICOLE leaves ; JAKE RICHARDS walks up to DOMINIC . )', "" [[Jake_Richards]] domino , it 's your turn to pick up dinner"", ' [[Dominic]] okay , jake-o', ' [[Dominic]] listen , uh , this goes to cooley real estate', "" [[Dominic]] that 's on two , all right ?"", ' [[Dominic]] and the fed ex is running a little bit late on the pickup', "" [[Dominic]] i 'll be back in ... hmm , about ten minutes , all right ?"", ' [[Jake_Richards]] you got it', ' [[Dominic_Kretzker]] all right , buddy', ' ( DOMINIC leaves . )', ' ( JAKE takes the flowers and puts it on the counter . )', ' ( He glances up at the wall clock which reads 6:02 . )', ' ( He then glances down and notices a ticking sound . )', ' ( He looks over at the stack of boxes and things on the counter . )', ' ( He finally peers around the side of the counter and sees the briefcase sitting on the floor . )', ' ( The ticking sound comes from the briefcase . )', ' ( Camera goes into slow motion . )', ' ( JAKE RICHARDS reaches for the briefcase . )', ' ( Everything and everyone slows down to a complete and silent halt . )', ' ( It explodes . )', ' ( JAKE is flung up and backwards as fire and smoke takes out a good portion of the lobby . )']",1,Victim
1,"[' ( GRISSOM and CATHERINE walk through the police vehicles and activity outside as they make their way to the crime scene . )', ' [[Catherine]] oh , these fire guys really know how to trash a crime scene', "" [[Grissom]] that 's what they do"", ' [[Grissom]] put wet stuff on the red stuff', ' ( GRISSOM and CATHERINE meet up with BRASS in the front of what used to be the doors to the building . )', ' ( BRASS fills them in )', "" [[Brass]] we 're all clear to go in , but here 's what we got"", ' [[Brass]] couple of head wounds', ' [[Brass]] elderly guy had his arm torn off', ' [[Brass]] the only fatality so far is jake richards , a security guard', "" [[Brass]] body 's still inside"", ' ( GRISSOM and CATHERINE turn their flashlights on as they walk through the lobby . )', ' ( BRASS stands aside and looks around . )', ' [[Brass]] how big you think this bomb was ?', "" [[Catherine]] it 's not the size of the bomb"", "" [[Catherine]] it 's the overpressure in the air around it"", ' ( They make their way toward the body . )', ' ( BRASS reaches it first and kneels down beside it . )', ' ( GRISSOM and CATHERINE both put their kits down as they look at the body . )', ' [[Grissom]] the van gogh effect', ' [[Grissom]] in stereo', ' [[Grissom]] both ears gone', ' [[Catherine]] a perfectly symmetrical amputation', ' [[Catherine]] means he was looking directly at the bomb when it went off', ' [[Grissom]] so either it drew his attention or it was contained in something that seemed benign', ' ( GRISSOM continues to look at the body . )', ' ( CATHERINE looks up and around . )', ' [[Grissom]] smell the sulfur ?', ' [[Catherine]] uh-huh', ' [[Catherine]] translation : yes', ' [[Grissom]] got your lighter , jim ?', ' [[Brass]] sure', ' ( GRISSOM takes a small sample scraping of the black stuff on the body . )', ' [[Grissom]] light this', ' ( The black powder on the knife explodes . )', ' [[Catherine]] gunpowder', ' [[Grissom]] well , we know the propellant', ' [[Grissom]] so would you care to make a preliminary call on this ?', "" [[Catherine]] i 'd love to"", ' ( CATHERINE stands up and moves to where the suitcase was on the floor indicated by the markings . )', ' [[Catherine]] seat of the bomb is here', ' [[Catherine]] victim was thrown ... three meters', ' [[Catherine]] his clothes are torn but not burnt , indicating a low-velocity propellant -- 6,000- 7,000 feet per second', ' [[Catherine]] who ?', ' [[Catherine]] why ?', ' [[Catherine]] will he do it again ?', ' ( She shrugs . )', ' [[Catherine]] time will tell']",1,Crime scene
2,"[' ( Sirens wail in the background as emergency personnel continue to assist and sort through the damage . )', ' ( Inside , GRISSOM looks around the floor among the debris . )', ' [[Grissom]] the dirty little secret of bombs is how easy they are to make and use', ' ( Standing off to the side are WARRICK , SARA and CATHERINE . )', "" [[Grissom]] our murder weapon 's here someplace in a thousand pieces"", ' ( GRISSOM looks at the flowers that were delivered just before the explosion on the ground . )', ' [[Grissom]] we have to find it and put it back together again', ' [[Warrick]] where do we start ?', "" [[Grissom]] if it 's not growing pick it up"", ' [[Grissom]] we cart everything we find back to the lab', ' [[Sara]] and then what ?', ' [[Grissom]] stay curious', ' ( GRISSOM turns back to look through the debris . )', "" ( SARA stares at him for a moment still unsure of exactly what they 're doing , then turns to look at CATHERINE . )"", ' [[Sara]] can you fill in the blanks ?', ' [[Catherine]] bombs explode', ' [[Catherine]] weird thing is their components survive the explosion', "" [[Catherine]] if we can piece together this bomb , we 're closer to finding who did this"", "" [[Catherine]] so , warrick , when you 're photographing this debris can you , uh ... ?"", ' [[Warrick]] uh , i know -- looky-loos']",0,None
3,"[' ( Various shots of the on-lookers . )', ' ( WARRICK crosses under the crime scene tape and starts taking pictures of the observers . )', ' ( Using a magnetic device , CATHERINE starts gathering the minute pieces of metal in the debris . )', ' ( Cut to : SARA picks up a piece of metal and looks at it . )', ' ( She bags it . )', ' ( Cut to : WARRICK looks at the damage to the lobby wall . )', ' ( The clock on the wall reads : 6:02 . )']",0,None
4,"[' ( NICK and his friend , ERIC , walk through the hotel toward the front door . )', ' [[Eric]] come on , nick', "" [[Eric]] it 's my last night in sin city"", ' [[Eric]] one more drink , man', ' [[Nick]] oh , no', ' [[Nick]] i just pulled a double and i still have to file my shift report', ' ( NICK hands the valet his ticket . )', "" [[Eric]] hey , you 're off the clock"", "" [[Eric]] you 'd have never passed up a wild night back at aandm"", ' [[Nick]] well , i guess i grew up', ' [[Eric]] too bad', ' [[Eric]] check that out', ' ( ERIC indicates the two women walking down the sidewalk toward the building . )', ' ( He looks at them as they walk inside . )', ' ( They look at him as they walk by . )', ' [[Nick]] enjoy', ' ( They shake hands . )', ' [[Eric]] you must really love your job , man', ' ( ERIC turns and round and calls out to the two women who just walked by . )', ' ( They turn around as he approaches them . )', ' [[Eric]] ladies', ' ( NICK chuckles , then turns to leave . )', "" ( The valet brings NICK 'S car up to the drive . )"", "" ( NICK reaches into his pocket for the tip and walks over to the driver 's side . )"", ' [[Nick]] here you go', ' [[Nick]] thanks , man', ' [[Valet]] thank you', ' ( NICK is just about to get into the car , when he hears a disturbance off in the distance . )', ' [[Kristy_Hopkins]] get your hands off me !', ' [[Kristy_Hopkins]] let go of me', "" [[Kristy_Hopkins]] you do n't own me"", ' [[Kristy_Hopkins]] nobody does', "" [[Jack_Willman]] you 're not going anywhere"", ' [[Jack_Willman]] you got that ?', ' ( NICK looks up and sees KRISTY HOPKINS arguing with a man who has his hand grasping her upper arm . )', ' [[Jack_Willman]] come on', ' [[Jack_Willman]] relax a little bit', ' [[Jack_Willman]] settle down', ' ( NICK heads over to them . )', ' [[Nick]] kristy ?', "" [[Kristy_Hopkins]] you do n't own me , jack"", ' ( NICK starts to cross the street . )', ' [[Nick]] kristy !', ' [[Kristy_Hopkins]] nobody does', ' [[Jack_Willman]] i know , i know', ' ( NICK finally reaches them and stops a distance away from them . )', ' ( He gets their attention . )', ' [[Nick]] hey', ' [[Nick]] back off', ' [[Jack]] hey , just mind your own business', ' [[Kristy_Hopkins]] nick', ' ( JACK tries to shush her . )', ' [[Kristy_Hopkins]] i know him', "" [[Kristy_Hopkins]] he 's a cop"", ' [[Nick]] crime scene investigator', ' [[Kristy_Hopkins]] nick , tell him to leave me alone', ' [[Jack_Willman]] nobody tells me to do anything', ' [[Nick]] hey , we going to have a problem ?', "" [[Jack_Willman]] no , officer , we 're not going to have a problem"", ' [[Jack_Willman]] see you around , baby', ' ( He kisses her on the neck , then lets her go . )', ' ( He leaves . )', ' ( KRISTY appears to be slightly rattled . )', ' ( NICK looks at her and notices . )', ' [[Nick]] you okay ?', ' [[Kristy_Hopkins]] yeah', "" [[Kristy_Hopkins]] yeah , i 'm fine"", ' [[Kristy_Hopkins]] that was good timing', ' [[Kristy_Hopkins]] thanks', ' [[Nick]] i suppose you need a ride', ' [[Kristy_Hopkins]] do you mind ?', ' [[Nick]] no', ' [[Nick]] come on', ' [[Kristy_Hopkins]] thanks']",1,"Victim,Perpetrator"
5,"[' ( NICK and KRISTY sit in his car parked in her driveway . )', "" [[Kristy_Hopkins]] seems like every time we run into each other i 'm getting into trouble"", "" [[Nick]] not that it 's any of my business but maybe you should think about changing careers"", ' [[Kristy_Hopkins]] not every john is like that guy', "" [[Kristy_Hopkins]] besides , i 'm making a change"", "" [[Kristy_Hopkins]] i 'm going back to school"", ' ( He looks at her and nods . )', ' [[Nick]] yeah ?', "" [[Kristy_Hopkins]] i 've always wanted to study communications"", "" [[Kristy_Hopkins]] i 'm good with people"", "" [[Nick]] that 's good"", ' [[Kristy_Hopkins]] you think so ?', ' [[Nick]] yeah', ' [[Nick]] yeah', "" [[Kristy_Hopkins]] well , i 'm going to go inside now"", "" [[Kristy_Hopkins]] unless , of course , you 'd like to come in for a drink"", "" [[Nick]] i do n't think that 'd be a good idea"", ' [[Kristy_Hopkins]] come on', "" [[Kristy_Hopkins]] just 'cause you 're a crime scene analyst you do n't have to analyze everything"", ' ( She laughs . )', ' ( He laughs . )']",0,None
6,"[' ( WARRICK , SARA and CATHERINE work at gathering evidence . )', ' ( WARRICK takes pictures . )', ' ( SARA extracts a tire out of the wall . )', ' ( CATHERINE picks up a portion of a gear . )', ' ( She dusts it off and looks at it under the glass . )', ' ( She finds a couple of letters etched into the gear piece . )', ' [[Catherine]] f - p -', ' ( Meanwhile , GRISSOM walks outside . )', ' [[Dominic_Kretzker]] mr grissom', ' ( DOMINIC looks at GRISSOM and for a moment is flustered . )', "" [[Dominic_Kretzker]] oh , uh ... hi , i 've"", "" [[Dominic_Kretzker]] i 've , um , i 've seen you on tv before"", ' [[Dominic_Kretzker]] i admire your work', ' [[Grissom]] well , thank you', ' [[Grissom]] and your name is ... ?', ' [[Dominic_Kretzker]] dominic', "" [[Dominic_Kretzker]] uh , 'i-c ' rather than with the 'i-c-k ' ... uh , kretzker"", "" [[Dominic_Kretzker]] i 'm the , uh , hansen building security detail"", ' [[Grissom]] did somebody from homicide talk to you yet ?', ' [[Dominic_Kretzker]] yeah', "" [[Dominic_Kretzker]] as a matter of fact , they said that i was going to be talking to you , because , well , we are ... you know , we 're both in law enforcement , and"", ' [[Grissom]] right', ' [[Grissom]] did you know the victim -- the other security guard ?', ' [[Dominic_Kretzker]] oh , yeah', ' [[Dominic_Kretzker]] he was one of my best buddies', "" [[Dominic_Kretzker]] as a matter of fact , you know , two minutes ' difference it would 've been my face all over the news instead of his , right ?"", ' ( DOMINIC turns around to look at the news cameras and reporters just behind the crime scene tape . )', ' [[Grissom]] would you , uh , like to be on the news ?', ' [[Dominic_Kretzker]] yeah', ' [[Dominic_Kretzker]] yeah', ' [[Dominic_Kretzker]] i mean ... only if i could help people , yes', ' [[Dominic_Kretzker]] no , no', "" [[Dominic_Kretzker]] i know what you 're thinking"", "" [[Dominic_Kretzker]] uh , you know , my building blows up i 'm over at arby 's sucking down some extra sauce"", ' [[Dominic_Kretzker]] you know , how could i want to help people , right ?', ' [[Grissom]] well , i mean , realistically , what could you have done ?', ' [[Dominic_Kretzker]] well , i know a lot about bombs', ' [[Dominic_Kretzker]] you know , pipe , power , powder', "" [[Dominic_Kretzker]] the three 'ps ' of mass destruction"", ' [[Grissom]] huh', "" [[Grissom]] dominic ... with an 'i-c , ' not 'i-c-k '"", ' [[Dominic_Kretzker]] yes sir ?', ' [[Grissom]] would you be interested in helping me in my investigation ?', ' ( DOMINIC stops and stares at GRISSOM . )', ' [[Dominic_Kretzker]] are you serious ?', ' [[Dominic_Kretzker]] yeah', ' [[Dominic_Kretzker]] yes , sir', "" [[Dominic_Kretzker]] i 'd be honored , sir"", ' [[Dominic_Kretzker]] oh', "" [[Dominic_Kretzker]] but we ca n't tell anybody on the day shift , though because they 're going to get real jealous"", "" [[Grissom]] that 's good thinking"", ' [[Grissom]] would you excuse me a minute ?', ' [[Dominic_Kretzker]] yes', ' ( GRISSOM walks over to the OFFICER standing nearby . )', ' [[Grissom]] keep an eye on that guy', ' ( GRISSOM heads back into the building . )', ' ( The OFFICER turns to look at DOMINIC who is just thrilled beyond anything . )', ' [[Dominic_Kretzker]] oh , yes !']",0,None
7,"[' ( GRISSOM walks into the building . )', ' [[Grissom]] well , we got a live one out there', ' [[Grissom]] i got a cop baby-sitting him', ' [[Grissom]] how you doing ?', "" [[Catherine]] well , are his initials 'f.p ' ?"", ' [[Grissom]] no', ' [[Grissom]] dominic kretzker', ' [[Grissom]] why ?', ' [[Catherine]] i found this near the point of origin', ' ( CATHERINE hands the gear piece to GRISSOM . )', ' ( He looks at it . )', ' [[Catherine]] whoever did this is playing with us', ' [[Grissom]] or he wants to get caught', ' ( GRISSOM looks up at CATHERINE . )']",0,Evidence
8,"[' ( NICK is driving and talking on his cell phone . )', "" [[Nick]] hey , it 's me"", ' [[Nick]] you in the shower ?', ' [[Nick]] what are you doing ?', "" [[Nick]] anyway , if you check your messages i do n't have to work till later"", "" [[Nick]] so i thought , since you 're between careers you might want to grab a late"", "" ( NICK pulls up in front of KRISTY HOPKINS ' house and finds it surrounded by officer cars . )"", ' [[Nick]] ... breakfast', ' ( He pulls up . )', ' ( OFFICER ARVINGTON sees him . )', "" [[Officer_Arvington]] hey , nick , what 's up ?"", ' [[Nick]] not a lot', "" [[Nick]] what 's ... what 's going on ?"", "" [[Officer_Arvington]] it 's a 419"", ' [[Officer_Arvington]] dead prostitute', "" [[Nick]] who 's the decedent ?"", ' [[Officer_Arvington]] kristine marie hopkins', "" [[Officer_Arvington]] day shift 's got it covered"", ' [[Officer_Arvington]] you all right ?', "" ( NICK looks over and sees ECKLIE talking with the LEAD DETECTIVE and they 're both walking down the driveway . )"", "" [[Nick]] yeah , i must 've , uh"", "" [[Nick]] i must 've got my wires crossed"", "" [[Nick]] i 'll see you"", ' [[Officer_Arvington]] all right , man', ' ( NICK drives off . )']",1,Crime scene
9,"[' ( DOMINIC KRETZKER explains how bombs work to BRASS and WARRICK . )', ' [[Dominic_Kretzker]] all right , you cram this thing here with gunpowder , all right ?', ' [[Dominic_Kretzker]] then you cap it here , and you cap it here', "" [[Dominic_Kretzker]] now the grains inside , all right ... they 're going to ignite and cause smoke"", "" [[Dominic_Kretzker]] lots and lots of smoke ... now , the problem is , all that smoke 's here man it 's got nowhere to go"", ' [[Dominic_Kretzker]] okay ?', "" [[Dominic_Kretzker]] it starts cooking ... and then ... bob 's your uncle ... boom !"", ' [[Warrick]] grissom was right : you do know a lot about bombs', ' [[Brass]] how did you learn so much ?', "" [[Dominic_Kretzker]] oh , they do n't teach this stuff at universities"", ' [[Dominic_Kretzker]] no , this is all trial and error', ' [[Brass]] so what , you just , uh , blow up bombs and study them ?', ' [[Dominic_Kretzker]] yeah', ' [[Dominic_Kretzker]] yeah', "" ( There 's a light knocking on the door . )"", ' ( MARGARET FINN walks in )', ' [[Margaret_Finn]] margaret finn , public defender', ' [[Margaret_Finn]] cease and desist any conversation with my client', "" [[Margaret_Finn]] i 've been assigned to you"", ' [[Margaret_Finn]] guess the pd was thinking of all the lawsuits richard jewell brought when he was wrongfully accused', ' [[Brass]] someone died in that office building', "" [[Dominic_Kretzker]] ma'am , you seem like a very nice person but these people -- they 've been very , very good to me"", "" [[Margaret_Finn]] i 'm sure they have"", ' [[Warrick]] dominic , i think you should go with your attorney', ' [[Warrick]] thanks for your help , though', ' ( DOMINIC nods . )', "" [[Dominic_Kretzker]] all right i 'll see you guys later"", ' ( DOMINIC turns around and shakes their hands . )', ' [[Dominic_Kretzker]] listen , do me a favor', ' [[Dominic_Kretzker]] will you tell grissom that , if he needs me just call me at home , okay ?', ' [[Brass]] all right', ' ( DOMINIC turns around to look at his attorney . )', "" [[Dominic_Kretzker]] let 's roll"", ' ( He leaves the room . )']",0,None
