scene_id,scene_text,in_summary,aspects
0,"[' ( Women are laughing . )', ' ( A car , Nevada license # OVK 195 , drives by . )', ' ( There are two women inside the car . )', ' [[Charlotte]] that club was hot !', "" [[Lisa]] we 're just warming up , my girl"", "" ( LISA turns the car and CHARLOTTE does n't recognize where they are . )"", ' [[Charlotte]] wait , wait , wait', "" [[Charlotte]] i do n't think this is the right way"", "" [[Lisa]] it 's a shortcut"", ' ( She laughs . )', ' [[Charlotte]] a shortcut to where ?', ' ( The car hits over something . )', ' [[Charlotte]] stop', ' [[Charlotte]] stop the car', ' [[Lisa]] it was just a pothole', ' ( CHARLOTTE looks back . )', ' ( LISA looks in the mirror . )', ' [[Charlotte]] i think you hit someone', ' ( The tires screech as she stops the car . )']",0,Crime scene
1,"[' ( The ambulance drives off . )', ' ( The road has been taped off and OFFICERS and other Emergency Personnel walk around . )', "" ( GRISSOM and SARA get out of the vehicle and make their way toward SGT O'RILEY who fills them in )"", "" [[Sgt._O'Riley]] blonde behind the wheel"", "" [[Sgt._O'Riley]] girlfriend in the passenger seat called it in vehicular manslaughter"", ' ( GRISSOM looks at the body down on the roadway . )', ' ( WARRICK snaps a photo . )', "" ( SARA leans over to look at what he 's photographing . )"", ' ( There are three evidence markers on the roadway , # 2- # 4 , marking pieces of a car taillight . )', ' [[Sara]] taillight ?', ' [[Warrick]] yeah', ' ( GRISSOM shines the flashlight in the plastic bag to show the beer inside . )', ' [[Grissom]] you been drinking , warrick ?', ' [[Warrick]] no', "" [[Warrick]] i 'm having a block party"", ' [[Warrick]] i marked it where i found it -- over on the sidewalk over there', ' ( WARRICK points to the side . )', ' ( GRISSOM and SARA both turn to look at the body . )', ' ( They put their kits down . )', "" ( GRISSOM lifts the boy 's shirt to expose his chest . )"", ' ( SARA takes photos of the chest . )', ' [[Grissom]] two distinct tire treads -- one wide ... one narrow', ' [[Sara]] given the extensive bruising from the wide tread mark , victim was killed by a larger vehicle', ' [[Sara]] not that compact', "" ( GRISSOM takes off his glasses and looks over at SGT O'RILEY who is walking toward the car with the two girls . )"", ' ( He stops and turns around when GRISSOM calls to him . )', "" [[Grissom]] hey , o'riley , i would n't book those suspects just yet"", ' [[Grissom]] i think they ran over a corpse']",1,Victim
2,"["" ( NICK flashes the siren on and off to get SARA and GRISSOM 'S attention . )"", ' ( SARA and GRISSOM head toward the car where NICK and CATHERINE are inside . )', "" [[Sara]] what 's up ?"", ' [[Nick]] we got a call about ten minutes ago -- a shooting at vegas grounds coffee shop , eighth and main multiple fatalities', ' [[Catherine]] we want this one', ' [[Grissom]] you guys get over there', ' [[Grissom]] keep me in the loop', ' [[Grissom]] keep the media out of it', ' [[Catherine]] right', "" ( CATHERINE shifts in her seat and coughs to get GRISSOM 'S attention . )"", ' [[Catherine]] hey , remember about three months ago i applied to the american academy meeting in chicago ?', ' [[Catherine]] well , the deadline for your approval is end of shift today', "" [[Grissom]] it 's not a problem"", "" [[Catherine]] there 's important papers to be presented"", "" [[Grissom]] you do n't have to explain -- consider it done"", ' [[Catherine]] thank you', ' [[Grissom]] good luck', ' ( GRISSOM turns to let them leave . )']",0,None
3,"[' ( DR. ROBBINS goes over his findings with GRISSOM , SARA and WARRICK . )', ' [[Dr._Albert_Robbins]] printed your hit-and-run', "" [[Dr._Albert_Robbins]] afis found a match -- brian clemonds , 22 , born in vegas , and he 's deaf"", "" [[Sara]] you can tell he 's deaf by his fingerprints ?"", "" [[Dr._Albert_Robbins]] actually , yes -- he was printed as part of a state aid program in '81"", ' [[Dr._Albert_Robbins]] to confirm , i examined his ear canal', ' ( Quick CGI POV to : Inside the ear to the malleus . )', "" [[Dr._Albert_Robbins]] normally , the malleus is shaped like a hammer -- a long , smooth handle connecting to a blunt head -- but brian 's malleus is knotted , both of them -- birth defect"", ' ( The malleus morphs from normal to deformed . )', ' ( End of CGI POV . )', ' ( Resume to present . )', "" [[Grissom]] there 's a college for the deaf about a mile from where we found him"", "" [[Warrick]] so , brian takes a walk crosses the street , does n't hear the car , gets creamed"", ' [[Sara]] the vehicle -- probably a truck or an suv , based on the width of the tire tread -- takes off', ' [[Sara]] later , along comes a compact - thump -- runs over his dead body', ' [[Dr._Albert_Robbins]] maybe , maybe not', ' ( DR. ROBBINS lifts up the sheet to show them the right hand . )', ' [[Dr._Albert_Robbins]] see the dried blood on his knuckles ?', ' [[Dr._Albert_Robbins]] no associated wounding', "" [[Dr._Albert_Robbins]] blood 's probably not his"", ' [[Warrick]] you know what that means -- smackdown -- the kid was in a fight', ' [[Sara]] that ended in murder', ' [[Grissom]] did you send a sample of his blood to dna ?', "" [[Dr._Albert_Robbins]] when you find the suspect you 'll nail him with his own body fluid"", ' [[Grissom]] has his family been notified ?', ' [[Dr._Albert_Robbins]] not yet']",1,Victim
4,"[' ( The ambulance drives away . )', ' ( CATHERINE and NICK walks up the sidewalk to the coffee shop . )', "" [[Nick]] one person dead , it 's a shame ; more than one 's a party"", ' [[Catherine]] get ready to pull a double', ' [[Nick]] thank you', ' ( CATHERINE and NICK sign in with the OFFICER near the door . )', ' ( They walk into the crime scene and look around . )', ' ( NICK heads for one of the bodies . )', ' ( He notices the CD player and picks up the earphones to listen . )', ' [[Nick]] speed metal', "" [[Nick]] could n't hear a bomb go off over this"", ' ( BRASS walks up to them . )', ' [[Brass]] welcome to the caffeine wars', ' [[Brass]] i got four dead , one on the way to the hospital', ' [[Brass]] the kid who belonged to those headphones', ' [[Catherine]] i count two -- where are the others ?', ' [[Brass]] one behind the counter', ' [[Brass]] one in the back room', "" [[Nick]] guy was n't light with the ammo"", ' [[Nick]] this place is raining shell casings', ' ( CATHERINE walks up to one of the bodies and recognizes him . )', ' [[Catherine]] hey , i know this guy', ' [[Brass]] i bet you do', "" [[Brass]] who does n't know frankie flynn ?"", ' [[Brass]] used to own the orpheus', ' [[Brass]] lost his gaming license a couple of years ago', ' [[Catherine]] oh , yeah', ' [[Catherine]] too many dips in the chips', ' [[Brass]] yeah , you got that r', "" [[Nick]] who 's the muscle ?"", "" [[Brass]] this is al robson -- frankie flynn 's bodyguard"", ' [[Nick]] cash taken ?', "" [[Brass]] till 's full , and all the wallets are accounted for"", "" [[Brass]] i do n't think anyone was interested in the , uh , cash"", ' [[Brass]] or the coffee', ' ( NICK and CATHERINE both head for the back of the counter . )', "" [[Nick]] you 're thinking hit ?"", ' ( BRASS looks around . )', ' [[Brass]] maybe', ' [[Brass]] frankie drives a bulletproof car', ' [[Brass]] what does that tell you ?', ' ( CATHERINE sees the dead girl behind the counter and closes her eyes for a moment . )', ' ( She sighs . )', "" [[Nick]] she 's probably still in high school"", ' ( CATHERINE turns and heads for the back of the shop . )', ' ( She pushes the door open . )', ' ( She and NICK both see the other girl dead at the back of the room . )', ' ( NICK groans at the sight . )', ' ( CATHERINE closes her eyes . )', ' ( NICK walks past CATHERINE to check on the body . )', ' [[Nick]] bless her heart', ' ( He kneels down . )', ' ( BRASS walks into the back . )', ' [[Catherine]] assuming flynn was the target , and it was a hit the shooter followed flynn', "" ( Quick flashback to : [_SHOOTER_'S_POV_] of FRANKIE FLYNN and AL ROBSON as they walk into the coffee shop . )"", ' [[Catherine]] ... in the front door ... shot the muscle first', ' ( The SHOOTER raises his gun and points at AL ROBSON first . )', ' ( ROBSON reaches for his gun , but the SHOOTER fires . )', ' ( ROBSON goes down . )', ' [[Catherine]] ... then flynn', ' ( The SHOOTER turns and fires at FLYNN . )', ' ( Cut to : The BOY with the ear phones on senses someone approach him from behind . )', ' ( He turns . )', ' [[Catherine]] ... and some poor kid minding his own business', ' ( He stands and the SHOOTER fires . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] the girls were last', ' ( Quick flashback to : THE SHOOTER walks around the counter to the first girl hiding behind the counter . )', ' ( He fires . )', ' ( The final girl hears the gunfire and tries to run out through the back . )', ' [[Catherine]] ... four dead', ' [[Catherine]] one is still alive', ' ( End of flashback . )', ' ( Resume to present . )', "" ( BRASS ' beeper goes off . )"", ' ( He checks it and reads the message . )', ' [[Brass]] make that five', ' [[Brass]] guy died on the way to the hospital', ' ( CATHERINE turns around to look at BRASS . )']",1,"Crime scene,Victim"
5,"[' ( GRISSOM and an OFFICER walk up to the door . )', ' ( GRISSOM rings the door bell . )', ' ( The light goes on inside . )', ' ( The porch light goes on outside and the door opens . )', ' [[Grissom]] mrs clemonds ?', ' [[Mrs._Clemonds]] yes ?', ' [[Grissom]] my name is gil grissom', "" [[Grissom]] i 'm with the las vegas crime lab"", ' ( He holds up his ID for her to look at . )', ' [[Mrs._Clemonds]] crime lab ?', ' [[Grissom]] may i come in for a minute ?', ' [[Mrs._Clemonds]] okay', ' ( She steps aside and GRISSOM walks into the house . )', ' ( The officer waits outside . )', ' ( She closes the door . )', ' ( GRISSOM steps inside and looks around . )', ' ( He notices the bell near the floorboards . )', ' [[Mrs._Clemonds]] my son is deaf', ' [[Mrs._Clemonds]] that bell is connected to the doorbell', "" [[Grissom]] the bell sets off vibrations which reverberate on the floorboards so that he knows someone 's at the door"", ' [[Mrs._Clemonds]] yes', "" [[Grissom]] mrs clemonds , i 'm here about your son brian"", "" [[Grissom]] there 's no easy way to say this"", ' ( She starts to cry . )', ' [[Mrs._Clemonds]] oh , god , please , no', ' [[Grissom]] brian was killed tonight', ' [[Mrs._Clemonds]] no , no , no', ' ( She slowly sits down on the couch , crying . )', ' [[Mrs._Clemonds]] this is my fault', ' [[Grissom]] no', "" [[Grissom]] no , it 's not"", ' [[Mrs._Clemonds]] when i was pregnant , i had the german measles and the virus took away his hearing', "" [[Mrs._Clemonds]] it 's my fault"", ' [[Grissom]] no , mrs clemonds ... we think he might have been murdered', ' [[Mrs._Clemonds]] murdered ?', ' [[Grissom]] would you like to talk to a family services counselor ?', ' [[Mrs._Clemonds]] talking is overrated , mr grissom', ' [[Mrs._Clemonds]] just find out who did this to my boy', ' [[Mrs._Clemonds]] please', ' ( He nods slightly . )']",0,None
6,"[' ( DAVID PHILLIPS assists while DR. ROBBINS goes over the bodies with CATHEIRNE . )', "" [[Dr._Albert_Robbins]] it 's been a hell of a night"", ' [[Dr._Albert_Robbins]] first the deaf kid , now a hit', "" [[Dr._Albert_Robbins]] it 's going to take a while to process all the bodies"", ' [[Catherine]] what do you know about flynn ?', ' [[Dr._Albert_Robbins]] i always start with the celebrities', ' [[Dr._Albert_Robbins]] frankie flynn , 38 gunshot wounds to the head and the abdomen', ' [[Catherine]] any bullets recovered ?', ' [[Dr._Albert_Robbins]] only one -- out of the head -- nine-millimeter .357', ' [[Dr._Albert_Robbins]] i deal with the pin cushions', ' [[Dr._Albert_Robbins]] ballistics deals with the pins', "" [[Dr._Albert_Robbins]] shooter could have saved himself a lot of trouble if he 'd waited a month or two"", ' [[Catherine]] why ?', ' [[Dr._Albert_Robbins]] invasive colon cancer', ' [[Dr._Albert_Robbins]] on his way out', ' [[Catherine]] guess he got off easy', ' [[Dr._Albert_Robbins]] hmmm', ' ( CATHERINE turns to the next body . )', ' [[Catherine]] i.d', ' [[David_Phillips]] erin mccarty , 20', ' [[Dr._Albert_Robbins]] wonder if she even knew she was pregnant', ' [[Catherine]] just keeps getting better', ' [[Catherine]] someone notify the husband ?', "" [[David_Phillips]] cop said she 's single -- she lives at home with her mother"", ' [[Catherine]] how far along was she ?', ' [[David_Phillips]] about six weeks', ' [[Catherine]] she knew', ' ( She shakes her head . )']",1,"Victim,Evidence"
7,"[' ( NICK takes a picture of evidence markers # 3 and # 4 . )', ' ( He reaches down to get a swab of the blood on the floor . )', ' ( NICK puts the swab in the box and closes it . )', ' ( Cut to : NICK takes out a bullet casing from the wall . )', ' ( The marker on the wall reads : NS-12 . )', ' [[Nick]] another nine-millimeter , just like our casings', ' [[Brass]] yeah', ' [[Brass]] nine bullets , all the same caliber', ' [[Brass]] looks like robson never got a shot off', "" [[Brass]] i would n't want him as my bodyguard"", ' ( CATHERINE walks in )', ' [[Catherine]] need help with the measurements ?', ' [[Brass]] sure', ' ( OFFICER METCALF walks in )', ' [[Officer_Metcalf]] captain , i got the manager outside', ' ( BRASS walks out to meet with the MANAGER . )']",0,None
8,"[' ( OFFICER METCALF points out the MANAGER to BRASS . )', ' [[Brass]] okay', "" [[Officer]] that 's the guy right there"", ' [[Brass]] this one ?', ' [[Officer]] yep', "" [[Officer]] that 's the one"", "" ( BRASS clears his throat to get the MANAGER 'S attention . )"", ' ( CATHERINE and NICK follow . )', "" [[Brass]] i 'm detective brass"", ' [[Brass]] catherine willows', ' [[Brass]] nick stokes from the crime lab', ' [[Brad_Kendall]] brad kendall', ' [[Brad_Kendall]] i heard it on the news', "" [[Brad_Kendall]] they 're saying it was some kind of a hit"", ' [[Brad_Kendall]] where are erin and alice ?', "" [[Brass]] they did n't make it"", ' ( BRAD KENDALL sighs . )', ' [[Brad_Kendall]] did you call their parents ?', ' [[Nick]] once the coroner makes a positive i.d', ' [[Nick]] their families will be notified', ' [[Catherine]] shooting occurred around closing time', ' [[Catherine]] is it customary for your employees to close up ?', ' [[Brad_Kendall]] erin locked up twice a week -- 10:00 on the nose', ' [[Brad_Kendall]] she was training alice - moving on at the end of the month', "" [[Brad_Kendall]] i ca n't believe they 're gone""]",1,Perpetrator
9,"[' ( SARA and WARRICK try to talk with DR. GILBERT with the use of an interpreter . )', "" ( Neither SARA nor WARRICK have much experience in this area and do n't fare very well . )"", ' [[Sara]] dr gilbert', ' ( SARA turns around to look at the interpreter who stands behind them . )', ' [[Sara]] we need your help', ' [[Sara]] brian clemonds was murdered', "" ( DR. GILBERT ca n't see what SARA 'S saying . )"", ' [[Warrick]] was he having any difficulties ?', "" ( WARRICK turns around to look at the interpreter 'talk ' to DR. GILBERT . )"", ' ( SARA turns to look at the interpreter . )', ' [[Sara]] anyone have a grudge against him ?', ' ( DR. GILBERT watches them , then shakes her head . )', "" ( SARA misinterprets the motion and then continues her questioning , but she 's again looking at the interpreter . )"", "" [[Sara]] we understand you do n't want a homicide investigation upsetting your students"", "" [[Jane_Gilbert]] i 'm severely deaf , and i can communicate fine"", "" [[Jane_Gilbert]] i 'd appreciate it if you 'd look at me when you speak to me"", ' [[Jane_Gilbert]] i wear a hearing aid and i can read lips', ' [[Jane_Gilbert]] you could have asked if i needed an interpreter', "" [[Sara]] i 'm sorry"", "" [[Sara]] i did n't mean to offend you"", ' [[Jane_Gilbert]] there are 152 students at my school', ' [[Jane_Gilbert]] we live together , we study together , we eat together', "" [[Jane_Gilbert]] we 're a family"", ' [[Jane_Gilbert]] and brian is dead', "" [[Warrick]] dr gilbert , we 're just following protocol"", "" [[Warrick]] we need to speak with brian 's friends ; his roommates"", "" [[Sara]] we 'll also need access to his records"", "" [[Jane_Gilbert]] the crime did n't happen here -- it happened out there"", "" [[Sara]] i 'm not accusing anybody of anything"", ' [[Jane_Gilbert]] neither am i , but there are more of you , right ?', ' [[Jane_Gilbert]] send someone else - someone with more understanding of this school of my students', "" [[Warrick]] but we 're here now , and evidence is time-sensitive"", ' [[Jane_Gilbert]] how can you solve a crime without understanding the victim ?', ' ( Frustrated , DR. GILBERT signs to the interpreter . )', ' ( SARA turns to look back at HALLEY . )', "" [[Halley]] um ... she 's kicking us out"", ' ( WARRICK and SARA both leave the office . )', ' ( HALLEY looks at DR. GILBERT and apologizes to her . )']",0,None
