scene_id,scene_text,in_summary,aspects
0,"[' ( Camera starts on the bottom of the first floor at the base of the stairway , then slowly moves upward toward the second floor . )', ' ( White flash to : On the second floor , the camera travels slowly down the hallway toward the bedrooms )', ' ( It rounds the cover into the master bedroom where the ANDERSONS are sleeping . )', ' ( Suddenly GWEN ANDERSON gets up . )', "" ( She looks out the doorway into her son 's room . )"", ' ( She gets out of bed and walks down the hallway to the nursery . )', ' ( All the windows are open . )', "" ( There 's a ladder set against the window frame . )"", ' ( The wind blows the curtains . )', ' ( GWEN ANDERSON walks up to the crib and looks inside . )', ' ( She finds nothing . )', ' ( She touches the baby sheets with both hands as if not believing her eyes . )', ' ( She frantically searches the tiny crib , removing the sheets where she finds a sheet of paper . )', ' ( She picks it up and gasps as she reads it . )', ' ( The paper slips from her fingers back into the crib . )', ' ( She walks over to the open window , looks out side and screams )', ' [[Gwen_Anderson]] no !', ' ( The camera pulls back downward to show the ladder leaning against the window frame . )', ' ( STEVEN ANDERSON rushes into the nursery . )', ' ( He looks at his wife , then turns to look down into the crib where he finds the typewritten note . )', ' ( He picks it up . )']",0,None
1,"[' ( OFFICER cars are parked in the driveway . )', ' ( GRISSOM walks up the drive and checks in with the OFFICER at the door before walking inside . )', ' ( He sees The ANDERSONS in the foyer . )', ' [[Grissom]] excuse me', "" [[Grissom]] my name 's gil grissom"", "" [[Grissom]] i 'm with the las vegas crime lab"", ' [[Gwen_Anderson]] please help us', "" [[Grissom]] i 'll certainly try"", ' ( He puts his kit down on the ground . )', ' [[Grissom]] is that the ransom note ?', ' [[Steve_Anderson]] yeah', "" [[Steve_Anderson]] they do n't even say how much money they want"", "" [[Steve_Anderson]] they just say that they 'll call us in six hours"", ' ( STEVEN hands GRISSOM the note . )', ' [[Grissom]] have you let anyone else touch this note ?', ' [[Grissom]] i have your son', "" [[Grissom]] i do n't want to harm him"", "" [[Grissom]] do n't make me"", "" [[Grissom]] i 'll call in six hours with instructions"", ' [[Grissom]] i advise you not to call the police', ' [[Grissom]] police , a relative , anyone ?', ' [[Steve_Anderson]] n-no , just us', ' [[Steve_Anderson]] why ?', "" [[Grissom]] well , because the person who touched it before you has your son ... and he 's just left us the first piece of the puzzle""]",1,Crime scene
2,"[' ( COMMERCIAL BREAK )', ' ( CATHERINE closes the car door and makes her way toward the house . )', ' ( She meets up with BRASS who fills her in )', ' [[Catherine]] jim , dispatch said this is a kidnapping ?', ' [[Catherine]] divorce situation ?', ' [[Brass]] no papers filed', ' [[Brass]] college sweethearts', "" [[Brass]] neighbors say they 're the salt of the earth"", ' [[Catherine]] so this could have been legitimate ?', ' [[Brass]] they have a security system', ' [[Brass]] but they never put it on', ' [[Catherine]] they say how come ?', ' [[Brass]] they feel safe in the neighborhood', ' [[Catherine]] check the premises ?', ' [[Brass]] attic , wine cellar , crawl space', ' [[Brass]] no four-month-old baby', ' ( They turn and head toward the house . )', ' [[Catherine]] nice digs', ' [[Brass]] yeah , guy got rich off some dot-com outfit', ' [[Brass]] moved here from oregon two years ago', "" [[Catherine]] bet they wished they had n't today""]",0,None
3,"["" ( In the kitchen , the FBI fills STEVE ANDERSON in on what he 's to do when he gets the ransom call . )"", "" [[Steve_Anderson]] are you sure he wo n't hear a click or something ?"", "" [[FBI_Man]] he wo n't"", ' [[FBI_Man]] and if he asks , you and your wife are alone', ' [[FBI_Man]] question him about your son', ' [[FBI_Man]] ask to hear him breathing', ' [[FBI_Man]] anything to keep the guy talking', ' [[FBI_Man]] understood ?', ' ( GRISSOM walks into the kitchen and listens . )', ' ( He looks around the place . )', "" [[Steve_Anderson]] i do n't know"", ' [[Steve_Anderson]] yeah , yeah', ' ( GRISSOM sees an open bottle of soda out on the counter . )', ' [[Steve_Anderson]] okay', ' [[Steve_Anderson]] built my own business', ' [[Steve_Anderson]] i can handle any kind of pressure', ' ( GRISSOM walks over to the bottle . )', ' [[Grissom]] was this yours ?', ' [[Steve_Anderson]] yeah', ' [[Grissom]] may i ask when you opened it ?', "" [[Steve_Anderson]] i do n't know"", ' [[Steve_Anderson]] um , sometime after we called 911', ' ( STEVE turns back to the FBI MAN . )', ' ( GRISSOM looks at the bottle , then calls his attention back . )', ' [[Grissom]] you mind if i , uh ... ?', ' [[Steve_Anderson]] no', ' [[Steve_Anderson]] go ahead', ' ( GRISSOM picks up the bottle and puts his gloved hand over the mouth of the bottle . )', ' ( He looks around . )', ' ( He walks over to the temperature gauge and checks it . )', ' ( STEVE ANDERSON watches GRISSOM . )', ' [[Grissom]] you have any more of these ?', ' [[Steve_Anderson]] in the fridge', ' [[Grissom]] thanks', ' ( With his hand over the bottle , GRISSOM leaves the kitchen . )']",1,Evidence
4,"[' ( BRASS questions GWEN ANDERSON and her two sons who sit close to each other on the couch . )', ' ( TYLER , the older son , holds on to ROBBIE , who is quietly playing with a phone . )', ' [[Gwen_Anderson]] do my boys have to be here ?', ' [[Gwen_Anderson]] i think this is hard enough for them without having to hear the facts', "" [[Brass]] i understand , but it 's best for our investigation if we keep the whole family together"", "" [[Tyler_Anderson]] it 's okay , mom"", ' [[Brass]] you were saying , mrs anderson ?', ' [[Gwen_Anderson]] um', ' [[Gwen_Anderson]] i got up at 4:30 , like i usually do to feed zack', "" [[Gwen_Anderson]] i 'm still breast-feeding"", "" [[Gwen_Anderson]] and i went down to zacky 's room"", ' [[Gwen_Anderson]] i looked in his crib and he was gone', "" [[Gwen_Anderson]] he was n't there"", ' ( STEVE walks into the room and takes a seat next to GWEN . )', ' ( GRISSOM follows into the room behind him . )', "" [[Gwen_Anderson]] and i felt around for him and that 's when i found the letter saying that he had been taken and i"", "" [[Gwen_Anderson]] i do n't know"", ' [[Gwen_Anderson]] i-i think i screamed', ' [[Tyler_Anderson]] you screamed , mom', "" [[Steve_Anderson]] i jumped out of bed and i went to her , and that 's when we called 9-1-1 from the upstairs hallway"", "" ( ROBBIE pressing the buttons of the phone he 's holding . )"", ' [[Robbie_Anderson]] nine-1-1-1', ' [[Tyler_Anderson]] give me the phone , robbie', ' [[Tyler_Anderson]] give me the phone', "" [[Grissom]] we 're going to need a piece of the baby 's clothing"", ' [[Grissom]] something from his hamper , if possible', "" [[Grissom]] we 're going to use scent dogs throughout the neighborhood"", "" [[Steve_Anderson]] i 'll go see what i can find"", ' [[Gwen_Anderson]] no , i know what he wears', ' ( GWEN ANDERSON stands up . )', "" [[Catherine]] i 'll go with you"", ' ( CATHERINE also stands up . )', ' ( They leave the room . )', "" [[Grissom]] i 'd also like to get blood samples from each family member"", ' [[Steve_Anderson]] why ?', ' [[Grissom]] well , the sooner we can eliminate the expected hairs and fibers from within the household , we can begin looking for outsiders', ' [[Tyler_Anderson]] is it going to hurt ?', ' [[Grissom]] i hope not']",1,Perpetrator
5,"[' ( OFFICERS open the back of the car to let the scent dogs out . )', ' ( SARA is near by putting on a pair of gloves . )', ' ( The OFFICERS with the dogs head toward the house . )', ' ( GRISSOM walks out of the house . )', "" ( He 's carrying the ransom note and two bottles of soda pop . )"", ' [[Grissom]] sara', ' [[Sara]] yeah ?', ' [[Grissom]] take this ransom note to q.d', ' ( GRISSOM hands the note to SARA . )', ' [[Sara]] typewritten ransom note ?', ' [[Sara]] kidnapper was organized', "" [[Grissom]] i think it 's ink-jet not typewriter"", "" [[Sara]] i 'll get it to questioned documents check for origination prints , the works"", ' [[Grissom]] take every computer and printer from the anderson house with you', ' [[Sara]] you think the suspect printed the ransom note from inside the house while they were sleeping ?', "" [[Grissom]] i 'm not thinking anything yet"", ' ( GRISSOM takes the two soda bottles and heads for NICK . )', ' [[Grissom]] nick', ' [[Nick]] yo', "" [[Nick]] no , thanks , i 'm an iced tea man"", "" [[Grissom]] it 's not a refreshment"", "" [[Grissom]] it 's an experiment"", ' [[Grissom]] take this to the lab in a controlled space , 72 degrees fahrenheit and open it', ' [[Grissom]] keep this in the same room-temp space', ' [[Nick]] okay , then what ?', ' [[Grissom]] process , nick', ' [[Grissom]] process', ' ( GRISSOM gives the bottles to NICK , then walks past him toward WARRICK . )', "" [[Grissom]] baby 's bedroom window is open and the ladder 's still out there"", ' [[Grissom]] so canvass the whole grounds from outside to in', "" [[Warrick]] i 'm all over it like a cheap suit"", ' ( WARRICK leaves to head over there . )', ' ( GRISSOM turns around and heads back to the house . )', ' [[Officer]] hey , grissom !', ' [[Officer]] we have the smell dogs set up for you', ' ( He nods . )', ' ( Cut to : WARRICK is near the ladder under the Nursery with a camera in his hand . )', ' ( He finds a shoe print in the dirt . )', ' ( He snaps a picture of it . )']",0,None
6,"[' ( GRISSOM takes his kit and walks into the nursery . )', ' ( He looks into crib and puts his kit down . )', ' ( He leans over to look into the crib . )', ' [[Warrick]] you see this spiderweb ?', ' ( GRISSOM starts . )', ' [[Grissom]] damn , warrick !', ' ( WARRICK is on the ladder outside the nursery window and apologizes . )', "" [[Warrick]] i 'm sorry"", ' [[Warrick]] your ticker okay ?', ' [[Grissom]] what spiderweb ?', ' [[Warrick]] right here', ' ( They push the curtain aside to show GRISSOM the spiderweb in the corner of the window frame . )', "" [[Warrick]] kind of hard to get a baby out of a window climb onto a ladder without messing up this web , do n't you think ?"", ' [[Grissom]] well , it could have happened after the abduction', ' [[Grissom]] spiders can build one of these things in a few hours', ' ( WARRICK takes a picture of the spiderweb . )', ' ( GRISSOM turns to head back to the crib . )', ' ( WARRICK steps up the ladder intending to climb through the window . )', ' ( GRISSOM looks up and sees WARRICK . )', ' [[Grissom]] warrick ?', ' [[Grissom]] what are you doing ?', ' [[Grissom]] go around', ' ( WARRICK heads back down the ladder . )', ' ( GRISSOM checks the crib out and finds a strand of hair . )', ' ( Camera zooms in for an extreme close up . )']",0,None
7,"[' ( CATHERINE and GWEN ANDERSON walk into the laundry room . )', ' ( GWEN starts going through the laundry basket . )', "" [[Catherine]] oh , you 're right on the golf course"", ' [[Catherine]] that must be nice', ' [[Gwen_Anderson]] steve likes it', ' [[Gwen_Anderson]] i never cared for the game', ' ( GWEN finds a jumper and pulls it out of the basket . )', ' ( She sighs . )', "" [[Gwen_Anderson]] that one 's my favorite but zacky , he , uh ... he liked another one"", ' [[Gwen_Anderson]] here it is', ' ( She takes it out and shows it to CATHERINE . )', ' ( She chuckles . )', "" [[Gwen_Anderson]] there 's a little spit-up on it"", ' [[Gwen_Anderson]] he liked the way the fabric felt on his skin', ' ( She puts the outfit to her face and inhales . )', ' ( She stops , then looks down at her shirt to see her milk leaking . )', ' [[Gwen_Anderson]] oh , god', "" [[Catherine]] it 's okay"", "" [[Catherine]] it used to happen to me with my daughter if i did n't get to her right on time"", ' ( GWEN tries to wipe up the mess as she cries . )', "" [[Gwen_Anderson]] i ca n't believe this is happening to us"", ' ( CATHERINE puts a supporting hand on her shoulder . )', "" [[Catherine]] i 'll get this to our guys"", ' ( CATHERINE leaves the laundry room . )']",0,Evidence
8,"[' ( GRISSOM finds another strand of hair in the crib . )', ' ( He puts it in a bindle . )', ' ( WARRICK walks into the room . )', ' [[Warrick]] what you got ?', ' [[Grissom]] two hairs , separate and distinctive', ' ( GRISSOM hands the bindles to WARRICK . )', ' [[Warrick]] ah', ' [[Warrick]] the plot thickens', ' ( GRISSOM walks around the room . )', ' ( He notices something . )', ' [[Grissom]] you smell something ?', ' ( WARRICK smells and sees something . )', ' [[Warrick]] i smell these dirty diapers over here', ' ( GRISSOM kneels down in front of the window . )', "" [[Grissom]] it 's like a household cleanser"", "" [[Grissom]] there 's a pine smell"", ' [[Warrick]] probably used to clean that diaper pail', "" [[Grissom]] no , it 's stronger than that"", ' ( GRISSOM puts his nose to the carpet . )', "" [[Grissom]] it 's emanating from this specific spot"", ' ( GRISSOM opens his kit and tests for blood . )', ' ( It shows positive . )', ' [[Warrick]] baby was killed before it even left the house', ' [[Warrick]] guy tried to cover his tracks', ' ( GRISSOM and WARRICK both look at the open window . )']",0,None
9,"[' ( SARA leans over the table , arguing with RONNIE LITRE . )', "" [[Sara]] what do you mean you have n't checked for prints ?"", "" [[Sara]] it 's a ransom letter"", ' [[Ronnie_Litre]] everything in the proper order', ' [[Ronnie_Litre]] you know that', ' [[Ronnie_Litre]] i got five other tests i got to run on this paper before i try to isolate prints', ' [[Sara]] you got anything for me ?', ' [[Ronnie_Litre]] yeah', "" [[Ronnie_Litre]] the paper 's expensive"", ' [[Ronnie_Litre]] high rag count', ' [[Sara]] i could have told you that', ' [[Ronnie_Litre]] can you explain these three small vertical dots ?', "" ( On the overhead , he shows SARA what he 's talking about . )"", ' [[Sara]] what ?', ' [[Sara]] where ?', ' [[Ronnie_Litre]] the printer that emitted this letter has a spot on the drum', ' [[Sara]] a drum goes around three times to print one page', ' ( Quick flash to : Close up of the drum of a printer turning as the paper goes through leaving behind three small dots on the sheet . )', "" [[Sara]] so if the andersons ' printer was used"", "" [[Ronnie_Litre]] there 'd be three small dots on any paper that comes out"", ' [[Sara]] no vertical dots', ' [[Ronnie_Litre]] and different paper than the ransom letter f.y.i', ' ( SARA makes a face at RONNIE . )']",1,Evidence
