scene_id,scene_text,in_summary,aspects
0,"[' ( Sirens blare in the distance . )', "" ( Scene opens on a close up of GRISSOM 'S covered feet together as he stands on the side of the room . )"", ' ( He cautiously takes a step to the side , hugging the wall as he looks around the silent living room . )', ' ( He takes another cautious step , his flashlight noting the various items in the room - a red lantern floor lamp turned on at the base of the living room counter , the vase full of wilted red roses on the center of the coffee table , two empty and unused wine glasses , a bottle of wine and a wine opener is on the coffee table . )', ' ( On the back table are more candles . )', ' ( GRISSOM takes several more cautious steps along the living room wall and faces the long stretch of hallway in front of him . )', ' ( He pauses and shines his flashlight all the way down the hallway carpet . )', ' ( He sees the brush tracks of a vacuum cleaner and on it , one set of normally spaced shoeprints leading away from him , toward the bedroom , and one set of wider spaced shoeprints leading toward him . )', ' ( Careful to hug the hallway wall , GRISSOM cautiously makes his way along the carpet careful not to disturb the shoeprints . )', ' ( He moves along the hallway and shines his flashlight into the first open room door , the spare bedroom , where he sees something red with a tassel hanging from a stand next to a red sofa bed . )', ' ( On the bed is a red blanket , several red pillows , one red pillow with butterflies on it and a white pillow . )', ' ( He moves his flashlight to a wall metal framed shelf with various items with a similar butterfly motif - from a glass case with various butterflies in it to boxes and other small items )', ' ( GRISSOM continues down the hallway toward the master bedroom . )', ' ( He takes another cautious step along the wall toward the end of the hallway . )', ' ( On the hallway floor at the base of the door to the master bedroom is a stack of red candles . )', ' ( He looks at it and moves on . )', ' ( GRISSOM looks into the master bedroom . )', ' ( On the bed is a red pillow in the center of the bed ; something small and red in the center of the bed . )', ' ( Our eyes catch the red bowl on the dresser at the back of the room and the red blouse hanging in the closet . )', ' ( Hugging the wall , GRISSOM slowly makes his way toward the bathroom . )', ' ( GRISSOM slowly enters the bathroom . )', ' ( The lights are on . )', ' ( The room is large decorated in a white and black checkerboard pattern . )', ' ( He looks around and moves further into the bathroom knowing that the body is there in the shower area . )', ' ( He inches his way around the corner and through the clear shower glass , sees the body of the dark-haired young woman in a pool of blood on the black and white checkerboard floor , the blood as black as the floor itself . )', ' ( She is kneeling face down , her knees tucked under her close to her chest , heels under her bottom and her arms positioned to her side and back , hands near her feet . )', "" ( She 's wearing a powder pink spaghetti-strapped top and low-riding blue jeans prominently displaying her red satin and lace thong just under a butterfly tattoo on the small of her back . )"", ' ( Her head lies in a large dark-red nearly black pool of blood , forehead barely touching the floor , face turned toward the bathroom entrance with her hair pushed away from her face and clothes . )', "" ( Something catches GRISSOM 'S eye . )"", ' ( He kneels slowly down to get a closer look at the body . )', ' ( For a long moment , he stares at the woman - slender , young , dark-haired , pale skinned -- transfixed by her familiarity and haunting similarity to someone he knows . )']",1,"Crime scene,Victim"
1,"[' ( GRISSOM opens the front door and walks outside where everyone is waiting for him . )', ' ( He steps out onto the front porch and stops , his eyes seeking out and latching onto ... )', ' ( SARA - slender , young , dark-haired , pale skinned -- turns and looks directly at GRISSOM . )', "" ( His gaze does n't falter . )"", ' ( BRASS turns and sees GRISSOM . )', ' ( He steps forward and around SARA toward GRISSOM . )', ' [[Brass]] ready for us ?', ' ( Everyone turns to look at GRISSOM waiting for his instructions . )', ' [[Grissom]] for now , no one enters this house except csi', ' ( BRASS nods . )', "" ( And , as if he ca n't help it , GRISSOM 'S eyes shift to look behind BRASS at ... )""]",0,None
2,"[' ( GRISSOM hands out assignments . )', ' [[Grissom]] warrick , you got the car', ' ( WARRICK turns around to look at the cluster of cars behind him . )', ' [[Warrick]] which one ?', ' [[Grissom]] both', ' ( BRASS turns to WARRICK . )', ' [[Brass]] uh , take the honda', "" [[Brass]] the vw belongs to the victim 's friend , over there"", ' ( He points to the woman talking with the officer in the back . )', ' [[Brass]] : she called it in', "" [[Warrick]] aw , that 's too bad"", "" [[Warrick]] this will be a day she 'll never forget"", ' [[Grissom]] sara , you take the perimeter', ' [[Sara]] what ?', ' [[Sara]] you just did a one-hour walk-through', ' [[Sara]] the perimeter can not be a priority', ' [[Grissom]] i need you to work the outside', ' [[Grissom]] catherine and i will be inside', ' ( Not thrilled , SARA levels GRISSOM a look , then turns to work the perimeter . )', "" [[Catherine]] i 'll go talk to the friend"", ' [[Grissom]] find out where she walked and what she might have touched in there', ' ( GRISSOM turns to go back to the house while CATHERINE joins BRASS . )', ' [[Catherine]] hey , jim', ' [[Brass]] yeah ?', ' [[Catherine]] did you talk to that guy across the street ?', ' ( CATHERINE points to a young man busy talking enthusiastically to a small crowd of neighbors . )', ' [[Brass]] the neighbor ?', "" [[Brass]] he 's on my list"", ' [[Catherine]] yeah , he looks like he has something to say', ' ( CATHERINE ducks under the tape and makes her way to the friend wearing scrubs , sitting on the gurney while being checked out by the medics . )', "" [[Catherine]] hi , i 'm catherine willows"", "" [[Catherine]] i 'm with the crime lab"", ' [[Catherine]] what is your name , miss ?', ' [[Kelly_McNeil]] kelly mcneil', ' [[Kelly_McNeil]] deb and i are best friends', ' [[Kelly_McNeil]] we were supposed to get together yesterday', ' [[Kelly_McNeil]] it was our day off', "" [[Catherine]] you 're a nurse ?"", ' [[Kelly_McNeil]] yeah', ' [[Kelly_McNeil]] both of us', ' [[Kelly_McNeil]] desert palm hospital', ' [[Kelly_McNeil]] we made lunch plans , but she canceled', ' [[Catherine]] she give a reason why ?', ' [[Kelly_McNeil]] michael', ' [[Catherine]] michael ?', ' [[Kelly_McNeil]] michael clark', "" [[Kelly_McNeil]] um , she 's been seeing him for a month or so"", "" [[Kelly_McNeil]] he 's a surgical intern"", "" [[Kelly_McNeil]] when she did n't show up for work today , i called the house ... her cell ... no answer , so i drove by after shift"", ' [[Catherine]] and how did you get in ?', "" [[Kelly_McNeil]] we have each other 's keys"", ' [[Catherine]] did you touch anything inside ?', ' [[Kelly_McNeil]] no', ' [[Kelly_McNeil]] i walked in and', ' [[Kelly_McNeil]] i saw her and i ran out', ' ( Quick flashback to : [_HALLWAY_] The image of KELLY MCNEIL runs through the hallway away from the bedroom toward the exit . )', ' ( Camera moves down to the carpet to show the shoe prints left behind . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] kelly , this , uh , michael -- is he just a guy , or is he somebody special ?', ' [[Kelly_McNeil]] he was the first guy that debbie ever blew me off for', ' [[Catherine]] and did you see him today , at the hospital ?', ' [[Kelly_McNeil]] no', ' [[Kelly_McNeil]] i figured they were both playing hooky', ' ( She looks at CATHERINE . )']",0,None
3,"[' ( SARA examines the side of the house . )', ' ( She reaches the back gate and sees something . )', ' ( She puts her kit down and runs a black gloved finger on the pavement to show a white powdery film coating the concrete . )', ' ( Thinking , she looks around the area . )', ' [[Jeff_Pike]] moved in about two months ago']",0,None
4,"[' ( BRASS interviews the NEIGHBOR . )', ' [[Jeff_Pike]] single girl', ' [[Jeff_Pike]] alone in the house', ' [[Jeff_Pike]] got my attention', "" [[Jeff_Pike]] i 'm running for captain of the neighborhood watch"", "" [[Jeff_Pike]] i 'll probably have to self-appoint myself , but i 'm going to put out a flyer , you know , about shutting doors , locking windows , i mean , the thing is ... you just do n't think it 's going to happen to you"", "" [[Jeff_Pike]] you know what i 'm saying ?"", ' [[Jeff_Pike]] on your block', ' ( BRASS puts up a hand to stop the campaign speech . )', ' [[Brass]] listen , pike', ' [[Brass]] stop talking', ' [[Brass]] i never seen somebody so excited about their neighbor being killed', ' [[Jeff_Pike]] let me tell you something : i know the business of everyone up and down this block , all right ?', "" [[Jeff_Pike]] who 's cheating on his wife , who 's behind on his bills , whose kid 's going to become the next manson"", "" [[Brass]] let 's talk about debbie marlin"", ' [[Jeff_Pike]] you know what they say about nurses', "" [[Brass]] what 's that ?"", ' [[Jeff_Pike]] that-that they like to party', "" ( BRASS does n't say anything . )"", ' [[Jeff_Pike]] hey , look', ' [[Jeff_Pike]] you see a stethoscope around this chest ?', ' [[Jeff_Pike]] no', ' [[Jeff_Pike]] you want to know why ?', "" [[Jeff_Pike]] i 'm not a doctor"", "" [[Jeff_Pike]] so i could n't even get close to her"", ' [[Brass]] well , who is getting close ?', "" [[Jeff_Pike]] it 's like a fricking doctor auto mall over there"", ' [[Jeff_Pike]] you know , hunky surgeons , board certified , lots of dough', ' [[Jeff_Pike]] and if you want my opinion , i think they were dropping quarts', ' [[Brass]] okay , did you notice any automobiles , any cars out front ?', ' [[Jeff_Pike]] you know , as a matter of fact , sir , yes', ' [[Jeff_Pike]] black mercedes , e320', ' [[Jeff_Pike]] 2004 model , been there about a month', ' [[Jeff_Pike]] rolls in all hours', "" [[Jeff_Pike]] i 'm figuring on call , booty call"", ' [[Jeff_Pike]] that kind of thing', "" [[Brass]] when 's the last time you saw the mercedes ?"", ' [[Jeff_Pike]] two days ago', ' [[Jeff_Pike]] around lunch', ' [[Jeff_Pike]] and , uh , i think he stayed for a little bit of dinner , too thanks a lot', ' ( Finished , BRASS excuses himself and walks away . )', ' ( He takes out his phone and makes a call . )', ' [[Brass]] yeah , this is detective jim brass', ' ( WARRICK , in the meantime is taking photos of the paper grocery bags in the back of the car . )', ' [[Brass]] see if you can find a 2004 mercedes , black , registered to a michael clark , m.d', ' [[Brass]] thanks', ' ( SARA walks up to WARRICK . )', ' [[Sara]] i have absolutely nothing', ' [[Sara]] how are you doing ?', ' [[Warrick]] i got a lot', ' [[Warrick]] check out the backseat', ' ( SARA looks at the grocery bags . )', ' [[Sara]] bananas', ' [[Sara]] stuffed mushrooms', ' [[Warrick]] chocolate syrup , a six-pack of soda , a box of condoms', ' [[Sara]] no surprises there', ' [[Warrick]] fresh bag of groceries in an unlocked car ?', ' [[Sara]] maybe she was interrupted', ' ( SARA turns to look at the house and stares directly at the camera . )']",0,None
5,"["" ( SARA 'S face DISSOLVES IN to a close up of DEBBIE MARLIN and her lifeless eyes . )"", ' ( GRISSOM is kneeling down just outside the shower area to look at the body . )', ' ( CATHERINE walks into the bathroom . )', ' ( She looks down at the body , taking it all in She shakes her head . )', ' [[Catherine]] one thing i can never get over with this job : anything can happen to anybody', "" [[Grissom]] that 's why we 're here"", ' ( GRISSOM continues to stare at the body . )', ' ( CATHERINE looks around the bathroom . )', ' [[Catherine]] i bet this bathroom was the reason she bought this place', ' ( GRISSOM notices something and looks around ... sniffs around . )', ' [[Grissom]] what am i smelling ?', ' [[Catherine]] cleanser', ' [[Catherine]] bleach maybe', "" ( There 's blood all over the walls and on the shower glass . )"", ' [[Catherine]] arterial spray is neck high', ' [[Catherine]] indicates she was standing when she was attacked', ' ( Quick flashback to : [_BATHROOM_] DEBBIE MARLIN stands in the shower . )', ' ( Her attacker grabs her from behind , hooking his arm around her shoulders , ripping the knife violently across her neck . )', ' ( Blood sprays on the shower glass . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] and the highest gush of blood has the most volume', ' [[Grissom]] definite lack of lividity', ' [[Grissom]] she must have bled out', ' ( GRISSOM stands , still staring at the body . )', ' [[Catherine]] the killer had to get something on him', "" [[Catherine]] had to be a bloody mess , but there 's no ... footprints , there 's no handprints , no smears"", ' [[Grissom]] she looks like she was placed in this position', "" [[Catherine]] what 's the message ?"", "" ( GRISSOM does n't answer her . )""]",0,None
6,"[' ( The refrigerator door opens . )', ' ( WARRICK and SARA kneel to look at the contents inside . )', ' [[Warrick]] what do we got here ?', "" [[Warrick]] pendale 's milk"", ' [[Warrick]] non-fat', ' [[Warrick]] half a gallon', ' [[Warrick]] unopened', ' ( WARRICK takes a photo of the milk . )', ' [[Sara]] groceries that made it inside', ' ( SARA walks over to the grocery bag on the counter and looks through it taking out items from the bag . )', ' [[Sara]] fancy crackers ... brie', ' [[Sara]] coupons with no receipt', ' [[Warrick]] no receipt ?', ' [[Warrick]] this milk expires on the 23rd', ' [[Sara]] eight days from now', ' [[Warrick]] milk is delivered daily to the supermarket', "" [[Warrick]] that 's a ten-day window"", ' [[Warrick]] people usually reach back for a fresh one', ' [[Warrick]] hmm ... subtract ten from the 23rd ?', "" [[Sara]] she was at pendale 's two days ago"", "" [[Warrick]] well , according to brass , that was the last time her boyfriend 's car was seen out front""]",0,None
7,"[' ( CATHERINE works at the sink while GRISSOM sits in the bathtub taking out swabs . )', ' ( He takes a swab of the drain CATHERINE takes a swab of the drain She tests it and sticks the red tipped swab in the test tube . )', ' ( GRISSOM tests his swab and places the white tipped swab in the next test tube . )', ' ( He adds liquid to the swab and it turns yellow . )', ' ( CATHERINE continues to test her swabs . )', ' ( GRISSOM holds out the tube rack . )', ' [[Grissom]] positive for both', "" ( CATHERINE 'S final swab turns purple . )"", ' [[Catherine]] same here', "" [[Catherine]] so there 's blood in all four drains , followed by bleach"", ' [[Grissom]] he kills debbie in the shower', ' [[Grissom]] then he washes up in both sinks and in the tub ?', ' [[Grissom]] why ?', ' [[Catherine]] the answer is in the drains']",0,None
8,"[' ( SARA crawls under the house . )', ' ( She reaches the bathroom pipe under the tub . )', ' ( She takes a wrench and loosens the pipe . )', ' ( Water drips out . )', ' ( She quickly gets a container to get the water as she removes the pipe . )', ' ( She pours the red-stained water into the container and looks at it . )', ' ( She then crawls under the pipe and looks up . )', ' ( Camera zooms forward ... up through the pipe ... and up to the tub drain Drops of luminol drip through . )', ' ( Camera pushes through the holes in the drain to ... )', ' ( GRISSOM kneels inside the tub spraying luminol around the drain The lights are off and the area glows . )', ' ( CATHERINE sprays luminol on the bathroom tile around the tub . )', ' ( The tile glows with circular patterned swirls . )', ' ( Finished , CATHERINE looks at the results . )', ' [[Grissom]] he cleaned everywhere but inside the shower', "" [[Catherine]] we 're never going to know where the blood ends and the bleach begins"", "" [[Grissom]] where 's all this blood coming from ?""]",0,None
9,"[' ( BRASS interviews VINCENT LURIE about MICHAEL CLARK . )', ' [[Vincent_Lurie]] dr clark is on my surgical rotation', ' [[Vincent_Lurie]] he was scheduled to assist this morning', ' [[Vincent_Lurie]] no show', ' [[Brass]] oh', ' [[Brass]] was that like him ?', ' [[Vincent_Lurie]] no', "" [[Vincent_Lurie]] it 's completely out of character"", "" [[Vincent_Lurie]] see , half these interns come in here so scared , they could n't carve a turkey"", ' [[Vincent_Lurie]] i have to give them scalpels with training wheels', ' [[Vincent_Lurie]] clark was different', "" [[Vincent_Lurie]] he , uh , he 's a real artist , a steady hand"", ' [[Vincent_Lurie]] yeah , he has a gift', ' [[Brass]] how about outside the o.r. ?', ' [[Brass]] was he socially gifted ?', "" [[Vincent_Lurie]] he turned a lot of nurses ' heads , but it never interfered with his work"", ' [[Vincent_Lurie]] why the questions ?', ' [[Brass]] debbie marlin , one of your nurses , was murdered', ' [[Brass]] throat slashed', "" [[Brass]] you did n't know this ?"", "" [[Brass]] dr clark and his 'steady hand ' have n't been seen or heard from since , so you do n't have to be a brain surgeon to guess what i 'm thinking"", "" ( DR. LURIE 'S pager beeps . )"", ' ( He glances down at it . )', ' [[Vincent_Lurie]] uh ... all i can ask is that i', "" [[Vincent_Lurie]] i hope that you 're wrong about dr clark"", ' [[Vincent_Lurie]] excuse me', ' ( DR. LURIE turns and walks away . )']",1,Perpetrator
