scene_id,scene_text,in_summary,aspects
0,"["" [[Woman]] this wo n't help , do n't you see ?"", "" [[Woman]] after me , there 'll be others"", "" [[Woman]] you 'll have to go on killing , on and on until they catch you"", "" [[Woman]] i wo n't be the last ;""]",0,None
1,"["" [[Woman]] ... there 'll be others after me"", "" [[Woman]] you ca n't help yourself because you 're mad , mad , mad !"", ' ( A cell phone rings . )', ' [[Man]] no one will question you', "" [[Man]] they 'll say it 's just another suicide"", ' ( The cell phone rings . )', ' [[Woman]] hello ?', ' ( A cell phone rings . )', ' [[Woman]] hello ?', ' ( The cell phone continues to ring and is irritating the other members of the audience . )', ' [[Audience]] shh !', ' [[Man_In_Audience]] turn it off !', ' ( The cell phone rings . )', ' ( The USHER walks into the theatre and starts looking for the person with the cell phone . )', ' [[Woman]] burgess !', ' [[Woman]] burgess !', ' ( The phone on the screen hangs up . )', ' [[Woman]] burgess !', ' ( The cell phone in the audience continues to ring . )', ' [[Woman]] burgess !', ' ( The USHER finds the MAN sitting in his seat with the cell phone clutched in his left hand and approaches him from one row behind . )', ' ( From on screen comes the sound of glass shattering . )', ' [[Usher]] excuse me , sir', "" [[Usher]] i 'm going to have to ask you to turn the phone off"", ' ( The USHER gets no response from the MAN . )', ' [[Usher]] sir ?', "" [[Usher]] i 'll have to"", ' ( The USHER taps the MAN on the shoulder and he slumps forward , blood oozing out from his mouth and into his popcorn . )', ' ( The cell phone continues to ring . )']",1,Crime scene
2,"[' ( CATHERINE and GRISSOM walk into the theatre . )', ' [[Catherine]] whoo !', ' [[Catherine]] theaters are like nightclubs ; they should always keep the lights off', ' ( They walk toward the body still sitting in the theatre seat . )', ' [[Grissom]] this is the last art house left in vegas', ' [[Grissom]] i saw baraka here , on a double bill with koyaanisqatsi', ' [[Catherine]] was there anyone else here ?', ' [[Grissom]] sure', ' [[Catherine]] with you ?', ' [[Grissom]] no', ' ( GRISSOM and CATHERINE walk through the rows and reach the body . )', ' ( GRISSOM is standing one row behind the body and CATHERINE is in the same row as the body . )', ' ( GRISSOM puts his kit down and both lean over to look at the body . )', "" ( Inspired by the venue , BRASS stands on the other side of the body and starts reciting the victim information as if he were a private eye in a 1940 's black and white movie ; his voice as smooth as silk . )"", ' [[Brass]] thursday night is noir night', ' [[Brass]] the poor sap was slumped over like a sack of potatoes , oozing blood like a broken bottle of ketchup', ' ( BRASS puts his pretend cigarette to his lips and takes a puff . )', "" ( If he had a hat on , he 'd tilt it . )"", ' ( GRISSOM looks at BRASS . )', ' ( CATHERINE looks at BRASS . )', ' ( BRASS looks at them both , takes a deep breath and continues to recite information in his usual manner . )', ' [[Brass]] his name is gus sugarman', ' [[Brass]] runs a dental practice in henderson', ' [[Brass]] cell phone went off three times during the movie', ' [[Brass]] so , the usher finally came over to shut him up', ' [[Catherine]] yeah , somebody beat him to it', "" ( GRISSOM looks down at the wound at the back of the victim 's neck . )"", ' [[Grissom]] single puncture wound to the base of the skull', ' [[Catherine]] and nobody saw anything ?', ' ( Everyone straightens and looks around the theatre . )', ' [[Grissom]] they were watching the movie', ' [[Grissom]] dark room', ' [[Grissom]] loud music', ' [[Grissom]] four exits', ' [[Grissom]] everybody looking the other way', ' [[Catherine]] professional killer ?', ' [[Grissom]] ... or a movie buff']",1,Victim
3,"[' ( ROBBINS is in the theatre with GRISSOM and CATHERINE . )', ' ( All are standing around the victim seated in the theatre chair . )', "" ( GRISSOM is looking at the wound at the back of the victim 's neck and arguing with ROBBINS . )"", "" [[Robbins]] it was 'build my gallows high ' , with robert mitchum , 1947"", "" [[Grissom]] it was 'out of the past ' , with robert mitchum and jane greer ... and kirk douglas"", "" [[Robbins]] trust me , the book was 'build my gallows high '"", ' [[Catherine]] mr siskel , mr ebert , may i have a cause of death , please ?', ' ( ROBBINS leans over and looks at the wound . )', ' [[Robbins]] puncture wound is small', ' [[Robbins]] not a knife', "" [[Robbins]] seems like it penetrated all the way to the brain stem , and there 's some bruising around the mouth"", ' [[Grissom]] well , the killer could have stood over him , placed his hand over his mouth , stabbed him in the back of the head', "" ( Quick flashback to : The killer puncturing something into the back of the victim 's neck . )"", ' ( End of flashback . )', ' ( Resume to present . )', "" [[Robbins]] did n't telly savalas do that in 'the dirty dozen ' ?"", "" [[Grissom]] anthony quinn did it , too , in 'guns of navaronne '"", ' [[Robbins]] right', ' [[Catherine]] well , what movie did you see this in ?', "" ( CATHERINE shines the flashlight at the other side of the victim 's neck . )"", ' ( Both ROBBINS and GRISSOM lean in to look where they see the abrasions and bruising . )', ' [[Robbins]] looks like somebody ripped something off his neck', ' [[Grissom]] small patterns ; could have been a chain , maybe , huh ?', "" ( Quick flashback to : The killer grabbing the chain and ripping it from the victim 's neck . )"", ' ( End of flashback . )', ' ( Resume to present . )', ' ( CATHERINE starts looking on the floor . )', ' [[Catherine]] or necklace', ' [[Catherine]] oh !', ' ( She drops her flashlight and it starts rolling toward the front of the theatre . )', ' [[Catherine]] butterfingers', ' ( CATHERINE leaves the body to go get her flashlight . )', "" ( GRISSOM snaps a photograph of the cellphone then takes it out of the victim 's grip . )"", "" [[Robbins]] what 'd you got ?"", "" [[Grissom]] well , whoever called him did n't leave their number"", ' ( GRISSOM checks the list of calls received from the cell phone . )', ' ( Meanwhile , CATHERINE is a few rows in front of the victim where her flashlight stopped rolling . )', ' ( She looks down and finds the murder weapon , a screwdriver , next to the flashlight on the floor . )', ' ( She picks it up and holds it up to examine . )', ' [[Catherine]] hey !', "" [[Catherine]] i was n't the only one who dropped something tonight"", ' ( BRASS appears at the top of the theatre near the doorway . )', ' [[Brass]] i got a witness']",1,Death cause
4,"[' ( BRASS and GRISSOM interview the witness . )', "" [[Movie_Goer]] i only noticed 'cause she got up during the best part of the movie , right before the gunfight"", ' [[Grissom]] is the gunfight loud ?', ' [[Movie_Goer]] yeah', "" [[Movie_Goer]] i mean it 's not thx surround-sound"", ' [[Movie_Goer]] this was 1950 and mono optical track', ' [[Movie_Goer]] i like how loud this theater keeps it', ' [[Grissom]] perfect moment to do it', ' [[Grissom]] cover up any noise the victim might make', ' [[Brass]] you get a look at her ?', ' [[Movie_Goer]] i drove forty minutes to see this flick ; my eyes were on the screen , but , uh , she was tall , not old ... a redhead', ' [[Grissom]] did she come back in ?', ' [[Movie_Goer]] no', ' [[Movie_Goer]] and , uh', ' ( He looks around at the crowd of people outside the theatre . )', "" [[Movie_Goer]] i-i do n't see her here"", ' [[Grissom]] did anyone see her coming into the lobby ?', ' [[Brass]] well , manager had left for the night', ' [[Brass]] the usher who found the body had left before we got here', ' [[Brass]] he had been smoking blunts', ' [[Brass]] he was afraid we were going to bust him for marijuana', "" [[Brass]] i 'll be tweaking him when i call him for my statement"", ' [[Movie_Goer]] if you ask me , anybody who leaves their phone on in a movie deserves to get stabbed in the head', "" [[Brass]] that 's why nobody ask you""]",0,None
5,"[' ( NICK , WARRICK and SARA get out of their cars and make their way past the gathering police cars . )', "" ( They head toward the warehouse and meet up with DET O'RILEY . )"", ' [[Nick]] detective', "" [[O'Riley]] guys"", ' [[Warrick]] who called it in ?', "" ( They walk under the crime scene tape toward DET O'RILEY . )"", ' ( The four of them walk toward the warehouse . )', "" [[O'Riley]] passing motorist heard gunshots"", "" [[O'Riley]] first officer did a drive up"", "" [[O'Riley]] found the scene"", "" [[O'Riley]] called in the world"", "" [[O'Riley]] i hope you brought extra supplies"", "" [[Sara]] why 's that ?"", "" [[O'Riley]] you 're gon na be here awhile"", "" ( DET O'RILEY opens the warehouse door . )"", ' ( The CSIs look at the scene inside in amazement . )', ' ( In the middle of the empty warehouse is the body lying face down on the floor . )', ' ( The walls are riddled with bullet holes that are visible with the sunlight streaming in through them . )', ' [[Nick]] looks like a war zone', ' ( They walk inside toward the body . )', ' [[Warrick]] we got an i.d', ' [[Warrick]] on the body ?', "" [[O'Riley]] no cash , no i.d. , just a driver 's permit"", "" [[Warrick]] driver 's permit"", ' ( WARRICK leans forward and looks at the body . )', ' [[Sara]] what is he , 16 ?', "" [[O'Riley]] fifteen-and-a-half"", "" [[O'Riley]] timmy mccallum"", "" [[O'Riley]] coroner 's on his way"", ' [[Warrick]] tell them to watch their step', "" [[Warrick]] there 's casings and blood everywhere"", ' ( WARRICK stands up and turns around to SARA and NICK . )', ' [[Warrick]] divide and conquer', ' [[Warrick]] inside or outside ?', ' [[Sara]] outside perimeter', ' ( SARA heads outside . )', "" [[Nick]] i 'm dennis rodman"", ' ( NICK turns and walks out . )', ' ( WARRICK turns back toward the body . )', "" [[Warrick]] i 'll take everything below the knees""]",1,"Crime scene,Victim"
6,"[' ( Camera close up of the screwdriver found in the theatre . )', ' ( GREG is holding the screwdriver and looking at it with JACQUI FRANCO and CATHERINE . )', "" [[Greg]] question is not what we 're going to find on the murder weapon ; question is what is n't on it"", ' [[Greg]] the sticky substance ?', ' [[Catherine]] soda', ' [[Jacqui_Franco]] yellow crumbs ?', ' [[Catherine]] popcorn', ' [[Greg]] carpet fibers', "" [[Catherine]] it was n't the cleanest theater in the world"", ' [[Catherine]] i just want to match the blood to our victim', "" [[Jacqui_Franco]] and you want to know if there 's a recoverable print"", ' [[Catherine]] uh-huh', ' ( GREG and JACQUI look at each other . )', ' ( CATHERINE smiles at the two lab techs in front of her . )', ' [[Greg]] you want to race ?', "" [[Jacqui_Franco]] what 's the bet ?"", ' [[Greg]] hmm']",0,None
7,"[' ( JACQUI carefully takes the substances stuck on the screwdriver off , cleaning it as much as she can . )', ' ( She opens the plastic fume container , then adds a couple of drops to the dish . )', ' ( she puts the dish on the heater and the screwdriver inside the container . )', ' ( She replaces the fume hood on the container and lets the fumes cover the screwdriver . )', ' ( She walks away . )', ' ( Camera close up as the prints appear on the screwdriver . )']",0,None
8,"["" ( Camera opens on a NEVADA DRIVER 'S LICENSE with the following information . )"", ' [[Archie]] is that our guy ?', ' ( ARCHIE looks at GRISSOM who sits next to him looking at the monitor . )', ' ( GRISSOM nods . )', ' [[Archie]] phone company unblocked all his private numbers for us', ' [[Grissom]] they can do that now ?', ' ( ARCHIE looks at GRISSOM and smiles . )', ' [[Archie]] yeah', ' [[Archie]] on the left side of the screen are the outgoing calls', ' [[Archie]] on the right , the incoming', ' [[Archie]] what time did the movie start ?', ' ( GRISSOM looks at the paper . )', ' [[Grissom]] ten-forty', ' [[Archie]] last outgoing call your vic made was at 10:38', ' [[Archie]] 555-0110', ' [[Archie]] twenty-six seconds', ' [[Grissom]] that sounds like a no answer', ' ( ARCHIE highlights the two calls from the list: )', ' [[Archie]] yeah , but 555-0110 was the number that called him three times in a row : 11:26 , 11:27 and 11:28', ' [[Archie]] someone needed to talk to him pretty bad', ' [[Grissom]] yeah , well , he was already dead by then', ' [[Archie]] dr robbins was that accurate with the t.o.d', "" [[Grissom]] that 's when the gunfire erupted"", ' [[Archie]] there was gunfire ?', ' [[Grissom]] in the movie', "" [[Grissom]] i 'll need an address for that number"", ' ( GRISSOM stands up . )']",0,None
9,"[' ( NICK stands in the middle of the warehouse and looks at the bullet-riddled walls with the sunlight streaming through them . )', ' ( Cut to : NICK starts to mark every bullet hole with a marker rod . )', ' ( Dissolve to : NICK stands on a ladder and continues to mark the bullet holes with marker rods . )', "" ( He 's about halfway done with the first wall . )"", ' ( Dissolve to : NICK stands on the ladder and continues to mark bullet holes . )', "" ( He 's about three-quarters done with the first wall . )"", ' ( Dissolve to : NICK stands on the ladder and nearly finishes the first wall . )', ' ( Cut to : WARRICK picks up a beer bottle and pours its contents into a container . )', "" ( It 's the first of many beer bottles . )"", ' ( He caps the container and marks it . )', ' ( He puts the empty beer bottle into a package . )', ' ( SARA takes pictures of the tire treadmarks on the road . )', ' ( Cut to : SARA walks the warehouse perimeter and finds prints on the ground . )', ' ( She takes pictures of those also . )', ' ( Cut to : SARA finds a wooden ladder to the roof of the warehouse leaning against the wall . )', ' ( She looks up where she sees the end of a long bamboo pole sticking out the side of the rooftop . )', ' ( WARRICK has evidence markers on the ground next to each of the bullet shell casings that he finds . )', ' ( He kneels down and puts marker # 40 down . )', ' ( He looks around . )', ' ( WARRICK takes a step over some markers and puts marker # 63 down on the ground . )', "" ( Behind him , the coroner 's office carries the body . )"", ' ( Dissolve to : WARRICK puts down evidence markers # 68 and # 69 down on the ground . )', "" ( Behind him , the coroner 's office wheels out the victim 's body on a gurney . )"", ' ( Cut to : WARRICK puts down evidence markers # 96 and # 97 down on the ground . )', ' ( He looks around for more bullet casings . )']",0,None
