scene_id,scene_text,in_summary,aspects
0,"[' ( LAUREL TRENT stands at the kitchen sink washing the coffee cup , wiping it and putting it aside as MIKE TRENT walks into the kitchen , puts his arm on her shoulder and kisses her on her cheek . )', ' [[Mike_Trent]] ready to go ?', "" [[Mike_Trent]] i 'll get the paper , you get the car"", ' [[Laurel_Trent]] okay', ' ( She turns and heads out of the kitchen . )', ' ( The front door opens and MIKE TRENT steps outside . )', ' ( He picks up the paper on the front walk and heads for the garage . )', ' ( He crosses the lawn and absently opens the paper to read the headlines . )', ' ( Cut to : [_INT_._)', ' ( CAR ( PARKED ) ] LAUREL fiddles with the radio controls in the car . )', "" ( It 's 6:40 a.m. She shifts the car into gear . )"", ' ( Cut to : MIKE reaches the bottom of the drive and waits for the car as it reverses down the driveway . )', ' ( He looks back down at the paper . )', ' ( LAUREL smiles as she reverses the car . )', ' ( In the rear view mirror , she sees her husband . )', ' ( Suddenly from the side , a man dressed completely in black grabs MIKE from behind and puts a taser up to his neck , zapping him . )', "" ( As she sits there in shock , a second man opens the driver 's door and pulls LAUREL out of the car . )"", ' ( She grabs the steering wheel and screams )']",1,"Crime scene,Victim"
1,"[' ( LAUREL TRENT lies dead on the driveway pavement in a pool of blood in front of her car , her eyes wide open . )', ' ( Flash to : MIKE TRENT is also dead on the driveway facing up , his eyes wide open . )']",0,None
2,"[' ( From a camera view high above the front of the house , we see Officers swarm around the crime scene and we also noticed the large blood smear from the top of the driveway down to the edge near the sidewalk . )', ' ( CATHERINE and GRISSOM get their things out of the cars . )', ' [[Catherine]] early morning call-out , the worst', ' ( CATHERINE shuts the back door of her car . )', ' [[Catherine]] where did you come from ?', ' [[Grissom]] home', ' ( They turn and head toward the driveway . )', ' [[Catherine]] did you get any sleep ?', ' [[Grissom]] no', ' [[Grissom]] you ?', ' [[Catherine]] about a half an hour', ' [[Grissom]] i was watching the world series of poker', ' [[Grissom]] waiting for sam farha to light his cigarette', ' [[Catherine]] mm-hmm', ' ( BRASS looks at them . )', ' [[Brass]] ever been to the acid drop ?', ' [[Catherine]] i try to avoid those places', ' [[Brass]] the victims were the owners', ' [[Brass]] mike trent and his wife laurel', ' [[Brass]] both shot execution-style back of the head', "" [[Brass]] a neighbor walking the dog found 'em"", ' [[Brass]] mike used to own a semi-pro hockey team with some other guy', ' [[Brass]] he made a ton of money , sunk it all into clubs like acid drop , uh , psychedelic hoe-down', ' ( An OFFICER calls out to BRASS . )', ' [[Officer]] captain brass', ' [[Brass]] ... fun joints', ' ( BRASS turns and leaves with the OFFICER . )', ' [[Catherine]] looks like they never got out of the driveway', ' ( Quick flashback to : MIKE TRENT is on his knees as the gunman fires shots at the back of his neck . )', ' ( LAUREL TRENT watches , then is shot herself . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[Grissom]] she dropped where she was shot , but he looks like he was dragged', "" ( Quick flashback to : The GUNMAN drags MIKE TRENT 'S body down the driveway . )"", ' ( End of flashback . )', ' ( Resume to present . )', ' [[Catherine]] you drag a body away to hide it , not down a driveway for the world to see it', ' [[Grissom]] unless that was the point']",0,None
3,"[' ( The front door opens . )', ' ( CATHERINE and WARRICK walk into the house carrying their kits . )', ' ( They look around and notice the center foyer table full of framed photos of the couple . )', ' [[Warrick]] bling-bling', ' ( CATHERINE picks up a framed photo and looks at it . )', "" [[Catherine]] the ol ' trophy wife"", ' [[Warrick]] you think ?', ' [[Catherine]] classic vegas', ' [[Catherine]] he pays for her boobs , tummy tuck , prada , weekly spa , french manicure', "" [[Catherine]] and she 's just hanging on his arm like she belongs"", ' [[Warrick]] tell us how you really feel , catherine', "" [[Catherine]] oh , it 's gross"", "" [[Catherine]] i would n't want to be her for the world"", "" [[Catherine]] i would n't mind being her for a day , i guess"", ' [[Warrick]] well , not this day', ' [[Catherine]] no', ' [[Warrick]] looks like it was just the two of them', ' [[Catherine]] nobody i know lives like this with kids', "" ( WARRICK 'S phone rings . )"", ' ( He answers it . )']",0,None
4,"[' ( GREG stands outside the locked gate as he listens to the phone ringing . )', ' [[Warrick]] brown', "" [[Greg]] i 've been here for twenty minutes"", "" [[Greg]] what 's the code ?"", ' [[Warrick]] you on the east coast looking for a sunset ?', ' [[Greg]] i am', "" [[Warrick]] you 're at the wrong gate"", ' [[Warrick]] drive back down the road , make three lefts', "" [[Warrick]] when you get to the main gate , speak to officer ray and tell her you 're with the crime lab"", "" [[Warrick]] when you get to the scene , make sure i 'm the first person you speak to"", ' [[Greg]] okay', ' ( GREG hangs up . )']",0,None
5,"[' ( BRASS shows NICK and SARA the crime scene . )', ' [[Nick]] mike trent ?', ' [[Brass]] mm-hmm', "" [[Nick]] boy , he 's a big dog in the club world"", "" [[Nick]] rumour is he paid lil ' kim $ 10,000 one time just to walk into one of his clubs , turn around and walk back out"", ' [[Brass]] yeah , i heard jah rule gets the same fee', ' ( NICK and SARA share a look . )', "" [[Brass]] it 's what i heard"", ' ( SARA pops a cough drop into her mouth . )', ' ( NICK holds out his hand . )', ' [[Nick]] hey , uh , let me have one of those , sara', ' [[Sara]] sorry , last one', ' [[Brass]] you have a cold , sara ?', "" [[Sara]] i 've been feeling a little run down lately"", "" [[Brass]] okay , it 's a gated community"", ' [[Brass]] the main gate has a guard all the time', ' [[Brass]] the resident gate is at the north end , has punch-key access', ' [[Brass]] those are the only two ways in and out of this place', ' [[Nick]] i thought you moved into communities like this for this not to happen', ' ( NICK and SARA walk up to GRISSOM who is checking the purse inside of the car . )', ' [[Nick]] hey , grissom', ' [[Nick]] what do you got ?', ' ( They peer in through the open car window . )', ' ( He looks up . )', ' [[Grissom]] so far , an empty briefcase and a purse', ' [[Sara]] you want us to take the perimeter ?', ' [[Grissom]] yeah , please', ' [[Grissom]] catherine and warrick are inside', ' [[Grissom]] the bodies were found on the driveway , so any evidence of the killers is going to be out here', "" [[Nick]] i 'll check the rear for any sign of forced entry"", "" [[Sara]] i 'll take the side yard""]",0,None
6,"[' ( WARRICK approaches GREG who is getting out of his car . )', ' [[Warrick]] you just get off a shift ?', ' [[Greg]] catherine called me', "" [[Greg]] i 'm here to help with the case"", ' [[Warrick]] you look like a man who just rolled out of bed', ' [[Warrick]] you all right ?', ' [[Greg]] yeah , why ?', ' [[Warrick]] t-shirt , sneakers', "" [[Warrick]] you 're already a half hour late"", ' [[Warrick]] grissom will rip you a new one if he sees you like that', "" ( WARRICK walks around the car to take a look at GREG 'S open trunk . )"", ' [[Greg]] serious ?', "" [[Warrick]] yeah , it 's not a rebel game"", "" [[Warrick]] it 's a crime scene"", "" [[Warrick]] see , this is what i 'm talking about right here"", "" ( He reaches into GREG 'S kit and takes out his flashlight . )"", "" [[Warrick]] the battery 's not changed kit 's open"", "" [[Warrick]] it 's not stocked ; no swabs"", ' [[Warrick]] did you sterilize your equipment after your last case ?', ' [[Greg]] uh , no', "" [[Warrick]] see , you know when i 'm on call because my clothes are folded next to my bed"", ' [[Warrick]] shoes , jacket , ball cap , bottle of water , pen , paper , thomas guide , next to the phone', "" [[Warrick]] that way , if i get a call at 3:00 in the morning , i 'm not scrambled"", "" [[Warrick]] everything 's there before the phone rings"", ' [[Warrick]] my game is tight , like my trunk', ' [[Warrick]] check it out', ' ( WARRICK shows GREG the trunk of his car . )', ' [[Warrick]] camera case , tripod , film is in the fridge', ' [[Warrick]] markers , check', ' [[Warrick]] extra field kit , fully stocked , sterilized', ' [[Warrick]] shoeprint lift kit , wet weather gear', "" [[Warrick]] files 'mama ' forms for days"", "" [[Warrick]] first call form , first officer form , consent to search , bird 's eye view inside , bird 's eye view outside"", "" [[Warrick]] it 's down to how i like my lunch"", "" [[Warrick]] picking up what i 'm putting down ?"", ' [[Greg]] yeah', ' [[Greg]] see , no one ever told me', "" [[Warrick]] you 've been told"", ' [[Greg]] yes , sir']",0,None
7,"[' ( SARA walks past the body on the driveway toward the side wall . )', ' ( She pops another cough drop into her mouth as she climbs over the wall . )', ' ( She starts looking around . )', ' ( A few steps in , she finds some cigarette butts and orange peel pieces . )', ' ( She takes off her glasses and kneels down to look . )', ' ( Thinking . )', ' ( She looks up and visualizes the image of the gunman standing there , waiting , taking a puff of his cigarette and throwing it to the ground . )', ' ( The gunman pulls off an orange from the tree and ... )', ' ( The visualization ends to reveal NICK standing in the spot in front of SARA . )', ' [[Nick]] no sign of disturbance in the rear', ' [[Sara]] cigarette butts', ' [[Sara]] orange peel , seeds', ' [[Sara]] lying in wait , maybe', ' [[Nick]] you still sucking on that same cough drop ?', ' [[Sara]] yeah', "" [[Sara]] i 'm a ... a slow sucker"", "" [[Nick]] so , assuming the killer did n't live in the community , how did he gain entry ?"", ' ( NICK checks out the rest of the yard while SARA stays with the cigarette butts and orange peels . )', ' ( NICK finds some bike tracks in the dirt . )', ' ( He walks back onto the driveway looking out over the hill where he visualizes the two gunmen each on their own bike riding over the hill . )', ' ( They ride out onto the street . )', ' ( End of visualization . )', ' ( Resume to present . )', ' ( NICK looks down on the ground in front of him to see the bike tracks on the road . )']",0,None
8,"[' ( CATHERINE and GREG walk up the stairs up to the second floor . )', ' [[Catherine]] crime occurred in the driveway', ' [[Catherine]] nothing to indicate that the suspects were inside the house', "" [[Greg]] yes , ma'am"", ' [[Greg]] i got it', ' [[Greg]] so , then , what are we looking for ?', "" [[Catherine]] anything inside that 'll make the outside make sense"", ' ( They walk into the bedroom . )', ' [[Catherine]] on your hands and knees', ' [[Catherine]] check the carpet for trace', ' ( GREG puts his kit down while CATHERINE checks out the closet . )', ' ( Starting along the doorway , Greg crawls along the carpet floor with his flashlight . )', ' ( CATHERINE opens the drawer inside the closet . )', ' ( GREG works his way toward the foot of the bed . )', ' ( CATHERINE checks the jewelry box and finds it empty . )', ' [[Catherine]] hey', ' [[Catherine]] greg', "" [[Catherine]] i 'm going to need you to photograph something"", ' ( GREG finds some storage boxes under the bed . )', "" [[Greg]] why , what 'd you find ?"", "" [[Catherine]] it 's what i did n't find"", ' ( At the foot of the bed , GREG finds some blood on the carpet . )', ' [[Greg]] well , i found something', ' [[Greg]] blood', ' ( CATHERINE walks out of the closet and finds GREG kneeling at the foot of the bed with one of the storage boxes in front of him.. )', ' [[Catherine]] blood ?', ' [[Catherine]] where ?', ' [[Greg]] right here', ' ( He points to the spot with his flashlight . )', ' ( CATHERINE walks over and looks at it . )', ' ( GREG opens the storage lock box and finds a stash of porno video tapes - starring Laurel Lust . )', ' [[Greg]] ooh , i also found some videos', ' [[Greg]] looks like amateur p0rn', ' [[Catherine]] p0rn', ' [[Catherine]] that figures', "" [[Catherine]] 'sunburn sin '"", ' [[Catherine]] ooh', "" [[Catherine]] 'starring laurel lust '"", "" [[Catherine]] that 's laurel trent"", "" [[Greg]] is n't that the wife ?"", ' [[Catherine]] yeah', ' [[Catherine]] a few years back', "" [[Catherine]] 'a goode/mike t. production ' 'mike t ' as in mike trent ?"", ' [[Catherine]] well , i bet he seduced her , and then he produced her']",0,None
9,"["" ( ROBBINS goes over LAUREL TRENT 'S body with GRISSOM . )"", ' [[Robbins]] laurel trent definitely had some work done', ' [[Robbins]] implants which she later had removed', ' [[Robbins]] she has a four-centimeter-long scar at the edge of the collapsed fibrous capsules in both breasts', ' [[Grissom]] fascinating', ' [[Grissom]] cause of death ?', ' [[Robbins]] i was just getting to that', ' [[Robbins]] two gunshot wounds to the back of the head , just like her husband', ' [[Robbins]] close range', ' [[Robbins]] either one immediately debilitating and fatal', ' [[Robbins]] i sent the bullets to the lab', ' [[Robbins]] but this is why i sent for you', "" ( ROBBINS walks over to MIKE TRENT 'S body and points out the burns on the neck . )"", ' [[Grissom]] stun gun burns ?', ' ( Quick flashback to : [_EXT_._)', "" ( TRENT 'S DRIVEWAY ] MIKE TRENT is waiting for his wife to pick him up when the gunman rushes up behind him zapping him on the neck with a stun gun . )"", ' ( End of flashback . )', ' ( Resume to present . )', "" [[Robbins]] if you 're close enough to stun him , you 're close enough to shoot him"", ' [[Grissom]] and we suspect that there were two assailants', ' [[Robbins]] well , maybe they were trying to buy time', ' ( beat )', ' [[Grissom]] for what ?', ' ( GRISSOM slowly turns and looks at ROBBINS . )']",1,Death cause
