scene_id,scene_text,in_summary,aspects
0,"[' ( Camera opens on the sea of clouds at the bottom of the screen with the sun barely over the horizon . )', ' ( The wing tip of an airplane appears on the left of the screen . )', ' ( The camera moves over and the plane turns as it flies toward the camera . )', ' ( In the background , fast-tempo techno pop music plays . )', ' ( The camera zooms into the left engine . )', ' ( Quick CGI through the engine , into the plane , through the electrical system , up toward the main cabin , through the gas pipe and out into the main cabin End of Quick CGI . )', ' ( Resume to present . )']",0,None
1,"[' ( The gas flame flares in the pot over it . )', "" ( They guests do n't pay any heed to it . )"", ' ( They continue to mingle , laugh , and drink . )', ' ( The party hostess , HARPER FITZGERALD , holds a martini glass in her hand and mingles with her guests . )', ' ( A man kisses her on her cheek . )', ' ( A woman is getting a massage in the middle of the room . )', ' ( HARPER FITZGERALD talks a bit with the woman getting the massage . )', ' ( The Steward , JASON BANKS , replenishes the food on the table . )', ' ( Cut to : Ext . )', ' ( The plane hits some turbulence . )', ' ( Cut back to : Int . )', ' ( Main Cabin HARPER FITZGERALD and guests rock unsteadily on their feet as they feel the turbulence . )', ' ( The blue FASTEN SEAT BELT sign turns on . )', "" ( The CAPTAIN 'S voice filters through the P.A . )"", "" [[Captain]] hey , folks , we 've hit a little more of that pesky turbulence"", "" [[Captain]] if you 'd kindly take your seats we should be arriving on the hour"", ' ( Guests start to plop down onto the nearest seat . )', ' ( JASON BANKS approaches HARPER FITZGERALD who is still standing . )', ' [[Jason_Banks]] fasten your seatbelts please', ' ( HARPER FITZGERALD takes her seat . )', ' ( She turns to the woman next to her and raises her martini glass . )', ' [[Harper_Fitzgerald]] cheers', ' ( The camera moves past the other party guests and focuses on the closed back door at the back of the room . )', ' ( A horse whinnying can be heard faintly through the party noise . )']",0,None
2,"[' ( The camera pans backward and down slowly . )', ' ( The horse continues whinnying . )', "" ( The cargo hold is padded with silver insulation and is filled with the passenger 's things - a couple of motorbikes , a tray of food and , in the center of the cargo hold , a stall with a horse tied inside . )"", ' ( The camera moves past the tray of food , past the second motorbike , and focuses on the horse . )', ' ( Next to the horse on the ground in the stall on the straw is a dead woman . )']",1,Crime scene
3,"[' ( BRASS stands in the middle of the hangar waiting as GRISSOM and CATHERINE walk inside . )', ' ( They glance at the horse in a different hold to the right of the door . )', ' ( They walk up to BRASS . )', "" [[Brass]] the victim 's name is lori hutchins"", "" ( The woman 's body is still on the bottom of the horse 's stall . )"", ' [[Brass]] apparently , she chaperoned the horse on trips all the time', ' [[Brass]] baggage handler found the body in the cargo hold after the passengers had disembarked', "" [[Grissom]] we 're going to need to process everyone on that plane"", "" [[Brass]] well , they 're being corralled as we speak , partner"", ' [[Catherine]] where to start ?', ' [[Grissom]] first witness , first suspect', ' ( Everyone turns to look at the horse . )', ' [[Catherine]] the horse ?', ' ( beat )', ' [[Grissom]] of course']",1,Victim
4,"[' ( CATHERINE interviews the STEWARD ( JASON BANKS ) , the CO-PILOT and the CAPTAIN They all stare at each other for a long moment . )', ' ( Finally , CATHERINE starts . )', "" [[Catherine]] all right , let 's talk about lori hutchins"", ' [[Catherine]] what can you tell me about her ?', ' [[Jason_Banks]] she was sweet , polite , quiet', ' [[Co-pilot]] horses were her life', ' [[Co-pilot]] she was great with them', ' [[Catherine]] and she always traveled down below with the horse ?', ' [[Jason_Banks]] checked on her twice during the flight', ' [[Jason_Banks]] brought her dinner about three hours in she was worried about the horse , but that was nothing new', ' [[Catherine]] so nothing unusual', ' [[Co-pilot]] there was some turbulence , but nothing outrageous', ' [[Captain]] we had an emergency call button down there , if something went wrong', ' [[Captain]] lori never used it']",0,None
5,"["" ( GRISSOM examines the horse 's travel stall for evidence . )"", ' ( He snaps some pictures of blood spots and finds a small pair of scissors with a piece of hair stuck to it . )', ' ( NICK walks up to the stall and lingers near the doorway . )', "" [[Nick]] where 's the horse ?"", ' [[Grissom]] usda facility', ' [[Grissom]] mandatory 48-hour quarantine', ' [[Nick]] a hundred-pound woman trampled by a 1,400-pound horse ?', "" [[Nick]] does n't seem very fair"", ' ( GRISSOM finds something . )', ' [[Grissom]] tranquilizer dart', ' [[Nick]] changes the odds a little', ' ( Under the straw , GRISSOM finds the rifle . )', ' [[Grissom]] mmm', ' [[Nick]] yeah ... heavy artillery', ' [[Grissom]] more than one way to handicap a horse']",0,None
6,"[' ( CATHERINE walks into the cargo hold with her kit . )', ' ( She looks around at the two motorbikes and other stuff . )', ' ( She lingers at the brown pieces of something on the ground . )', ' ( She puts a sample in a bindle and packs it away . )', ' ( She continues her examination . )', ' ( She sees something pink in the ceiling lining . )', ' ( She takes out a small stool and extracts the tranquilizer dart . )', ' ( Quick flashback to : In the cargo hold , the horse rears . )', "" ( LORI HUTCHINS tries to calm the horse down , but does n't succeed . )"", ' ( She turns around and picks up the tranquilizer gun and cocks it . )', ' ( She fires . )', ' ( The plane hits some turbulence and rocks LORI HUTCHINS on her feet . )', ' ( The dart hits the ceiling instead as she falls backward on the ground . )', ' ( The horse rears up . )', ' ( LORI HUTCHINS is thrown forward into the stall . )', ' ( The horse comes down on her . )', ' ( End of flashback . )', ' ( Resume to present . )', ' ( NICK walks into the cargo hold . )', ' [[Nick]] what have you got ?', ' [[Catherine]] trainer had all these small syringes', ' [[Catherine]] why go for the big guns instead ?', ' [[Nick]] mmm', "" [[Nick]] i do n't know"", "" [[Nick]] maybe she did n't want to get too close to a spooked horse"", ' [[Nick]] what about this food ?', ' [[Catherine]] steward said he brought her some dinner', ' ( She lifts the cover off of the plate and looks at it . )', ' ( She puts the cover back on . )', "" [[Catherine]] guess she was n't very hungry"", ' [[Nick]] looks like someone stepped in horse crap', ' [[Nick]] and what was the vic wearing ?', ' [[Catherine]] work boots , i think', "" [[Nick]] that 's a funky print"", ' ( CATHERINE looks at the print . )', "" [[Catherine]] oh ... a j.p. tod 's driving loafer"", ' [[Nick]] hmm ?', ' [[Catherine]] i may shop the outlets ... but i read vogue']",1,Evidence
7,"[' ( LOCKWOOD escorts SARA and WARRICK to the body . )', ' [[Lockwood]] this is death valley , huh ?', "" [[Warrick]] you get lost out here , you 're toast"", ' [[Lockwood]] that may have been the idea']",0,None
8,"[' ( They reach the body . )', ' [[Lockwood]] helicopter tour pilot noted it and called it in', ' [[Sara]] deathbed ... casket-ready', "" [[Sara]] laying in the hell 's gate section of death valley"", ' [[Warrick]] poetic', ' [[Sara]] more like suicidal', ' ( She snaps some pictures . )', ' [[Lockwood]] is that bird crap ?', ' ( SARA takes a sample of it . )', ' [[Sara]] could be', "" ( WARRICK checks the boy 's pockets for ID . )"", ' ( He takes out a wallet and reads the information on it . )', ' [[Warrick]] toby wellstone', ' [[Warrick]] mckinley high school', ' [[Warrick]] 12/12/87', "" [[Sara]] what 's that on his hand ?"", ' [[Warrick]] looks like a transdermal patch', ' [[Warrick]] fetanyl', ' [[Warrick]] pores in the hand make for faster absorption', ' [[Warrick]] intentional overdose', "" [[Lockwood]] i 'll notify the parents"", ' ( LOCKWOOD leaves . )', "" [[Sara]] we 're 85 miles from las vegas , one mile from the closest road"", ' [[Sara]] if this was a solo job , how did he get here ?', ' ( WARRICK points to some tracks on the ground nearby . )', "" [[Warrick]] i see some tracks over there , but ... they could be from anything : a surveyor 's tool ... a remote-controlled car"", ' ( SARA raises the camera to take a picture of the marks . )', ' [[Sara]] anything with wheels']",1,"Crime scene,Victim"
9,"[' ( CATHERINE checks out the main cabin BRASS walks in )', "" [[Brass]] oh , i 'll tell you"", "" [[Brass]] some days , it 's tough to be me"", ' [[Brass]] you know , i wish that the seats were as organized as that bar', ' [[Brass]] we have the passenger manifest', ' [[Brass]] no assigned seating , 12 passengers 24 shoes , 36 lawyers', ' [[Nick]] what was this , a smoking flight ?', "" [[Brass]] yeah , i think we 've established the fact that these people do whatever it is they want"", ' ( NICK grimaces and stares at the rumpled sheets on the bed . )', "" [[Nick]] now , please , do n't make me als"", "" [[Catherine]] hey , man , i do n't want to go blind any more than you do"", ' ( CATHERINE looks down and finds a used condom on the bed . )', ' ( She opens a bindle and reaches down to pick it up . )', ' [[Catherine]] oh ... looky here', ' [[Catherine]] little dna party', ' ( NICK shudders . )', ' ( CATHERINE puts it in the bindle . )', ' ( She looks into the trashcan and sees something else . )', ' [[Catherine]] ooh', ' [[Catherine]] bloody towels', ' [[Nick]] well , at least something made it into the trash can']",0,None
