scene_id,scene_text,in_summary,aspects
0,"["" ( It 's raining . )"", ' ( Thunder rumbles , lightning flashes . )', ' ( Camera slowly pans downward and we note the prison-like barbed-wire fence surrounding the hospital . )', ' ( The echoes of thunder rumble through the night . )', ' ( Nurse Nanette Faber holds her umbrella as she hurries up the front walk toward the hospital . )', ' ( We see the shadow of a person standing near the second floor middle window just above the front door . )', ' ( Through the closed front door glass we see Nurse Nanette Faber closer her umbrella as she walks up the front steps . )', ' ( Thunder rumbles in the background . )', ' ( The front doors open and she walks inside . )', ' ( She stops at the security desk and smiles at the Len , the security guard . )', ' [[Nanette_Faber]] hey , len', ' ( He puts her ID badge and a LC-110 A-H safety alert alarm on the counter . )', ' ( She takes them and smiles at Len . )', ' [[Nanette_Faber]] thanks', ' ( She rounds the corner and stops at the metal checkpoint where two more security guards wait behind a table . )', ' ( She puts her bag and things in the plastic tray . )', ' [[Security_Guard]] hi', ' ( She signs in on the clipboard , then walks through the metal detector . )', ' ( The machine beeps . )', ' ( On the other side , she gets her ID and alarm from the security guard . )', ' [[Nanette_Faber]] thanks', ' ( Nanette Faber swipes her card into the wall security lock and punches in her access code , 5-2 . )', ' ( The light switches from red to green and the door buzzes . )', ' ( She opens the door and walks inside . )', ' ( She walks up to the panel and presses the button on top , releasing her keys . )', ' ( She removes the keys and walks over to the grated metal door nearby . )', ' ( She uses the key , unlocks the door and slips inside . )', ' ( The door shuts behind her . )', "" ( Nanette Faber reaches the nurse 's station . )"", ' ( She uses the key , unlocks the door and slips inside . )', ' ( She takes off her jacket . )', ' ( The door closes behind her . )', ' ( Thunder rumbles in the distance . )', ' ( Nurse Joanne McKay is already there . )', "" ( She does n't look up as she writes in her clipboard . )"", ' [[Joanne_McKay]] some night , huh ?', ' ( Nanette Faber reaches for the clipboard . )', "" [[Nanette_Faber]] it 's ugly out there"", ' ( She heads out to do her nightly shift bed checks . )', ' ( Nanette Faber walks over to the door to Unit 2C . )', ' ( She opens the door and enters the unit . )', ' ( She walks up to the first door and uses the flashlight to peer into the door window to check that Earl Simmonds is in the room . )', ' ( He is there sitting on a chair near the door . )', ' ( In the darkness , Earl Simmonds stares back at her . )', ' ( She turns the flashlight off and he looks away . )', ' ( Thunder rumbles in the background . )', ' ( She jots down notes on the clipboard as she heads to the next room . )', ' ( Again , she uses the flashlight and peers into the room . )', ' ( Charles Pellew is sleeping on the bed . )', ' ( She heads to the next room . )', ' ( She looks inside and sees Adam Trent sleeping . )', ' ( She turns , writes on her clipboard as she heads for the next room . )', ' ( She peers in through the door window and finds the bed empty . )', ' ( She looks on the floor and sees Robbie Garson on the floor , his head bloody . )', ' ( Nanette Faber opens the door and rushes inside to check . )', "" ( She sees the blood spatter on the floor near Robbie Garson 's head . )"", ' ( She hears a sound behind her , turns and finds another inmate , Kenny Valdez , crouching on the floor near the wall , his hands and mouth bloody . )', ' ( She takes a step back and pulls the security alarm . )', ' ( Immediately , it starts beeping . )', ' ( The lights in the unit flash as Nanette Faber keeps her flashlight on the inmate in front of her . )', ' ( The hospital administrator leads Brass , Grissom and Sara out toward the grated door to the unit . )', ' [[Hospital_Administrator]] we have two types of patients here : the criminally insane and sexually violent predators , all with multiple convictions', ' ( He inserts the key into the door . )', "" [[Hospital_Administrator]] we get all the inmates the prisons ca n't handle"", ' ( He turns around and looks at Brass , Grissom and Sara . )', ' [[Hospital_Administrator]] keep your kits closed and locked when not in use', ' [[Hospital_Administrator]] um , ms sidle , best if you remove the vest', ' [[Hospital_Administrator]] new uniforms upset them', ' ( He opens the grated door as Sara puts her kit down on the ground to remove her vest . )']",1,Crime scene
1,"[' ( He opens the door to the unit and they walk in The guard outside closes the door . )', "" ( They head toward the nurse 's station . )"", "" [[Hospital_Administrator]] we 're mostly concerned with maintaining psychiatric remission"", "" [[Hospital_Administrator]] we want to stabilize symptoms and reduce an individual 's risk of violence to himself and to others"", ' ( He stops . )', ' ( In front of him is a line of inmates being led through the hallway . )', "" ( They 're headed in their direction . )"", ' ( The hospital administrator immediately instructs his visitors . )', ' [[Hospital_Administrator]] oh , uh , could you actually stop here and put your backs against the wall , please', "" [[Hospital_Administrator]] it 's , uh , standard safety procedure"", ' ( Brass , Grissom and Sara have their backs to the wall as the inmates walk by . )', ' ( One of the inmates , Jake , looks directly at Sara , smiles wildly at her , opens his mouth and sticks his tongue out , wiggling it obscenely at her . )', ' [[Leon_Madera]] put your tongue in your mouth , jake', ' ( As he follows the others , Jake turns and keeps his eyes on Sara , a wild grin on his face . )', ' ( He disappears into the room . )', "" [[Hospital_Administrator]] we 're moving them all to the day room"", ' ( Off screen , we hear a door buzz and unlatch open . )', ' ( The hospital administrator leads Brass , Grissom and Sara down the hallway . )', ' ( Through the closed door window , we see the hospital administrator leading the others to the hallway outside the crime scene . )', ' [[Nanette_Faber]] this is not good', "" [[Nanette_Faber]] the hospital does n't need this"", ' ( The door opens and they walk inside . )', ' ( Nurse Nanette Faber , Nurse Joanne McKay and Lieutenant Reed Owens wait out in the hallway for them . )', ' [[Hospital_Administrator]] this is captain brass', ' [[Hospital_Administrator]] dr grissom and ms sidle are from the crime lab', ' [[Reed_Owens]] lt. reed owens , desert state hospital police', ' [[Hospital_Administrator]] we have our own internal police team and lieutenant owens was the first officer on the scene after the call came in', ' [[Reed_Owens]] the victim was found by nurse faber at approximately 12:10 a.m', ' [[Nanette_Faber]] joanne was coming off shift , i was coming on', ' [[Nanette_Faber]] doing bed checks , i found robbie on the floor', ' [[Nanette_Faber]] kenny was in the corner covered in blood', ' ( Grissom breaks away from the group and heads for the room . )', ' [[Brass]] are the patients locked in their rooms at night ?', ' [[Hospital_Administrator]] no', ' [[Hospital_Administrator]] the doors are left unlocked', ' ( Grissom shines his flashlight into the room . )', "" [[Brass]] so they 're free to roam around ?"", ' [[Hospital_Administrator]] locked rooms usually lead to patients trying to harm themselves', ' ( He notes the blood on the walls . )', "" [[Brass]] where 's kenny now ?"", "" [[Nanette_Faber]] he 's been taken to seclusion""]",0,None
2,"[' ( Kenny Valdez is strapped to the bed as he screams Leon tightens the strap around his chest . )', ' ( The door opens and Nurse Faber enters the room . )', ' ( She checks his chart . )', ' ( Behind her , Grissom , Sara and Brass also step into the room . )', ' [[Leon_Madera]] shh-shh-shh', "" [[Nanette_Faber]] leon , let 's get a couple more milligrams of lorazepam into him"", "" ( Sara notes the gashes in Kenny 's left arm . )"", ' [[Sara]] how did he get those wounds ?', "" [[Leon_Madera]] oh , kenny 's a self-mutilator"", "" [[Leon_Madera]] he suffers from renfield 's syndrome ; gets off on blood"", "" ( Nurse Faber holds Kenny 's head still . )"", ' [[Nanette_Faber]] shh', ' [[Leon_Madera]] couple of weeks ago i caught him gouging himself with a carpet staple', ' ( As he talks , Leon injects Kenny . )', ' [[Grissom]] he was wearing these clothes when you found him ?', ' [[Nanette_Faber]] yes', "" ( As if knowing what he 's thinking , Sara turns to look at Grissom . )"", ' ( He motions with his head for them to step outside . )', ' ( He and Sara leave the room . )', ' ( Grissom and Sara talk out in the hallway . )', "" [[Grissom]] there was blood spatter all over the victim 's room"", "" [[Sara]] blood but no spatter on kenny 's clothes"", "" [[Grissom]] i 'm not sure this is our guy"", ' [[Sara]] locked unit', ' [[Sara]] finite number of suspects', ' [[Grissom]] crazy or not ... here we come']",0,None
3,"[' ( One of the inmates stands at the window watching the rain outside . )', ' ( Thunder rumbles in the distance . )', ' ( Inside at the table , Jake and an inmate play cards with Charles Pellew . )', "" ( It appears that they 're using cigarettes as chips . )"", ' ( Jake drops a cigarette into the pot . )', ' ( The inmate has all red cards -- a King of Diamonds , Queen of Hearts and Jack of Diamonds . )', ' ( Jake glances over at Earl as they play . )', ' ( Across the table from them is Charles Pellew . )', ' ( The television set behind him shows a polar bear and her cub . )']",0,None
4,"[' ( Earl Simmonds threads an imaginary string through an imaginary needle . )', ' ( He licks the imaginary string and tries to get it through the imaginary needle . )', ' ( Outside in door , Brass and Grissom watch . )', "" [[Brass]] who 's this guy knitting an imaginary sweater ?"", "" [[Brass]] how 's he know when it 's finished ?"", "" [[Grissom]] his brain tells him that what he 's doing is real"", ' [[Grissom]] he has no reason to doubt it', ' [[Brass]] or any desire to', ' ( Other inmates in the room include Robert Salter , who sits on the couch staring out in front of him , and Adam Trent , sitting on another couch reading a book while biting his nails . )', ' [[Grissom]] they asked john nash how he could believe that extraterrestrials were sending him messages', ' [[Grissom]] he said that the messages came to him in the same way that his mathematical ideas did', ' [[Grissom]] so he had to take them seriously', ' ( Behind them , Valerie Dino walks up to them . )', ' [[Valerie_Dino]] hey', ' [[Valerie_Dino]] valerie dino', "" [[Valerie_Dino]] i 'm the on-call doctor"", ' [[Grissom]] did you pronounce ?', ' [[Valerie_Dino]] yeah', "" [[Valerie_Dino]] the administration asked me to set up some rooms for your interviews , but , uh , personally , i do n't see what you hope to accomplish"", ' [[Valerie_Dino]] these patients are criminals with severe mental disorders', "" [[Valerie_Dino]] they 're not going to give you a straight answer"", ' [[Brass]] no one ever does']",0,None
5,"["" ( The door opens and the gurney with Robbie Garson 's body on it is wheeled out of the hallway . )"", "" ( Sara lingers out in the doorway looking into Robbie Garson 's room . )"", "" ( She 's holding a camera in her hand and looking at the room assignments . )"", ' ( She raises her camera and takes a photo of the sign . )', ' ( Sara steps into the room . )', ' ( Thunder rumbles outside , lightning flashes . )', ' ( She looks down at the blood on the floor with the finger marks in the middle of it . )', ' ( She snaps a photo of the blood on the edge of the bed sheets and photos of the blood on the floor . )', ' ( She crouches down and snaps more photos of the blood near the dresser . )', ' ( She stands up and opens the dresser drawer . )', ' ( She snaps a couple of photos of its contents . )', ' ( Thunder rumbles outside . )', ' ( Sara looks up and around the room , something on the walls near the bed catches her eyes . )', ' ( On the wall are a couple of photos . )', ' ( The topmost is of two men sitting in chairs and is held up by blue tape . )', ' ( The bottom one is of a faded man . )', "" ( Next to the top photo is a space , but there 's remnants of some blue tape still on the wall . )"", ' ( Sara walks over to the wall and snaps a couple of photos of it . )', "" ( At first , she tries to scrape off the blue substance on the wall , but realizes that it 's tape and peels it off with her fingertip . )"", ' ( She places it in a bindle . )']",0,None
6,"[' ( Grissom interviews Ronald Salter . )', ' ( Ronald picks at the hair near his right ear . )', "" ( He does n't look at Grissom . )"", ' [[Ronald_Salter]] i definitely heard something', "" [[Ronald_Salter]] he said , 'i 'll get in !"", "" [[Ronald_Salter]] ' no , no , it was , 'i 'm coming in ' i heard him say it"", "" [[Ronald_Salter]] and it 's not like he is n't serious"", ' ( FIRST ) RONALD )', ' ( Grissom looks at Ronald Salter . )', "" [[Grissom]] who is n't serious ?"", ' ( He looks at Grissom . )', ' [[Ronald_Salter]] the , uh , perpetrator', ' ( Grissom looks at Ronald Salter . )', ' [[Grissom]] can you tell me anything else about him ?', "" [[Ronald_Salter]] oh , no , i could n't"", ' [[Grissom]] why not ?', "" [[Ronald_Salter]] he 's here"", "" ( Grissom 's eyes shift around the room . )"", ' ( Finding nothing , he looks at Ronald . )', ' [[Grissom]] in this room ?', ' ( Ronald taps the side of his right temple . )', ' [[Grissom]] is his name ronald ?', ' [[Ronald_Salter]] no', ' [[Ronald_Salter]] my name is ronald', "" [[Grissom]] what 's his name ?"", "" [[Ronald_Salter]] he does n't have a name"", "" [[Ronald_Salter]] he 's a cricket"", ' ( Again , Ronald taps the side of his right temple . )', ' [[Ronald_Salter]] here', ' [[Grissom]] a cricket ?', ' [[Ronald_Salter]] yes', ' [[Ronald_Salter]] trying to burrow a hole in my head', ' ( Brass has his pen poised on the paper in front of him as he interviews Earl Simmonds . )', "" [[Earl_Simmonds]] i do n't sleep"", ' ( Brass looks at him . )', ' [[Brass]] never ?', ' ( Earl shakes his head . )', "" ( Earl 's hands move as if he were knitting . )"", ' [[Brass]] so what do you do at night ?', "" [[Earl_Simmonds]] day , night , it do n't make no difference"", ' [[Earl_Simmonds]] i think', ' [[Brass]] about what ?', ' [[Earl_Simmonds]] bitches']",0,None
7,"[' ( Sara is using the ALS on the bed sheets looking for any kind of body fluid . )', ' ( She moves the sheets aside and finds something . )', ' ( She checks the pillows and the rest of the bed . )', ' ( She lifts up the mattress and finds some magazine photos on the wire frame . )', ' ( She sits down and removes her goggles . )', ' ( The magazine pages are from a clothes catalog - photos of teenaged boys . )']",0,None
8,"[' ( Grissom interviews Adam Trent who smirks at Grissom . )', "" [[Grissom]] what 's so amusing ?"", "" [[Adam_Trent]] so let 's say you find out who did it , and maybe it 's me"", ' [[Adam_Trent]] what are you going to do ?', ' [[Adam_Trent]] are you going to convict me of murder and put me in a bad place ?', ' ( Adam smirks and starts biting his nails . )', ' [[Grissom]] is it you ?', ' [[Adam_Trent]] check the files , sir', "" [[Adam_Trent]] i 'm a rapist , not a murderer"", ' ( Brass looks across the table at an elderly inmate . )', ' [[Brass]] robert garson ?', ' ( The inmate stares back at him without saying anything . )', ' [[Brass]] hmm ?', ' ( Brass looks at the inmate trying to find a response . )', ' ( There is none . )', ' ( Grissom interviews Charles Pellew . )', ' [[Grissom]] do you know what happened to robert garson ?', ' ( Charles Pellew nods . )', ' ( He sits in the chair holding both his arms tucked in close to his body . )', ' [[Charles_Pellew]] female pig relation , hanged , it sped even , well , too', ' [[Grissom]] what ?', ' ( Charles Pellew shakes his head . )', ' [[Charles_Pellew]] no', ' [[Charles_Pellew]] i ground it ... blindly', ' [[Charles_Pellew]] wet and dirty', ' [[Charles_Pellew]] cut the blood oven', ' [[Charles_Pellew]] it spoke justly , repeatedly , calmly', ' [[Charles_Pellew]] some thin rod dared your wash', ' [[Charles_Pellew]] they foretold this into some ready child , which fell crossly', ' [[Charles_Pellew]] they hag-rode me ... again', ' ( Grissom stares at him . )']",0,None
9,"["" ( Brass interviews Jake , whose hands are strapped to the chair 's armrests . )"", ' [[Jake]] why are you looking at me ?', "" [[Jake]] you got leon , he 's a spic"", ' [[Jake]] earl , the brother', "" [[Jake]] and the crazy frickin ' jew boy with the bug in his head"", ' ( Brass stares at Jake . )', ' [[Jake]] you know , most of the doctors here are jewish', "" [[Jake]] they 're the ones with the access""]",0,None
