scene_id,scene_text,in_summary,aspects
0,"[' ( Martha Krell rolls her bag to the front desk . )', ' ( The Front Desk Clerk looks at her . )', ' [[Front_Desk_Clerk]] welcome back , mrs krell', "" [[Martha_Krell]] i told you , it 's martha"", ' ( She takes her card . )', "" [[Front_Desk_Clerk]] your room 's ready and i have your credit card on file"", ' ( She turns to her co-workers as she leaves . )', ' [[Martha_Krell]] see you in the morning', "" [[Martha_Krell]] i 'm beat"", ' ( The elevator door opens . )', ' ( She walks inside and presses the button . )', ' [[Front_Desk_Clerk]] call me if you need anything , martha', ' ( She smiles as the elevator doors close . )', ' ( The Front Desk Clerk looks up . )', ' ( The elevator light for the second floor lights up . )']",1,Victim
1,"[' ( The stairwell door opens and a man in a dark-colored jacket steps out . )', ' ( He looks down the hallway one way , then notes the EXIT door down the other hallway . )', ' ( Off screen , the elevator bell dings . )', ' ( The man in the dark-colored jacket and white sneakers heads toward the EXIT door . )', ' ( He follows the hallway and sees Martha Krell heading down the hallway with her luggage in tow . )', ' ( He starts walking quickly and purposefully toward her . )', ' ( Martha Krell reaches the motel room door and uses the card key to unlock the door . )', ' ( The man reaches Martha Krell quickly . )', ' ( He swiftly grabs her and pushes his way into her motel room , her scream muffled by his hand over her mouth . )', ' ( Brass , Grissom and Sara walk into the room . )', ' ( Officers are there . )', "" [[Brass]] decedent 's name is martha krell"", ' [[Brass]] flight attendant', ' [[Brass]] she checked in this afternoon', ' ( Brass stops near the bed where Martha is dead on the bed , her blood seeping into the sheets . )', ' [[Brass]] apparently , she was stabbed to death', "" [[Brass]] the coroner 's en route"", ' ( Grissom and Sara put their kits down . )', ' [[Grissom]] weird ... no sign of struggle', ' ( They look around the room . )', ' [[Brass]] no clothes , no luggage', "" [[Sara]] bedspread 's undisturbed"", ' [[Sara]] trashcan is empty and the inside is spotless', "" [[Sara]] it 's possible a liner 's been removed"", ' ( Grissom looks at the dead body . )', ' [[Brass]] take a whiff', ' [[Grissom]] smells clean', ' [[Brass]] smells like a hospital', ' [[Sara]] bleaches and deodorizers', ' [[Sara]] killer attacked the victim , then cleaned and sanitized the room', "" [[Grissom]] ah , but here 's the smell of the blood still , and all the perfumes in arabia will not sweeten this little room""]",1,Crime scene
2,"[' ( Officer car lights flash . )', ' ( Close-up : The DFP450 thermometer gage reads 83 degrees . )', ' ( David Phillips removes it from the liver . )', ' ( A camera snaps and flashes . )', "" [[David_Phillips]] her liver temp 's 83 degrees"", "" [[David_Phillips]] she 's been dead approximately ten hours"", ' ( Sara is taking picture of the body . )', "" [[Sara]] i 'd like to get a clear photo of her wounds"", ' [[Sara]] can we lay her out ?', ' [[David_Phillips]] oh , yeah', ' [[David_Phillips]] grab her feet', ' ( Sara puts her camera down . )', "" ( She grabs the feet while David holds on to the victim 's upper body . )"", ' ( As they flatten the body out , we hear the joints cracking . )', "" ( David picks up the victim 's bloodied hand and looks at it . )"", ' [[David_Phillips]] defensive wounds', ' ( Sara picks up her camera and takes more photos . )', ' [[David_Phillips]] incised', ' ( He looks down the body at the stab wounds . )', ' ( Sara snaps more photos . )', ' [[David_Phillips]] at least a dozen', ' [[Sara]] she did not want to die', ' ( Off screen , the motel room door opens . )', ' ( Greg walks in with his kit . )', ' [[Greg]] i just got the call', ' ( Sara turns and looks at Greg . )', "" [[Greg]] where 's grissom ?"", ' [[Sara]] bathroom', ' ( Greg tilts his head , puzzled . )', ' [[Sara]] working the , uh , case', ' ( Greg heads for the bathroom . )']",0,None
3,"[' ( Greg walks into the bathroom and finds Grissom sitting in the tub holding his flashlight down at the drain )', ' [[Greg]] hey', ' [[Grissom]] hand me my multi-tool , will ya , greg ?', ' [[Grissom]] i need a phillips', "" ( Greg puts his kit down and picks up Grissom 's multi-tool . )"", ' ( He takes out the Phillips screwdriver and hands it to Grissom . )', ' ( Grissom takes the tool and starts unscrewing the drain )', ' [[Greg]] what are you doing ?', ' [[Grissom]] well , the stabbing was brutal , but the crime scene is clean', ' [[Grissom]] no cast-off , no spatter', ' [[Grissom]] so , i want to know if the killer washed blood down the drain', ' ( Grissom removes the drain cover . )', ' ( He holds it up and looks at its underside with his flashlight . )', ' ( He puts it aside . )', ' ( He uses the forceps and removes a wad of hair in the drain He holds it up and looks at it with his flashlight . )', ' [[Grissom]] swab and phenol this , will ya ?', "" ( Greg takes a swab from Grissom 's open kit on the toilet and kneels down to swab the wad of hair . )"", ' ( He tests it with phenol and the swab tip turns pink . )', ' [[Greg]] blood', ' ( Grissom holds out the wad of hair for Greg to take . )', ' [[Grissom]] label it', ' [[Grissom]] send it to dna', ' ( Greg takes the forceps from Grissom . )']",0,None
4,"[' ( Close-up of : Martha Krell is on the gurney . )', ' ( The coroner covers her with a sheet . )', ' ( Grissom steps out of the bathroom . )', "" ( He removes his latex gloves and watches as the coroner wheels out the victim 's body . )"", ' ( He heads over to Sara . )', ' ( Sara is dusting the hotel table . )', ' ( Grissom stops and stands next to her . )', ' [[Sara]] usually in hotel rooms , we find too many prints', ' [[Sara]] not a single one', ' [[Sara]] just wipes and swipes']",0,None
5,"[' ( Brass interviews the Front Desk Clerk . )', ' [[Front_Desk_Clerk]] ms krell was a real nice lady', ' [[Front_Desk_Clerk]] she brought me a dodger baseball cap', ' [[Brass]] wow', ' [[Brass]] so you were friends ?', ' [[Front_Desk_Clerk]] not really', ' [[Front_Desk_Clerk]] airlines buy a chunk of rooms for their trolley dollies , discounted', "" [[Front_Desk_Clerk]] she 's just staying here for a few months"", ' [[Brass]] so you discovered the body', ' [[Front_Desk_Clerk]] her supervisor called to say her a.m. flight was canceled', "" [[Front_Desk_Clerk]] she was n't answering her phone"", ' [[Front_Desk_Clerk]] he asked me to make sure she got the message', "" [[Brass]] so you knocked on her door , and when she did n't answer , you just went right in ?"", ' [[Front_Desk_Clerk]] yeah', ' [[Front_Desk_Clerk]] i got a master key', ' [[Brass]] yeah , i knew that', ' [[Brass]] does the hotel have surveillance ?', ' [[Front_Desk_Clerk]] nope', ' [[Brass]] thank you', "" [[Brass]] you 've been a big help"", ' [[Front_Desk_Clerk]] right on', ' ( The Front Desk Clerk leaves . )', ' ( Hayden Michael steps up toward Brass . )', ' [[Hayden_Michaels]] excuse me', "" [[Hayden_Michaels]] i 'm hayden michaels"", "" [[Hayden_Michaels]] i 'm the manager of the four aces"", ' [[Hayden_Michaels]] i just got the call', ' [[Hayden_Michaels]] anything we can do to help ?', ' [[Brass]] thank you', "" [[Brass]] i 'll let you know"", ' [[Hayden_Michaels]] detective , if this hits the media , this is really going to hurt our business', ' [[Brass]] what are you asking me ?', ' [[Hayden_Michaels]] anything you can do to keep it out of the press ?', "" [[Brass]] look , i 'm trying to catch a killer"", ' [[Brass]] i got no control over the press', ' [[Brass]] if this makes the news , then it is what it is', ' ( Brass turns and leaves . )']",1,Perpetrator
6,"[' ( Officers put up crime scene tape around the front of the house . )', ' ( Catherine and Nick exit their vehicle and head for the house carrying their kits . )', ' ( They pass an officer escorting Martin Hawkins out the front walk , another officer escorting Yvonne Hawkins and a third officer escorting their son , Matthew Hawkins . )', ' ( The officer opens the back seat car door for Martin Hawkins . )', ' ( Catherine passes Matthew Hawkins on her way to the house . )', ' ( Detective Chris Cavaliere meets up with Catherine and Nick . )', ' [[Det._Chris_Cavaliere]] hey', "" [[Det._Chris_Cavaliere]] victim 's in the bedroom"", ' [[Det._Chris_Cavaliere]] ty hawkins , 12', ' ( He leads them into the house . )']",1,Crime scene
7,"[' ( David Phillips removes the thermometer and puts the sheet down . )', ' [[Det._Chris_Cavaliere]] mother came in to wake him ... found him like this', ' ( Det Cavaliere , Nick and Catherine look at the little boy bruised and beaten under the bed sheet . )', ' ( Nick sighs . )', ' [[Nick]] beaten to death', ' [[Det._Chris_Cavaliere]] this many blows ; it was personal', ' [[David_Phillips]] liver temp makes t.o.d', ' [[David_Phillips]] around midnight', ' [[Det._Chris_Cavaliere]] no sign of forced entry', "" [[Det._Chris_Cavaliere]] nothing 's missing"", ' [[Det._Chris_Cavaliere]] all the doors and windows were locked except for the screen door', ' [[Det._Chris_Cavaliere]] parents claim they keep that locked', ' [[Catherine]] you find a weapon ?', ' [[Det._Chris_Cavaliere]] negative', "" [[Det._Chris_Cavaliere]] family 's been transported down to the station"", "" [[Det._Chris_Cavaliere]] i 'm gon na go down and take their statement"", "" [[Det._Chris_Cavaliere]] hey , when you 're done here , roll by"", "" [[Det._Chris_Cavaliere]] we 'll ink them"", ' [[Nick]] you got it', ' ( Det Cavaliere leaves . )', "" [[Catherine]] boy 's not even safe in his own bed"", ' ( Nick sighs again )', "" [[Catherine]] i 'll take the inside"", ' [[Nick]] yeah , i could use the fresh air']",1,Death cause
8,"["" ( Catherine takes a swab of Ty Hawkins ' bed . )"", ' ( She picks up the bat and looks at the knob at the base of the bat handle . )', ' ( She swabs the head of the bat . )', ' ( She puts the bat down and tests it . )', ' ( Negative . )', ' ( She looks at the swab . )', ' ( Catherine removes the sheets off the bed . )', ' ( Camera pulls back out of the bedroom through the bedroom window and out of the house ... )', "" ( ... where Nick is standing with his camera to take a photo of the shoe print in the dirt just outside Ty Hawkins ' bedroom window . )"", ' ( He puts the ruler aside and puts a metal ring around the shoe print . )', ' ( He smashes the bag of plaster and pours it over the shoe print . )', ' ( Nick stands up . )', ' ( Camera zooms back into the house through the bedroom window ... )', ' ( ... where Catherine is standing near the shelves dusting them for prints . )', "" ( Nick has found the word 'BRAT ' written on the bedroom window . )"", ' ( He dusts it . )', ' ( Inside , Catherine dusts the window jalousies . )', ' ( Outside , Nick dusts the word on the window glass . )', ' ( He leans in close and snaps a photo of it . )', ' ( Catherine walks into the utility room and opens the washer . )', ' ( She takes out some bed sheets and other clothing . )', ' ( She uses an ALS on the clothes and finds some urine stains on the clothing and the bed sheets . )', ' ( Nick walks over to the trash bins . )', ' ( On the ground are some heavy lead pipes . )', ' ( He snaps photos of it . )', ' ( He picks one up and looks at the treading at the bottom . )', ' ( He puts the pipe down and snaps a photo of it . )', ' ( Catherine opens the back of their SUV . )', ' ( She takes her sunglasses off . )', ' ( Nick walks up to her carrying a lead pipe . )', ' [[Nick]] found a pile of pipes by the side of the house ; one seems to be missing', ' [[Nick]] this is an exemplar of a possible murder weapon', "" [[Nick]] and i cast a shoe impression just outside the kid 's bedroom window"", ' [[Nick]] also some graffiti on the window -- b-r-a-t. maybe somebody had it in for the kid', ' ( Catherine slips her jacket on . )', ' [[Catherine]] well , i bagged the bloody sheets from the bed', ' [[Catherine]] found boxers , a t-shirt and a fitted sheet in the washer', "" [[Catherine]] als 'd for blood , found urine"", ' [[Nick]] mm', ' [[Nick]] well , whoever killed the boy knew how to get in and out of this house without waking the family', ' ( Catherine closes the back door . )']",0,None
9,"["" ( Robbins goes over Martha Krell 's body with Grissom . )"", ' [[Robbins]] no mystery here', ' [[Robbins]] ms krell was violently stabbed to death', ' [[Robbins]] c.o.d', ' [[Robbins]] exsanguination', ' [[Grissom]] sae kit ?', ' [[Robbins]] she was raped', ' [[Robbins]] contusions to the vaginal introitus and an eighth-inch hemorrhagic laceration at the vaginal fourchette', "" [[Robbins]] six o'clock position"", ' [[Robbins]] the attack was brutal', "" [[Grissom]] are n't they always ?"", "" [[Grissom]] i do n't know why people think that rape has anything to do with s*x"", ' [[Robbins]] if a guy just wants s*x , he can hire a hooker', ' [[Grissom]] what else ?', ' [[Robbins]] well , there is some good news', ' [[Robbins]] motile sperm in the t mount', "" [[Robbins]] i 've sent the kit to dna for analysis""]",1,Death cause
