scene_id,scene_text,in_summary,aspects
0,"[' ( The METEOR MEAT delivery trucks back into the loading stall . )', ' ( The driver gets out of the truck and looks at HARLAN who stands in front of the doorway . )', ' [[Delivery_Man]] hey , harlan', ' [[Delivery_Man]] special delivery', ' [[Delivery_Man]] fresh shipment in from nebraska', ' [[Harlan]] great', ' [[Harlan]] just stack it in the freezer , will you ?', ' [[Harlan]] i got to open up', ' [[Delivery_Man]] all right , you got it , boss']",0,None
1,"[' ( HARLAN opens up the main meat packing area and turns on the lights . )', ' ( He walks inside and powers up the conveyer belt where meat is already placed upon . )', ' ( HARLAN reaches up and turns on the overhead fluorescent lights . )', ' ( He continues his morning routine and reaches the next machine to turn it on . )', "" ( He looks over and notices that it 's already been used with ground up meat in the metal bin on the side . )"", ' ( HARLAN walks over to the bin and looks inside . )', ' ( His eyes widen as he sees a bloody human hand sticking out . )']",1,Crime scene
2,"[' ( BRASS escorts GRISSOM and CATHERINE through the main meat packing area . )', "" [[Brass]] ever wonder what 's in that hot dog ?"", ' [[Brass]] human body in a meat grinder', ' [[Brass]] shop foreman found an arm', ' [[Brass]] the rest of him is prime grade a sirloin', ' [[Catherine]] body in a meat grinder', "" [[Catherine]] sounds kind of 'mob-ish ' except they left town in the '80s"", ' ( They stop . )', ' ( BRASS points to an officer interviewing MANNY SALDANO . )', ' [[Brass]] the last guy to operate the meat grinder is this guy over here', ' [[Brass]] manny saldano , age 37', ' [[Brass]] worked for meteor for eleven years', ' [[Brass]] shop foreman vouches for him', ' [[Brass]] says he inspected all three of his machines before he clocked him out', "" [[Grissom]] well , we 're going to need to process him"", ' [[Brass]] sure', ' [[Brass]] check out the smorgasbord', ' [[Brass]] go ahead', ' ( CATHERINE and GRISSOM head for the meat grinder . )', ' ( They duck under the crime scene tape . )', ' [[Brass]] mike', ' ( CATHERINE puts her case down . )', ' [[Catherine]] good god', ' [[Grissom]] looks like the elbow got stuck in the blade', ' ( Camera zooms down to the pipe at the end of the grinder . )', ' ( GRISSOM puts on his gloves . )', ' [[Grissom]] yup , the ulna', ' [[Catherine]] one of the strongest bones in the body', ' [[Catherine]] probably what jammed this grinder', "" [[Grissom]] possibly why whoever did this did n't finish the job"", ' ( CATHERINE snaps a couple of pictures . )', "" ( GRISSOM tries to take the hand out of the grinder and finds that it 's not easy . )"", "" [[Catherine]] it 's like that morrissey album - 'meat is murder '"", ' ( GRISSOM continues to struggle with the hand . )', ' ( He finally looks up at CATHERINE . )', "" [[Grissom]] i 'm going to need a hand""]",0,None
3,"[' ( GRISSOM and CATHERINE kneel in front of the ground meat . )', ' ( GRISSOM holds out his flashlight and they both assess where to start . )', ' [[Grissom]] the last remains of john doe', "" [[Grissom]] we 're going to need sifters"", "" [[Catherine]] blood 's everywhere"", ' [[Catherine]] phenolphthalein and luminol are useless', "" ( GRISSOM shines his flashlight on the 'Butcher ' meat grinder . )"", "" [[Grissom]] we 're going to have to dismantle this piece by piece"", ' [[Catherine]] yeah', "" [[Grissom]] i 'll get a foreman"", ' [[Catherine]] i think i can handle this', ' [[Grissom]] you know about meat grinders ?', "" [[Catherine]] well , everything 's pretty much plumbing"", ' [[Catherine]] male into female parts', ' [[Catherine]] righty tighty , lefty loosey', ' ( CATHERINE reaches over to the meat grinder mouthpiece and starts to unscrew it . )', ' ( Dissolve to : CATHERINE starts to take the meat grinder apart piece by piece . )', ' [[Catherine]] grinder plate', ' ( She puts the grinder plate aside and pulls out the ... )', ' [[Catherine]] blade', ' ( She puts the blade aside and pulls out the large piece inside the meat grinder with meat still wrapped around it oozing out . )', ' [[Catherine]] the worm', "" ( She turns around and puts 'The worm ' in a bag . )"", ' ( Behind her , some distance away , GRISSOM finds something on the ground . )', ' ( He picks it up and examines it . )', ' [[Grissom]] found an ear plug', ' ( CATHERINE turns to look at GRISSOM . )', ' [[Grissom]] ear wax is ripe with dna', ' [[Catherine]] except ... all the employees wear them', ' ( They both stand up . )', "" [[Grissom]] this one 's different than the ones they use"", ' [[Grissom]] whoever wore this brought it with them', ' [[Grissom]] we just have to find out whose ear it fits']",0,None
4,"["" ( DETECTIVE 'SULLY ' SULIK escorts SARA and WARRICK through the pool area toward LINDA DAMEN 'S apartment . )"", ' ( He fills them in )', "" [[Det._'Sully'_Sulik]] girl 's name is linda damen , 23 , apparent suicide"", "" [[Det._'Sully'_Sulik]] father stopped by with dinner found her dead , called 9-1-1"", ' [[Sara]] no signs of forced entry ?', ' ( The Detective ducks under the crime scene tape . )', ' ( SARA and WARRICK follow . )', "" ( They all head up the stairs to LINDA DAMEN 'S apartment . )"", "" [[Det._'Sully'_Sulik]] nope"", "" [[Det._'Sully'_Sulik]] did find her wallet out"", "" [[Det._'Sully'_Sulik]] empty"", ' ( The DETECTIVE hands the bagged wallet to SARA . )', ' ( She looks at it and hands it to WARRICK . )', ' [[Sara]] hmmm', ' [[Warrick]] empty ?', ' [[Warrick]] maybe she was just broke', "" ( They reach the top of the stairs where JOHN and JANE DAMEN , LINDA 'S parents stand . )"", ' ( They enter the apartment . )']",1,"Crime scene,Victim,Perpetrator"
5,"[' ( Inside the apartment , HANK PEDDIGREW is putting his things away . )', ' [[Sara]] hey', ' ( HANK looks up . )', ' [[Hank_Peddigrew]] you guys are fast', ' [[Sara]] you pronounce ?', ' [[Hank_Peddigrew]] 7:20', ' [[Hank_Peddigrew]] coroner will be able to tell you more', ' [[Hank_Peddigrew]] looks like she bled out', ' [[Hank_Peddigrew]] her left wrist is transected', "" [[Sara]] it 's atypical for a female"", ' [[Sara]] women usually commit suicide in the tub', "" [[Sara]] it 's easier cleanup for whoever 's left behind"", ' [[Warrick]] yeah', ' ( SARA looks down at the bed and sees something . )', ' ( She lifts the sheet away to reveal a straight-edged razor . )', ' [[Sara]] warrick', ' ( WARRICK raises the camera and snaps some pictures . )', ' [[Sara]] did her parents say whether she was living with a man ?', ' [[Detective]] was dating a brody jones', ' [[Detective]] no idea where he works or lives', ' ( WARRICK looks at the streak of blood across the bed covering . )', ' [[Warrick]] did someone move her ?', ' ( HANK looks at the bed cover . )', ' [[Hank_Peddigrew]] she was propped up when we got here', ' [[Hank_Peddigrew]] i checked for vitals', "" [[Warrick]] you sure with all your life-saving efforts you did n't move her ?"", ' [[Hank_Peddigrew]] hey , man , like i said , i checked for vitals', "" [[Sara]] it 's okay , babe"", ' ( HANK turns and stares at SARA , surprised by what she said . )', ' ( DETECTIVE SULIK looks at SARA . )', ' ( SARA turns her back to the men and shakes her head slightly at herself . )', ' [[Hank_Peddigrew]] the victim had no response', ' [[Hank_Peddigrew]] i had no reason to move her', ' [[Warrick]] well , someone moved her', ' [[Warrick]] she bled out her', "" ( HANK does n't say anything more . )"", ' ( SARA turns on her flashlight and checks out the closet . )', ' ( She lets out a deep breath . )', ' ( HANK walks up to SARA . )', "" [[Hank_Peddigrew]] i 'm going to hit the road"", ' [[Hank_Peddigrew]] ... baby', "" [[Sara]] i 'm sorry"", ' ( HANK leaves . )', ' ( SARA examines the clothes in the closet and finds something . )', "" [[Sara]] there 's a stain here"", ' [[Sara]] so cold stains', ' [[Warrick]] is it recent ?', ' ( SARA checks . )', "" [[Sara]] it 's cool to the touch , yeah"", ' ( WARRICK finds some bloodied footprints on the carpet near the bed . )', ' [[Warrick]] sara', ' ( SARA turns to look at WARRICK . )', ' [[Warrick]] i think our suicide just became suspicious circs']",0,None
6,"[' ( GRISSOM examines the partial arm on the table . )', ' ( ROBBINS stands near him . )', "" [[Robbins]] since i 'm the one who always seems to state the obvious this arm was dead before it was hacked off"", ' [[Grissom]] what do you make of the , uh scar tissue on the palm ?', ' [[Robbins]] occupational hazard , maybe', ' [[Robbins]] i see this kind of thing a lot in bricklayers , plumbers , carpenters', "" [[Grissom]] looks like it 's blistered"", ' ( GRISSOM turns around and picks up something from the table behind him . )', ' [[Robbins]] gradual denaturation of the proteins in the epithelials', ' [[Robbins]] resulting in general scarring on the palm or surface', ' ( GRISSOM takes a sample from under the fingernails . )', "" [[Grissom]] i 'll send this sample to trace"", ' ( GRISSOM continues to look at the hand . )', "" [[Grissom]] tips of the fingers look like they 're worn to the bone"", ' [[Robbins]] can you get a partial ?', ' ( GRISSOM turns around and picks up a small bottle of something from the table behind him . )', ' [[Grissom]] much more than that', "" [[Grissom]] lansberry 's ridge builder"", ' [[Grissom]] one application to the bulbs of the fingers and the ridges plump out temporarily like a chia pet on steroids', ' ( GRISSOM brushes the liquid onto the fingertips . )', ' ( Camera close up of the fingertip . )', ' ( CGI has the print ridges well defined . )', ' ( Resume to ROBBINS . )', ' ( GRISSOM lightly inks the tip of the finger , then takes a print from it . )', ' ( Pleased , he glances at ROBBINS . )']",0,None
7,"[' ( GRISSOM and CATHERINE stand around the print database monitor as they run the print . )', ' ( The computer beeps and it pops out a name with ID . )', ' [[Grissom]] petrov samsko', "" [[Grissom]] non-gaming sheriff 's permit , head chef , debreff restaurant"", "" ( GRISSOM pronounces it 'doo-breff ' . )"", ' [[Grissom]] chef -- that would explain the burn scar tissue on his palm', "" [[Catherine]] it 's 'debreff '"", "" ( CATHERINE pronounces it 'dough-breff ' . )"", "" [[Catherine]] it 's a five-star restaurant"", "" [[Catherine]] i 've eaten there"", ' [[Grissom]] good , maybe you can get us a table']",1,Victim
8,"["" ( Camera opens on WARRICK comparing the shoe print with JOHN DAMEN 'S shoe while JANE DAMEN stands near and watches . )"", ' [[Warrick]] different sole , different size', ' [[Warrick]] thank you', ' [[Warrick]] sorry for the inconvenience', ' [[Warrick]] this is just a standard procedure', ' ( WARRICK sits down . )', "" [[Warrick]] do you have any idea where your daughter 's boyfriend works ?"", ' [[John_Damen]] well , a casino', ' [[Warrick]] uh , which one ?', ' [[John_Damen]] all of them', "" [[John_Damen]] he 's , uh , he 's a gambler"", ' [[John_Damen]] um , used to drag linda out , keep her up days at a time', ' [[John_Damen]] ran her health down , her spirit', ' [[Jane_Damen]] she was getting better , though', ' [[Jane_Damen]] she had a , uh ... rough time after college finding herself , but she was getting better', "" ( JANE DAMEN shifts her gaze past WARRICK where the Coroner 's office bring out LINDA DAMEN 'S body on a gurney . )"", ' ( Her eyes follow the gurney as they wheel the body away . )']",0,None
9,"[' ( ROBBINS fills SARA in on the findings . )', "" ( Camera opens on the blade cut on LINDA DAMEN 'S left wrist . )"", "" [[Robbins]] the trans-section of the left wrist is consistent with a self-inflicted wound particularly because she 's right-handed"", ' ( SARA leans over and looks at the wound . )', "" [[Sara]] there 's no hesitation marks"", "" [[Sara]] is n't that uncommon for suicide ?"", ' [[Robbins]] people usually stutter-cut a few times', ' ( Quick CGI to : Camera close up of a razor against a wrist making small hesitation cuts . )', ' [[Robbins]] ... trying to work up the courage', ' ( End of CGI . )', ' ( Resume to present . )', ' [[Robbins]] this woman cut herself with one smooth motion', ' [[Sara]] this d.b', ' [[Sara]] is all wrong', ' [[Sara]] someone moved her two feet from where she bled out', ' [[Sara]] what did the tox screen say ?', ' [[Robbins]] nothing', ' [[Robbins]] not back yet', "" [[Robbins]] but i 'll get it to you soon as it is"", ' [[Sara]] thank you', ' ( SARA and ROBBINS turn to look at the body . )', ' ( SARA sees something and leans over for a better look . )', ' [[Sara]] is that glass in her hair ?', ' [[Robbins]] minute pieces of it , yeah', ' [[Robbins]] i tweezed a few for trace', ' ( ROBBINS takes a sample piece out and hands it to SARA for her to look at . )', "" [[Sara]] we did n't see any broken glass in her apartment"", ' [[Sara]] round edges , tinted', ' ( Camera zooms in for a close up of the piece of glass . )', ' [[Sara]] ... it looks polarized', ' [[Robbins]] probably safety glass', ' [[Sara]] yeah', "" [[Sara]] too bad it did n't protect her""]",0,None
