scene_id,scene_text,in_summary,aspects
0,"[' ( The camera moves low to the ground . )', ' ( The leaves on the floor are rustling in the night wind . )', ' ( The camera catches up to a pair of legs walking ; a flashlight casting a beam on the ground . )']",0,None
1,"[' ( Man with flashlight looking for something . )', ' ( Fog on the surface of the lake . )', ' ( Flashlight beams on a body partially in the water , partially on the shore . )', "" ( The light beams on the dead body 's face . )"", ' ( GRISSOM kneels in for a closer look . )', "" ( His flashlight catches some bugs on the dead body 's arm . )"", ' ( Without a backward glance , he moves on . )']",0,None
2,"[' ( GRISSOM moves toward an old white pick-up truck . )', "" ( He looks into the carriage and sees a dead body behind the driver 's wheel , a rodent on the cadaver 's left shoulder . )""]",0,None
3,"[' ( GRISSOM walks along and sees something . )', ' ( He kneels down for a closer look . )', ' ( Behind him , a figure of another man makes his way toward GRISSOM . )', ' ( GRISSOM examines the dead body on the ground . )', ' ( The figure behind GRISSOM approaches . )', ' ( The flashlight clutched in his right hand turned off and swinging ominously . )', "" ( GRISSOM does n't move and continues to examine the body on the ground , his back to the approaching figure . )"", ' ( The figure behind reaches GRISSOM and kneels down . )', "" ( He looks at the dead body over GRISSOM 'S shoulder . )"", "" [[Edward_Cormier]] that one 's not ours"", ' [[Grissom]] you sure ?', ' [[Edward_Cormier]] i authorize all cadavers and associated research', "" [[Edward_Cormier]] he 's not ours""]",0,None
4,"["" ( Sign on the fence reads : 'University of Western Nevada / Anthropology Department / Private Property / KEEP OUT / All persons in violation will be prosecuted under section 4204-325.5470 of the Nevada State Penal Code ' )"", ' ( BRASS and CATHERINE walk toward the body . )', ' ( GRISSOM is already there with DAVID PHILLIPS . )', ' [[Brass]] people donate their body to science end up submerged in a pond ?', ' [[Brass]] crammed in a car ?', ' [[Catherine]] body farm ; creepy', ' [[Grissom]] a body farm is not creepy', "" [[Grissom]] it 's a controlled study of situational decomposition"", ' [[Grissom]] all in all , a very healthy place', ' [[Catherine]] tell that to slim hanging from the tree', ' ( CATHERINE looks over at the skeleton hanging from the tree not too far away from the one they were called in to examine . )', ' [[Brass]] whoever placed our victim here knew that the body farm existed', "" [[Brass]] what they did n't know is each body is tracked by a bunch of scientists"", "" [[Catherine]] ca n't just slip a card into the deck"", ' ( CATHERINE starts taking pictures . )', "" [[David_Phillips]] well , he 's not in rigor"", ' [[David_Phillips]] tsd is under six hours', "" [[David_Phillips]] i 'll move him as soon as you 're finished"", ' [[Brass]] any i.d', ' [[David_Phillips]] none', ' ( DAVID stands and steps away from the body . )', "" [[Brass]] okay , i 'm going to move him"", "" ( BRASS rolls the body over so that he 's facing upward . )"", ' ( CATHERINE takes more pictures . )', ' [[Brass]] gunshot wound to the chest', "" ( Camera close up of a beetle walking out of the dead body 's shirt . )"", ' [[Catherine]] well , look', ' [[Catherine]] one of your friends', ' ( GRISSOM leans in an grabs the beetle . )', "" [[Grissom]] it 's a carpet beetle"", "" [[Grissom]] it should n't be here"", ' [[Catherine]] vic seem more like a hardwood floors kind of guy to you ?', "" [[Grissom]] carpet beetles are the last to arrive at a corpse -- when it 's almost a skeleton"", "" [[Grissom]] i mean , this guy 's still fresh"", ' ( GRISSOM looks around and sees the skeleton hanging from the tree . )', "" ( Camera close up on the carpet beetles on the skeleton 's skull . )"", ' [[Grissom]] david !', ' [[Grissom]] get this body out of here now !', ' [[Grissom]] we got cross contamination !']",1,Crime scene
5,"[' ( COMMERCIAL BREAK )', ' ( SARA and CATHERINE are walking from the hallway to the breakroom . )', ' [[Sara]] wow , you got to go to the body farm ?', ' [[Catherine]] yeah', "" [[Sara]] i 've always wanted to go there"", ' [[Sara]] what was it like ?', ' [[Catherine]] quiet', ' [[Warrick]] i hear grissom goes there all the time', ' [[Warrick]] like even on his nights off', "" ( WARRICK does n't lift his head from the newspaper he 's reading . )"", ' ( NICK walks into camera view and heads for the refrigerator . )', ' [[Nick]] why does that not surprise me ?', ' ( He opens the refrigerator and sighs . )', ' [[Nick]] man , something stinks in here again', ' ( NICK grabs his paper package . )', ' [[Sara]] what , bad milk ?', ' [[Sara]] cottage-cheese bad ?', ' [[Nick]] worse', "" [[Nick]] it 's all over my sandwich"", ' [[Nick]] smell that', ' ( He lifts his paper package and SARA reacts to the smell . )', ' ( She kneels and opens the refrigerator , glances in and notices the container on the top shelf . )', ' [[Sara]] yeah', "" [[Sara]] he 's got one of his experiments in there"", "" [[Nick]] you 're kidding me ?"", ' [[Catherine]] bugs or blood ?', ' [[Sara]] not bugs', "" [[Warrick]] oh , that 's so not cool"", "" [[Warrick]] that 's a community fridge"", ' [[Nick]] man , someone has got to talk to grissom about this', ' ( GRISSOM walks in )', ' [[Grissom]] talk to me about what ?', ' [[Nick]] you leaving your experiments in our refrigerator', ' [[Grissom]] well , the lab fridge was full', ' [[Grissom]] i put in last night', ' [[Nick]] well', "" [[Grissom]] i 'm going to test for horizontal motion on bloodstains"", ' [[Grissom]] vis-a-vis surface textures', ' ( NICK looks annoyed . )', ' ( CATHERINE takes a sip of her coffee and discretely tries to ignore the smell . )', ' ( GRISSOM is clueless as he takes out the container of blood from the fridge and opens it . )', ' [[Grissom]] hey , any of you guys got any linoleum at home ?', ' ( CATHERINE catches a whiff of the open container and this time , she discretely pinches her nose trying to avoid the smell . )', ' ( SARA is quiet . )', ' [[Nick]] that blood is rank , man', ' [[Grissom]] i know', "" [[Grissom]] that 's why the red cross gives it to us 'cause it 's past its expiration date"", ' ( GRISSOM merrily closes the cap on the container , opens the fridge and puts it back on the top shelf . )', ' ( He shuts the door and stands up . )', ' [[Grissom]] anything new on the body farm victim ?', ' ( CATHERINE takes another sip from her coffee mug . )', ' [[Catherine]] i gave the prints to identification', "" [[Catherine]] they 're running through the bases now"", ' [[Grissom]] okay', ' ( GRISSOM turns to leave the room . )', "" ( Someone 's pager goes off . )"", "" ( It 's GRISSOM 'S . )"", "" [[Grissom]] i 'll be in autopsy"", ' [[Grissom]] let me know', ' ( GRISSOM leaves . )', ' [[Warrick]] way to go , nick', ' [[Warrick]] you really told him', "" [[Nick]] i told him , he just ... does n't hear it"", ' [[Warrick]] yeah']",0,None
6,"[' ( Top view close up of dead body from the Body Farm . )', ' ( ROBBINS has his finger in the bullet hole . )', ' [[Robbins]] well ... the entry wound tells me the body sustained a projectile', ' [[Grissom]] a bullet', "" [[Robbins]] uh , but there 's no bullet fragments in the tissue and no exit wound"", ' [[Grissom]] so , how do you explain that ?', ' [[Robbins]] bullet wounds usually leave bullet evidence', ' ( Flash to white . )', ' ( Quick CGI POV of hand holding gun and squeezing trigger . )', ' ( Sound of gun firing . )', ' ( Camera close up of hammer cocking back and extreme close up of hammer hitting the 38 SPL bullet . )', ' ( Quick FX to bullet firing through the barrel of the gun and penetrating through the skin with bits of flesh splattering out . )', ' ( Bullet continues its path through the body . )', ' ( Cut to inside view of the body where bits and pieces of bone and bullet break up inside the body where some pieces embed themselves to the nearest organ . )', ' ( Flash to white . )', ' ( End of CGI POV . )', ' ( Resume to present . )', "" [[Robbins]] there 's no evidence of a bullet in this wound tract"", "" [[Grissom]] so , let 's excise it"", ' [[Grissom]] do a more localized search', ' [[Robbins]] that was my next suggestion', "" [[Grissom]] what 's your best tool for excising the tissue of our mr doe ?"", ' ( CATHERINE walks in )', "" [[Catherine]] oh , it 's not a john doe anymore"", ' [[Catherine]] database says that our victim is mike kimble age 38', ' [[Catherine]] he has a townhouse in summerlin brass is going to meet us there along with the rest of the unit', "" [[Catherine]] my bet says that it 's the primary crime scene"", ' [[Grissom]] good', ' ( GRISSOM takes off his glasses . )', "" ( CATHERINE turns to leave and stops as she notices that GRISSOM 'S not moving from his spot next to the autopsy table . )"", "" [[Catherine]] are n't you coming ?"", "" [[Grissom]] we 're excising a wound tract"", ' [[Catherine]] sounds fascinating', ' [[Grissom]] it is', ' ( ROBBINS turns on the hand saw . )', ' ( The blade whirs . )', ' ( Off a camera close up of the hand saw , we hear a fire engine siren blaring . )']",1,Victim
7,"[' ( Sirens blare . )', ' ( CATHERINE runs past firetruck # 27 and finds WARRICK standing on the sidewalk with his CSI kit in his left hand staring at the house on fire in front of him . )', "" [[Catherine]] is that mike kimble 's house ?"", "" [[Warrick]] that 's it"", ' ( A large explosion emits from the second story window . )', ' [[Catherine]] seems like somebody beat us here', ' [[Warrick]] you think ?', ' [[Warrick]] neighbor called it in she smelled the smoke', ' [[Warrick]] thought he was barbecuing in his living room', "" [[Catherine]] where 's his neighbor now ?"", ' [[Warrick]] over there talking to brass', "" [[Female_Neighbor]] um , no , i did n't hear any noise coming from mike 's place last night"", ' [[Female_Neighbor]] but , um', ' [[Female_Neighbor]] i was wearing my headphones , doing my workout', ' [[Brass]] did mr kimble have many visitors to his house ?', ' [[Female_Neighbor]] other than his clients , just , um ... just his fiancée , jane', ' [[Female_Neighbor]] uh , but they usually stayed at her place', "" [[Brass]] do you have the full name and address of the victim 's fiancée , jane ?"", ' [[Female_Neighbor]] yes , actually i do', "" [[Female_Neighbor]] it 's in my kitchen"", ' [[Female_Neighbor]] uhm ... as soon as they let me back in i can get for you']",0,None
8,"[' ( ROBBINS pulls out something gooey from the body . )', ' [[Robbins]] something', ' [[Robbins]] a metal fragment', "" [[Robbins]] it 's not like any bullet i 've ever seen"", ' ( Camera close up of the piece of metal ROBBINS holds . )', ' [[Robbins]] titanium ... maybe a pin', ' [[Grissom]] from the ribs ?', "" [[Robbins]] oh , here 's the manufacturer 's number"", "" [[Robbins]] i should 've bought stock when i first started finding all these medical implants"", "" ( GRISSOM does n't say anything . )"", ' ( He pulls out a maggot . )', ' [[Grissom]] bovine', ' [[Robbins]] excuse me ?', ' [[Grissom]] genus hypaderma', ' [[Grissom]] these are normally found in the intestinal tract of cows', "" [[Grissom]] these maggots are n't found in humans"", ' [[Robbins]] foreign tissue', ' [[Robbins]] cow', ' [[Robbins]] makes absolutely no sense', ' [[Grissom]] the body farm also studies animals , not just humans', ' [[Robbins]] this more of your cross contamination ?', ' [[Grissom]] only one way to find out', ' ( GRISSOM smiles at the thought of yet another experiment . )']",0,None
9,"[' ( Firemen on a ladder and in the second floor of the burnt home . )', ' ( Water pours from the room onto the ground below . )']",0,None
