caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	it	N	N	N	N	00:00:06.942	00:00:06.002000	00:00:07.882000	00:00:06.16533	00:00:06.24533	00:00:06.36800	00:00:06.66667	00:00:06.68267
1	0	None	's	N	N	N	N	00:00:06.942	00:00:06.002000	00:00:07.882000	00:00:06.16533	00:00:06.24533	00:00:06.36800	00:00:06.66667	00:00:06.68267
1	0	None	raining	N	N	N	N	00:00:06.942	00:00:06.002000	00:00:07.882000	00:00:06.16533	00:00:06.24533	00:00:06.36800	00:00:06.66667	00:00:06.68267
1	1	None	thunder	N	N	N	N	00:00:08.822	00:00:07.882000	00:00:09.763000	00:00:08.17067	00:00:08.48000	00:00:08.95467	00:00:09.11467	00:00:09.65333
1	1	None	rumbles	N	N	N	N	00:00:08.822	00:00:07.882000	00:00:09.763000	00:00:08.17067	00:00:08.48000	00:00:08.95467	00:00:09.11467	00:00:09.65333
1	1	None	lightning	N	N	N	N	00:00:08.822	00:00:07.882000	00:00:09.763000	00:00:08.17067	00:00:08.48000	00:00:08.95467	00:00:09.11467	00:00:09.65333
1	1	None	flashes	N	N	N	N	00:00:08.822	00:00:07.882000	00:00:09.763000	00:00:08.17067	00:00:08.48000	00:00:08.95467	00:00:09.11467	00:00:09.65333
1	2	None	camera	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	slowly	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	pans	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	downward	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	and	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	we	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	note	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	the	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	prison-like	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	barbed-wire	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	fence	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
1	2	None	surrounding	N	N	N	N	00:00:10.703	00:00:09.763000	00:00:11.643000	00:00:10.41067	00:00:10.62400	00:00:10.78400	00:00:11.36533	00:00:11.51467
