caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	a	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	park	N	Y	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	ranger	N	Y	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	driving	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	along	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	the	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	road	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	route	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	and	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	notices	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	a	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	car	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	parked	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	on	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	the	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	side	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	of	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	the	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	0	None	road	N	N	N	N	00:00:07.799	00:00:06.002000	00:00:09.597000	00:00:06.42133	00:00:06.45333	00:00:07.37067	00:00:09.19467	00:00:09.29067
1	1	None	he	N	Y	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	1	None	stops	N	N	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	1	None	the	N	N	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	1	None	car	N	N	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	1	None	to	N	N	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	1	None	check	N	N	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	1	None	it	N	N	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	1	None	out	N	N	N	N	00:00:11.394	00:00:09.597000	00:00:13.192000	00:00:10.78400	00:00:11.24800	00:00:11.30667	00:00:12.72533	00:00:12.98133
1	2	None	garbled	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	radio	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	transmissions	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	can	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	be	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	heard	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	in	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	the	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	2	None	background	N	N	N	N	00:00:14.989	00:00:13.192000	00:00:16.787000	00:00:13.31200	00:00:14.41600	00:00:15.38667	00:00:15.61600	00:00:16.75733
1	3	None	he	N	Y	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	gets	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	out	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	of	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	the	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	car	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	and	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	puts	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	on	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	his	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	park	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	ranger	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	3	None	hat	N	N	N	N	00:00:18.584	00:00:16.787000	00:00:20.382000	00:00:17.76533	00:00:17.82933	00:00:18.85867	00:00:18.93333	00:00:20.22933
1	4	None	the	N	Y	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	officer	N	Y	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	walks	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	to	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	the	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	edge	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	of	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	the	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	road	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	slips	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
1	4	None	and	N	N	N	N	00:00:22.180	00:00:20.382000	00:00:23.978000	00:00:20.69333	00:00:21.69067	00:00:22.44800	00:00:22.75733	00:00:23.64267
