caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	the	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	camera	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	moves	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	through	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	the	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	casino	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	main	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	floor	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	finding	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	and	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	lingering	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	on	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	various	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	blonde-haired	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	women	N	Y	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	sitting	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	at	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	various	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	slot	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	machines	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	or	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	sitting	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	at	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	the	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	gaming	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	0	None	tables	N	N	N	N	00:00:07.832	00:00:06.002000	00:00:09.663000	00:00:06.53867	00:00:07.72267	00:00:08.19733	00:00:08.87467	00:00:08.99733
1	1	None	the	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	camera	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	finds	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	the	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	dark-haired	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	card	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	dealer	N	Y	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	then	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	finally	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	settles	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
1	1	None	on	N	N	N	N	00:00:11.494	00:00:09.663000	00:00:13.325000	00:00:09.93067	00:00:10.22933	00:00:12.14933	00:00:12.33067	00:00:12.40000
