scene_id,scene_text,in_summary,aspects
0,"[' ( Open on the statue of St. Andrew . )', ' ( The school bell rings marking the end of the day . )', ' ( Slow motion . )', ' ( The double doors to the school open and children run out of the school , whooping and cheering that school is over . )', ' ( Resume motion . )', ' ( School boys and school girls walk along the front of the school . )', ' ( A car horn honks . )', ' ( Sister Teresa , talking with another Nun , looks up at the source of the blaring car horn . )', ' [[Sister_Teresa]] could you excuse me ?', ' ( Sister Teresa walks over to the parked car on the side of the road . )', ' ( Inside the car , Sybil Perez waits impatiently for her daughter . )', ' ( Sister Teresa knocks on the passenger-side window . )', ' ( Sybil rolls the window down . )', ' [[Sister_Teresa]] everything all right , sybil ?', "" [[Sybil_Perez]] i 'm fine"", "" [[Sybil_Perez]] what 's taking alicia so long ?"", "" [[Sybil_Perez]] we have a doctor 's appointment in forty minutes"", "" [[Sister_Teresa]] she 's not here"", ' [[Sybil_Perez]] well , she has to be', ' [[Sybil_Perez]] i saw her leave for school this morning', "" [[Sister_Teresa]] alicia has n't been in any of her classes"", "" ( Sybil 's phone rings . )"", ' ( She answers it . )', ' [[Sybil_Perez]] april , get off the phone', "" [[Sybil_Perez]] i ca n't talk right now"", ' [[April_Perez]] somebody took alicia']",1,"Victim,Perpetrator"
1,"[' ( Sybil Perez parks in the parking lot . )', ' ( She gets out of the car and rushes over to her daughter . )', ' [[Sybil_Perez]] what did you do ?', ' [[Sybil_Perez]] what the hell did you do ?', "" [[April_Perez]] mom , i do n't know"", ' ( Sybil slaps April hard across the face . )', ' [[Sybil_Perez]] where is she ?', "" [[April_Perez]] i 'm not sure"", ' ( Two officers keep the two women apart . )', ' [[Sybil_Perez]] where is she ?', ' ( Sybil Perez fights the officer , pounding on his chest with her fists and screaming . )', ' [[Sybil_Perez]] get off of me !', ' [[Sybil_Perez]] sybil perez : go find my daughter !', ' [[Sybil_Perez]] go find my daughter !', ' ( Brass interviews April Perez . )', "" [[April_Perez]] i really did n't see alicia all that much"", "" [[April_Perez]] um , i do n't get to"", ' [[April_Perez]] her life sucks , so sometimes she would just , you know , play hooky and spend the day with me', "" [[Brass]] after girls ' day out , you , uh , stopped here for a snack"", ' ( Off screen , we hear Sybil crying . )', ' ( Brass turns around at the sounds of sobbing . )', ' ( As he watches , Carlos Perez walks up and hugs Sybil . )', ' [[Brass]] is that your father ?', ' [[April_Perez]] yeah', ' [[April_Perez]] um', ' [[April_Perez]] i was just went in , and ... you know , to get something while she changed back into her uniform', ' [[Brass]] in the car ?', "" [[April_Perez]] it 's not that big of a deal"", "" [[April_Perez]] it 's like , you know , the skirt over the jeans , and back to school before mom knows anything"", ' [[Brass]] so what did he look like ?', ' [[Brass]] what kind of car did he drive ?', ' ( Quick flash to : [_EARLIER_] April runs out of the convenience store . )', ' [[April_Perez]] alicia !', ' ( She sees Alicia in the passenger seat of a black car . )', ' ( The car is driving out of the parking lot . )', ' ( End of flashback . )', ' ( Resume to present . )', ' [[April_Perez]] a black guy , uh', ' [[April_Perez]] he had a beard and he had a crappy black buick', ' [[April_Perez]] but , um', "" [[April_Perez]] i do n't know , maybe it was blue"", ' ( Quick flash to : [_EARLIER_] April is in the car looking out the window and screaming . )', ' ( The car drives away . )', ' ( End of flashback . )', ' ( Resume to present . )', "" [[April_Perez]] i do n't really"", "" [[Brass]] no , that 's ... that 's good"", ' [[April_Perez]] okay', ' [[Brass]] you did good', "" [[Brass]] that 's good"", ' [[Brass]] thank you', "" [[Carlos_Perez]] the cops wo n't tell us"", ' [[Carlos_Perez]] what are the chances of finding our daughter ?', "" [[Grissom]] well , we 're doing everything we can"", "" [[Carlos_Perez]] that 's what everyone keeps saying"", ' [[Carlos_Perez]] no one will tell us anything', ' ( Grissom sees something . )', ' [[Grissom]] did you injure yourself , mrs perez ?', ' ( On the edge of her blouse is a large blood stain )', ' [[Sybil_Perez]] oh , a nosebleed', "" [[Grissom]] that 's a lot of blood"", "" [[Grissom]] i 'm going to need to take your shirt"", ' [[Carlos_Perez]] why ?', ' [[Grissom]] if you like , i can have someone follow you home so that you can change', ' [[Sybil_Perez]] you think we had something to do with it ?', ' [[Sybil_Perez]] our daughter is missing', "" [[Sybil_Perez]] she 's out there somewhere alone and scared"", ' [[Sybil_Perez]] what are you doing about that ?', "" [[Grissom]] i 'm just collecting evidence"", ' [[Sybil_Perez]] fine', ' [[Sybil_Perez]] here !', ' ( She removes her shirt and throws it at Grissom . )', ' [[Sybil_Perez]] take it !', ' [[Sybil_Perez]] go find her !']",1,Perpetrator
2,"[' ( Brass is calling in the alert . )', ' [[Brass]] this is captain jim brass', ' [[Brass]] i want to issue a missing persons emergency alert amber', ' [[Brass]] notify all radio and casino signatories', ' [[Brass]] the description is as follows', ' ( Dispatch types in the Alert . )', ' ( Programs are interrupted as BREAKING NEWS is reported . )', ' [[News_Anchorman]] we have breaking news from the channel 8 newsroom right now', ' [[News_Anchorman]] an amber alert has been issued for missing 13-year-old alicia perez', "" [[News_Anchorman]] the suspect in alicia 's abduction is described as an african american man , 35 to 45 years old , about six feet tall"", ' ( The highway sign on the side of the road flashes: )', "" ( Warrick and Nick are going through April 's red car . )"", "" [[Warrick]] how 'd you shoot , man ?"", ' [[Nick]] rusty', ' [[Nick]] they say i have a flinch', ' [[Warrick]] you and i need to go practice some , huh ?', ' [[Nick]] yeah , when do we have time to do that ?', ' ( Nick dusts the door for prints . )', "" [[Nick]] if we 're not processing a scene or working evidence , we 're in court"", "" [[Warrick]] well , when they take your piece , you 'll make time"", ' [[Nick]] this girl seemed a little old to be lured by a lost puppy', "" [[Nick]] so how 'd this guy pull this off in a lot this public ?"", ' [[Warrick]] easy', ' [[Warrick]] with a map and a smile', ' ( Over by the front of the convenience store , Warrick watches as Catherine measures the distance . )', "" [[Warrick]] rolls up -- 'hey , little girl , i 'm lost"", ' [[Warrick]] you from around here ?', "" [[Warrick]] she gets close enough he pulls her out of her sister 's car , into his car ... bam , she 's done"", ' [[Nick]] i bet he had a weapon', ' [[Nick]] threatened her , so he could drive', ' ( Catherine continues to measure the distance into the parking lot toward the car . )', ' [[Catherine]] probably used his fists', ' [[Catherine]] b*st*rd had to have hit her', ' ( Quick flash to : [_EARLIER_] Alicia screams The blurred figure pulls her into the car and hits her as she kicks and screams )', ' ( The car door slams shut . )', ' ( End of flash . )', ' ( Resume to present . )', ' ( Brass interviews the Convenience Store Clerk as he carries a box of drinks . )', "" [[Clerk]] look , dude , i did n't see it"", ' ( The Clerk puts the box down on the side . )', "" [[Clerk]] chica had a nice , round ass and that 's what i was scoping"", ' [[Brass]] what time was that ?', ' [[Clerk]] about three', ' [[Clerk]] she comes in , grabs some candy , looks outside , waves at somebody', ' [[Clerk]] the next thing i know , she flips her wig', "" [[Clerk]] she 's screaming about her sister"", "" [[Clerk]] i did n't see the girl or a car"", "" [[Clerk]] besides , there 's a lot of traffic out there"", ' [[Brass]] was it busy ?', ' [[Clerk]] kind of', ' [[Brass]] how many surveillance cameras do you have in here ?', ' [[Clerk]] inside we got five', "" [[Clerk]] they 're all state-of-the-art"", ' [[Clerk]] place gets hit a lot', "" [[Clerk]] outside they 're all dummies"", "" [[Brass]] well , i 'm glad to see you 're so concerned about your customers after they leave the store"", "" ( Catherine 's phone rings . )"", ' ( She answers it and her side of the conversation fades into the background . )', ' [[Catherine]] hello', ' ( Camera follows Grissom as he walks out of the convenience store . )', "" [[Catherine]] who 's calling ?"", ' [[Catherine]] yes', ' [[Catherine]] uh , yes', ' [[Catherine]] speaking', ' ( Grissom heads toward Nick . )', ' [[Grissom]] nick , you failed firearms qualification', "" [[Grissom]] you ca n't be here"", ' [[Nick]] oh , yeah', "" [[Nick]] well , i 'm taking it again day after tomorrow , so i figured i could work"", ' [[Grissom]] not in the field', "" [[Nick]] you 're serious ?"", "" [[Grissom]] you 're in violation just carrying the weapon"", "" [[Catherine]] she 's what ?"", ' [[Catherine]] uh - uhm', ' ( Nick turns and looks at Warrick . )', ' ( Warrick looks away . )', ' [[Nick]] copy that', "" [[Nick]] i 'll be in the lab"", ' [[Catherine]] uh , nick , let me catch a lift with you', "" [[Catherine]] there 's something going on with lindsay"", ' ( Catherine follows Nick back to his car . )']",0,None
3,"[' ( Catherine walks up to the Officer watching Lindsay . )', "" [[Catherine]] i 'm catherine willows"", "" [[Catherine]] what 's the trouble ?"", "" [[Officer]] with the amber alert , we 've been keeping an eye out"", ' [[Officer]] found your daughter up on boulder highway trying to hitch a ride downtown', ' [[Officer]] now , kids this age , they need a firm hand at home , and', ' [[Catherine]] thank you , officer', "" [[Catherine]] i appreciate everything you 've done"", "" [[Catherine]] let 's go"", ' ( Catherine leads Lindsay away . )', ' ( Catherine and Lindsay go into an empty room . )', ' ( They both sit down . )', ' [[Catherine]] okay , what or who is on fremont street that you would risk your life to get to ?', ' [[Catherine]] mouthing off to teachers , slipping grades and now hitchhiking', ' [[Catherine]] i mean , what is next , lindsay ?', ' [[Lindsay_Willows]] stripping', ' [[Catherine]] what did you just say ?', ' [[Catherine]] okay , no phone , no friends , no nothing', ' [[Lindsay_Willows]] for how long ?', ' [[Catherine]] a month', ' [[Lindsay_Willows]] whatever', ' ( Lindsay gets up . )', ' [[Catherine]] hey , you want to make it two ?', ' [[Lindsay_Willows]] dad always said you were a drama queen', ' [[Catherine]] well , what do you expect , lindsay , since he was always high', "" [[Lindsay_Willows]] i 'd take dad high over you any day !"", "" [[Lindsay_Willows]] nana 's coming to pick me up"", "" [[Lindsay_Willows]] i 'll be out front"", ' ( Lindsay grabs her backpack and leaves the room . )']",0,None
4,"[' ( Greg and Mia Dickerson , the new DNA Technician , walk into the lab . )', ' ( Warrick is sitting at the table with an array of items on it . )', ' [[Greg]] you paged', "" ( He does n't look up . )"", ' [[Warrick]] yeah', "" [[Warrick]] what 's missing ?"", ' ( Greg takes a moment and looks at the various school books and bags on the table . )', ' [[Greg]] i give up', ' [[Warrick]] her sister said the victim changed back into her school uniform in the car', ' [[Mia_Dickerson]] so ?', ' [[Mia_Dickerson]] where are the clothes she changed out of ?', ' ( At the sound of a new voce , Warrick looks up . )', ' [[Warrick]] hello', ' ( Greg makes the introductions . )', ' [[Greg]] mia dickerson , warrick brown', ' [[Warrick]] welcome', "" [[Mia_Dickerson]] look , i already know you have a running bet with another csi over how long the new hire lasts , so let 's skip it"", ' [[Mia_Dickerson]] you got something for dna ?', ' ( Warrick grabs the evidence bag and tosses it toward her . )', "" [[Warrick]] the mother 's bloody t-shirt"", ' [[Mia_Dickerson]] exemplar ?', "" [[Warrick]] it 's on its way"", ' [[Mia_Dickerson]] thank you', ' ( Mia leaves the room . )', ' ( Warrick watches her . )', ' ( He looks sufficiently impressed . )', ' ( Greg turns and looks at Warrick . )', ' [[Greg]] just hedging my bets', ' [[Warrick]] how so ?', ' [[Greg]] well , i need field experience , but before i get that , i need to find a replacement', "" [[Greg]] so far , i 'm oh-for-one"", "" [[Greg]] plus , she 's hot and thinks you 're a tool , so i 'm way ahead"", ' ( Greg turns and leaves Warrick chuckling . )']",0,None
5,"[' ( Camera slowly pans across the counter of framed photos . )', ' ( Every photo is of a little boy in various stages of growth . )', ' ( There is one photo with April in it standing next to the little boy , but none of Alicia that we can see . )', ' ( In the living room , Brass interviews Carlos and Sybil Perez . )', ' [[Carlos_Perez]] a gardener and a pool man come in once a week', ' [[Brass]] how long have they worked for you ?', ' [[Carlos_Perez]] years', ' [[Brass]] how about a housekeeper or a maid ?', ' [[Sybil_Perez]] i do it', "" [[Brass]] let 's talk about your daughter 's routines"", ' [[Brass]] her routes to and from school , any extra-curricular activities , a list of friends', "" [[Sybil_Perez]] there was n't any after school stuff"", "" [[Sybil_Perez]] alicia is n't a joiner"", ' [[Sybil_Perez]] she walks to school , i pick her up', "" [[Sybil_Perez]] that 's it"", ' [[Brass]] how often did april get her sister to skip school ?', ' ( They look at each other . )', "" [[Carlos_Perez]] we do n't know"", ' [[Carlos_Perez]] we ... we just found out ourselves', "" [[Brass]] i 'm curious because april said she hardly ever gets to see alicia"", "" [[Brass]] why did n't she just come here ?"", "" [[Sybil_Perez]] because she was n't welcome"", ' [[Sybil_Perez]] we kicked her out', "" [[Carlos_Perez]] april 's a troubled girl"", ' [[Carlos_Perez]] problems with drugs , the police', ' [[Carlos_Perez]] you might as well know , she also did some time', ' [[Carlos_Perez]] juvenile lockup', ' [[Brass]] for what ?', ' [[Carlos_Perez]] heroin possession', ' [[Carlos_Perez]] intent to distribute']",0,None
6,"["" ( Sara sits at Alicia 's desk looking at the contents on her computer . )"", ' ( Grissom examines the rest of the room for evidence . )', "" [[Sara]] there 's nothing suspicious on the server"", ' [[Sara]] only hits are music downloads', ' [[Sara]] wait a minute', ' [[Sara]] an organ transplant site', ' [[Sara]] for kidneys , heart , lungs and liver', ' [[Grissom]] what is that ?', ' [[Grissom]] homework research ?', ' [[Sara]] maybe', ' [[Sara]] these are pretty detailed biochem and immunosuppressant citations', "" [[Sara]] it 's a little over a seventh grader 's head , do n't you think ?"", "" [[Grissom]] i do n't know"", ' [[Grissom]] i bet you were a pretty smart seventh grader', "" ( Sara ca n't help but smile . )"", ' ( Grissom picks up a purple and blue plastic backpack and looks at it . )', "" ( Sara opens Alicia 's notebook where she finds doodling of 'Mrs Jimmy Jones ' , 'Mrs Alicia Jones ' , 'Love Jimmy ' , red hearts and flowers . )"", ' [[Sara]] she has a serious crush on a boy named jimmy jones', "" ( Grissom looks around and finds 'I Hate Mom and Dad ' written on the edge of the linens . )"", ' [[Grissom]] sara', ' ( Sara turns . )', "" [[Grissom]] 'i hate mom and dad '"", ' ( Daniel Perez appears in the doorway . )', "" [[Daniel_Perez]] who does n't once in a while ?"", ' ( Grissom and Sara look up . )', ' ( He introduces himself . )', ' [[Daniel_Perez]] daniel perez', ' [[Daniel_Perez]] and you are ... ?', ' [[Grissom]] gil grissom , sara sidle , las vegas crime lab', "" [[Daniel_Perez]] i guess that 's why you 're pawing through my sister 's private stuff"", "" [[Sara]] it 's going to help us find her"", ' [[Sara]] do you know a jimmy jones ?', ' [[Daniel_Perez]] yeah , a boy from school', ' [[Daniel_Perez]] she liked him', "" [[Grissom]] what 's your sister like ?"", ' [[Grissom]] personable , friendly , outgoing , trusting , maybe ?', "" [[Daniel_Perez]] she 's a giver - from the day she was born"", "" ( Daniel 's nose starts to bleed . )"", "" [[Grissom]] uh , daniel ... you 're bleeding"", ' ( Grissom points to his own nose . )', "" [[Daniel_Perez]] i 'm sorry"", ' ( Daniel uses his blood-stained tissue to wipe his nose . )', ' [[Daniel_Perez]] you want to know my sister , you should check her diary under the mattress', ' ( Daniel turns and leaves . )', ' ( Sara steps forward and checks under the mattress . )', "" ( Sure enough , there 's Alicia 's diary . )"", ' ( Sara opens the book . )', ' ( Grissom leans sideways to look . )', "" [[Sara]] 'last night i did n't sleep very good"", "" [[Sara]] i kept thinking about the surgery ' i guess we know why she was doing transplant research"", ' ( Brass continues to interview Carlos and Sybil Perez . )', ' [[Sybil_Perez]] serious illness takes a toll on a family', ' [[Sybil_Perez]] alicia never complained', "" [[Sybil_Perez]] she 's used to the doctors"", ' [[Sybil_Perez]] she has friends there -- people who understand -- go through the same hell', ' [[Brass]] you know , if a victim has a serious illness , you really should disclose it right away', "" [[Carlos_Perez]] our daughter is n't sick"", "" [[Carlos_Perez]] our son 's kidneys are failing"", ' [[Carlos_Perez]] alicia is his matching donor', "" [[Carlos_Perez]] without her , he 'd die""]",1,"Perpetrator,Evidence"
7,"[' ( Brass and Catherine interview Jimmy Jones . )', ' ( His mother is there . )', ' [[Jimmy_Jones]] well , alicia was a great half-back -- strong right leg , aggressive', "" [[Jimmy_Jones]] you do n't see that too much in girls"", ' [[Catherine]] she played soccer ?', ' [[Jimmy_Jones]] yeah , for awhile', ' [[Jimmy_Jones]] she quit before she got cut', "" [[Jimmy_Jones]] she missed a lot of practice 'cause she was always going to the doctor , and you ca n't really play with one kidney anyway , so"", ' [[Catherine]] she told you about her brother ?', ' [[Jimmy_Jones]] yeah , on the way to school', ' [[Jimmy_Jones]] hell , i thought that it was cool that she was saving his life , but she seemed pretty pissed', ' [[Mrs._Jones]] jimmy ... language', ' [[Jimmy_Jones]] sorry', "" [[Jimmy_Jones]] anyway , uh , she did n't seem too happy"", ' [[Jimmy_Jones]] said she had no life and never would', ' [[Brass]] so , jimmy , on your way to and from school , did anyone ever bother you or approach you in any way ?', "" [[Jimmy_Jones]] um ... there was this one guy , with a track suit , he 's supposed to be running"", ' [[Jimmy_Jones]] he gave me the creeps', ' [[Brass]] what gave you the creeps ?', ' [[Jimmy_Jones]] well , start with his gear', ' [[Jimmy_Jones]] i mean , nobody runs in velour', ' [[Jimmy_Jones]] and he never had any water and he was always on the phone', "" [[Brass]] what 'd he look like ?"", ' [[Jimmy_Jones]] black guy', ' [[Jimmy_Jones]] he was not a runner , but he was in shape', ' [[Jimmy_Jones]] bald , mustache , beard', ' [[Catherine]] how old would you say he is , jimmy ?', ' [[Jimmy_Jones]] qld ... like 30', ' [[Jimmy_Jones]] i just ... never liked the way he looked at alicia', ' [[Brass]] thanks', "" [[Brass]] you 've been a great help , jimmy"", ' [[Brass]] thank you', "" [[Brass]] uh , if it 's okay with your mom , i 'm going to have you hang around , look at some photos"", ' [[Brass]] all right ?', ' [[Jimmy_Jones]] sure']",0,None
8,"[' ( Nick is on the computer mapping out and showing Warrick and Grissom the community and surrounding area where Alicia Perez disappeared . )', ' ( As he narrates , the lights appear up on the monitor . )', "" [[Nick]] here 's the perez house , alicia 's walk route to school , and the convenience store where she was taken"", ' [[Nick]] all the locations are within a half-mile , plus or minus three-tenths', ' ( He works on the keyboard . )', ' [[Nick]] this is a map of all registered s*x offenders in the state , the county , and the neighborhood', ' ( The neighborhood area is covered with red squares . )', ' [[Warrick]] phew !', "" [[Warrick]] that 's a lot of perverts"", ' [[Nick]] get out of jail , come to vegas', "" [[Nick]] they 're listed in tiers of projected recidivism , zero through three"", ' [[Nick]] three being the most dangerous', "" [[Grissom]] they 're the ones most likely to plan an abduction and find the privacy for sexual assault and murder"", "" [[Nick]] if i remove the zeroes and ones , since they have a low or moderate risk designation , this is what we 're left with"", "" ( Nick makes more adjustments and all the O 's and 1 's disappear leaving a slew of 2 's and 3 's on the screen . )"", "" [[Warrick]] that 's still a lot of perverts"", ' [[Nick]] mm , maybe not', ' ( He makes more adjustments to the monitor . )', "" [[Nick]] here , i 'll isolate the perez neighborhood"", ' ( A name card appears on screen for: )', "" [[Nick]] marlon waylord , tier two , 38 , black , lives alone , sometimes handyman and fits jimmy jones ' description"", ' ( Grissom sits back and smiles . )']",0,None
9,"[' ( Brass knocks on the front door . )', ' ( A couple of officers , Grissom and Sara wait outside . )', ' ( The door opens . )', ' [[Marlon_Waylord]] officer', "" ( Brass notices a smudge of blood on Marlon 's chin )"", ' [[Brass]] did you , uh , cut yourself shaving , mr waylord', ' [[Brass]] marlon must be shy', "" [[Marlon_Waylord]] marlon did n't do nothing"", ' [[Brass]] and i believe you , too', ' [[Brass]] come on , step over here , please', ' ( Marlon Waylord steps out of the apartment , his arms held out away from his sides . )', ' [[Marlon_Waylord]] you all know that s*x offenders under a felony conviction have absolutely no unconditional release and are under lifetime supervision , automatically assigned by the nevada criminal state justice system', ' ( Marlon Waylord is handcuffed . )', ' ( Grissom and Sara head into the apartment . )', "" [[Marlon_Waylord]] mandated , of course , by state and federal megan 's law in effect 5/17/96 and therefore i am required to register and update my information ... whenever i move from my current , uh , domicile"", "" [[Brass]] well , that 's a big word"", ' [[Brass]] well , you got all your facts right , marlon', ' [[Brass]] help us with this one', ' [[Brass]] we know you own a buick', ' [[Brass]] where is it ?', "" [[Marlon_Waylord]] tangiers ' parking lot"", "" [[Marlon_Waylord]] it would n't start"", ' [[Brass]] i hate that', "" [[Brass]] i 'll have it towed to the lab"", ' [[Marlon_Waylord]] you do that']",0,None
