scene_id,scene_text,in_summary,aspects
0,"[' ( A Thunderbird speeds down the highway . )', ' ( The woman driving the car picks up speed . )', ' ( She zooms past a parked police car . )', ' ( The police car pulls out from the side and chases after her . )', ' ( The Woman in the car fixes her hair and removes her scarf as she checks herself in the rearview mirror . )', ' ( The lights from the police car parked behind her flash . )', ' ( Officer Mann shuts the door . )', ' ( He walks over to check on the driver . )', "" [[Wendy_Garner]] officer ... thank god you 're here"", ' [[Officer_Mann]] you know why i stopped you ?', ' [[Wendy_Garner]] yeah , i', ' [[Wendy_Garner]] i', ' [[Wendy_Garner]] i was speeding , uh ... of course , but you have to understand , you see , someone is chasing me', ' ( He nods . )', ' [[Wendy_Garner]] you see , i have videos', ' [[Officer_Mann]] i bet you do', "" [[Officer_Mann]] let 's start with license and registration"", ' [[Wendy_Garner]] officer , if i could ... if i could just show you', ' ( He looks at her . )', ' ( Wendy Garner is dead , her eyes wide open . )', "" ( Her throat is slashed and gouged as she sits tilted sideways behind the driver 's wheel . )"", ' ( Grissom snaps photos of the body in the car . )', ' ( Behind him , Catherine puts down evidence marker # 4 next to an open video camera . )', ' ( She snaps photos of it and picks it up . )', ' [[Catherine]] found a camcorder', ' [[Catherine]] no tape inside', ' ( Grissom continues to take pictures of the body . )', ' ( Catherine looks around the area . )', ' ( She sees some tire marks in the dirt . )', ' [[Catherine]] not much traffic', ' [[Catherine]] makes it a lot easier to run someone off the road', ' [[Catherine]] ... and slash their throat', ' ( Catherine walks over to Grissom . )', ' [[Grissom]] she was slashed south of the border , as well', ' ( Top View down of the body in the car shows her blood-soaked lap . )', ' [[Catherine]] women in convertibles are low-hanging fruit', ' [[Grissom]] -- and it was a top-down night']",1,"Crime scene,Victim"
1,"[' ( David Phillips is washing the body as he prepares the body for autopsy . )', ' ( He turns the water off . )', ' ( Catherine stands next to the table . )', ' ( David Phillips notices the large engagement ring on her finger . )', "" [[David_Phillips]] that 's a nice ring"", "" [[David_Phillips]] it 's at least four carats"", "" ( Off Catherine 's look , he explains . )"", "" [[David_Phillips]] we 've been shopping"", "" [[David_Phillips]] lots of surgical procedures here : artificial breasts , cheek implants ... collagen lips ... you 'd be surprised how many women i get on this table with fake parts"", ' [[Catherine]] plastic lasts longer', ' ( David Phillips manages to remove the ring . )', ' ( He looks at it . )']",0,None
2,"[' ( Sara and Warrick are examining the car . )', "" ( Warrick takes out the center arm rest and finds a woman 's cosmetics bag in it . )"", ' ( He opens it and is impressed by the quantity of its contents . )', ' [[Warrick]] wow', ' [[Warrick]] mascara , tweezers ... under-eye cream ... ... neck-firming lotion', ' [[Warrick]] girls', ' [[Warrick]] pads ... one , two , three , four jars of depilatory cream ?', "" [[Sara]] that 's a lot of bikini wax"", ' [[Sara]] some girls hate the nether-stubble', ' [[Warrick]] nether-stubble ?', ' ( Under the floor carpet , Sara finds a Tangiers Employee ID badge . )', ' [[Sara]] swipe card', ' [[Sara]] entertainment department , tangiers', "" ( Warrick checks the glove compartment and finds a driver 's license . )"", "" [[Warrick]] well ... walter clancy did n't mind stubble"", "" [[Sara]] who 's walter ?"", ' ( Warrick looks at the registration papers: )', ' [[Warrick]] the registered owner of this vehicle', "" ( Warrick holds up the Driver 's License . )"", ' [[Sara]] so she either borrowed this car ... or she stole it']",0,None
3,"[' ( Robbins goes over his report with Grissom and Catherine . )', ' [[Robbins]] genital wounds were more profound than i expected', ' [[Grissom]] profound how ?', ' [[Robbins]] well , i was looking for ovaries and i found a prostate', ' ( Grissom looks surprised . )', "" [[Catherine]] 'she ' was a 'he ' ?"", "" [[Robbins]] 'she ' had genital reassignment surgery"", ' [[Catherine]] and what does that mean exactly ?', ' [[Robbins]] exactly ?', ' [[Robbins]] her testicles were removed and her pen1s was inverted , creating a v*g1n*', ' [[Grissom]] and , evidently , the killer kept subtracting', ' [[Catherine]] subtracting what ?', "" [[Grissom]] well , they do n't call it an adam 's apple for nothing"", ' [[Grissom]] a man with issues might become upset if he found one on his woman', ' [[Grissom]] cause ?', ' [[Robbins]] severed carotid and jugular complex', ' [[Robbins]] uh , incised wounds are almost surgical in nature', ' [[Robbins]] used an extremely sharp weapon', ' [[Robbins]] vicious attack', ' [[Robbins]] probably from someone emotionally involved', ' [[Grissom]] time ?', ' [[Robbins]] best estimate , between 8:00 and midnight', ' [[Robbins]] i collected a standard sae kit', ' [[Catherine]] good', ' [[Catherine]] because top or bottom , this looks like a sexual assault that turned into a hate crime']",1,Death cause
4,"[' ( Brass interviews Officer Mann . )', ' [[Officer_Mann]] clocked the thunderbird doing ninety', ' [[Officer_Mann]] i nail it', "" [[Officer_Mann]] the skirt driving tells me she 's being chased"", ' [[Officer_Mann]] and then she asks if she can show me some videos', ' [[Brass]] how were they ?', "" [[Officer_Mann]] i did n't bite"", ' [[Officer_Mann]] she was working it', ' [[Brass]] rough duty', "" [[Officer_Mann]] look , she gave me this lame story about the car being her brother 's , and that she had lost her license , but she has his license , and yakety-yak"", ' [[Officer_Mann]] i just let her off with a warning', ' [[Brass]] so you had speeding , driving without a license , possible stolen vehicle , and you let her off with a warning', ' [[Officer_Mann]] what are you implying ?', ' [[Brass]] she got off pretty easy', ' [[Brass]] how about you ?', ' ( Brass takes a sip from his cup . )', ' [[Officer_Mann]] i resent that', "" [[Brass]] well , i 'm sure that she resented being sexually harassed and slaughtered two miles from the place you pulled her over !"", "" [[Officer_Mann]] i did n't know about that until you called me in here"", ' [[Brass]] you know , you have a sexual harassment flag in your file', ' [[Officer_Mann]] oh , so that makes me a s*x murderer ?', ' ( Quick flash to : [_NIGHT_] Officer Mann talks with Wendy Garner . )', ' [[Officer_Mann]] i know a place about two miles up', "" [[Officer_Mann]] it 's a little more private"", ' ( End of flash . )', ' ( Resume to present . )', "" [[Brass]] i mean , you know , if ... if i found out that the gal who was stripping my gears was a guy , i mean , i 'd be mad , too"", ' ( Quick flash to : [_NIGHT_] Officer Mann is kissing Wendy Garner . )', ' ( He reaches down her body ... )', ' [[Officer_Mann]] what are you ?', ' ( He pushes her against the car . )', ' ( End of flash . )', ' ( Resume to present . )', ' [[Brass]] or maybe you prefer a stick', ' ( Brass takes a sip from his cup . )', ' ( Officer Mann leans forward in his chair . )', ' [[Officer_Mann]] i told you , nothing happened', "" [[Brass]] you 're on administrative duty until we confirm that"", ' [[Brass]] you mind submitting your dna ?', ' [[Officer_Mann]] just tell me where to spit']",0,None
5,"[' ( Catherine and Warrick work with Archie Johnson on the two photos - one of Wendy Garner and the other of Walter Clancy . )', ' [[Catherine]] ran her prints through afis and i got two hits', "" [[Catherine]] a wendy garner was a dancer at the tangiers , and walter clancy , a blackjack dealer at the riviera in the mid-'90s"", ' ( Archie has both photos on the monitors . )', "" [[Archie_Johnson]] okay , let 's give this a shot"", ' [[Catherine]] the coroner noted that she had collagened lips', ' ( Archie thins out the lips from the Wendy photo . )', ' [[Catherine]] okay , so 86 those cheek implants', ' ( Archie makes the adjustments . )', "" [[Catherine]] now , estrogen would 've rounded out the face , so square that jaw"", ' [[Archie_Johnson]] got that', "" [[Archie_Johnson]] i 'm gon na give her a haircut"", ' [[Archie_Johnson]] add some whiskers', ' ( As soon as the hair is shortened , the resemblance takes shape . )', ' [[Warrick]] wow', ' [[Warrick]] take away the , uh ... eye makeup ... fix the eyebrows', "" [[Catherine]] well , one thing 's for certain : walter did n't kill wendy"", "" [[Warrick]] no , it 's more like wendy killed walter""]",0,None
6,"[' ( Mia walks into the lab where Sara is working . )', "" [[Mia_Dickerson]] okay , wendy 's mouth had two foreign dna donors : one seminal , one saliva"", ' [[Mia_Dickerson]] neither was a match for officer mann', ' [[Sara]] huh', "" ( Mia sees the ring that Sara 's looking at under the scope . )"", ' [[Mia_Dickerson]] wow', ' [[Mia_Dickerson]] that is some rock', ' [[Mia_Dickerson]] platinum setting', ' [[Mia_Dickerson]] princess cut', ' [[Mia_Dickerson]] somebody really loved her -- oh -- him', "" [[Sara]] i think 'she 's ' a 'her '"", ' [[Mia_Dickerson]] right', ' [[Mia_Dickerson]] well ... a diamond that big , you hope she had it lojacked', "" [[Sara]] that is what i 'm counting on"", ' ( The serial number is NW-583 . )', "" [[Sara]] there 's a serial number micro-etched into the band around the diamond -- i 'm hoping it gets me a groom"", ' ( Mia nods . )', ' ( Then a thought occurs to her and she chuckles quietly to herself . )', ' [[Mia_Dickerson]] you know , i once heard this story about this man who became a woman because he was obsessed with a lesbian ... who was really a man', ' ( Sara looks at Mia . )', "" ( There 's a brief , awkward pause . )"", ' [[Mia_Dickerson]] overshare', ' ( Mia turns and leaves the lab . )']",0,None
7,"["" ( Brass interviews Wendy Garner 's fiancee , Aaron Laner , while Sara and Grissom look around the house . )"", ' [[Aaron_Laner]] wendy just bought her wedding gown', "" [[Aaron_Laner]] she , uh , she would 've been a beautiful bride"", ' ( Grissom looks at the framed photos on the mantle of the happy couple . )', ' [[Aaron_Laner]] we just wrote our wedding vows last week', "" [[Aaron_Laner]] i just figured that she was at a friend 's house -- a girlfriend 's house -- for the night"", ' [[Grissom]] mr laner , how long had wendy been a dancer ?', "" ( Grissom points to a framed photo on the mantle of Wendy in her Las Vegas Showgirl 's costume . )"", ' [[Aaron_Laner]] about two or three years in the line', ' [[Aaron_Laner]] i mean , never topless', ' [[Aaron_Laner]] but , uh , in her costume , she was a vision', ' [[Brass]] how long had you known each other ?', ' [[Aaron_Laner]] about a year', ' [[Aaron_Laner]] we met in a grief support group', "" [[Aaron_Laner]] i 'd lost my wife"", ' [[Grissom]] sorry for your loss', ' [[Aaron_Laner]] thank you', ' [[Grissom]] who was wendy grieving for ?', "" [[Aaron_Laner]] uh , she 'd ... lost her twin brother"", ' ( Grissom and Brass share a silent , knowing look . )', ' [[Brass]] would that be walter ?', ' [[Aaron_Laner]] yeah , walter', ' [[Aaron_Laner]] did you know him ?', ' [[Brass]] sort of']",0,None
8,"[' ( Sara walks into the bedroom and notes the two separate , single beds . )', ' ( She looks at the photo of the happy couple on the beach . )', ' ( Sara heads into the master bathroom . )', "" ( On Sara 's right , there 's a bare sink and counter with only a hair dryer . )"", "" ( She turns to her left and sees the woman 's sink . )"", ' ( Sara puts her kit down and looks at the false eyelashes . )', ' ( She opens the medicine cabinet and finds over a half-dozen prescription bottles on the shelf . )', ' ( On the inside of the cabinet door are a couple of yellow post-it notes . )', ' ( The upper post-it reads: )', ' ( Quick flash of : [_BATHROOM_] Wendy is in front of her sink , the medicine cabinet is open and she grabs and drinks down her pills one by one . )', ' ( She checks her post-it note and takes more pills . )', ' ( End of flash . )', ' ( Resume to present . )', ' ( Sara removes the post-it note and puts it in a bag . )', ' ( The second post-it note reads: )', ' ( Sara removes that note also . )', ' ( Sara walks over to the trash bin between the toilet and shower . )', ' ( She peers inside and picks up a blood-stained pad still bent into three . )', ' ( Sara joins the group in the living room . )', "" [[Sara]] mr laner , i need to ask you a personal question , if you do n't mind -- it may help us"", ' [[Sara]] did you and your fiancée sleep in separate beds ?', ' ( Aaron Laner stands up . )', ' [[Aaron_Laner]] uh ... we were an old-fashioned couple', ' [[Aaron_Laner]] neither of us believed in premarital sexual relations', "" [[Aaron_Laner]] i mean , that 's why i fell in love with her , because of her traditional values"", ' ( Grissom looks over at Sara . )', ' ( She glances at him . )']",0,None
9,"[' ( Grissom , Sara and Brass and walking back to their car . )', ' ( Grissom is holding the plastic bag with the pad in it . )', ' [[Grissom]] this is confusing', ' [[Brass]] she had her period ?', ' [[Grissom]] impossible', ' [[Grissom]] no uterus , no period', ' [[Brass]] so a guy desperate to change his s*x hooks up with a guy desperate not to have any', ' [[Grissom]] a match made in heaven', ' [[Sara]] i think we need to tell mr laner the truth', "" [[Grissom]] are we sure he does n't know ?""]",0,None
