scene_id,scene_text,in_summary,aspects
0,"[' ( BARRY SCHICKLE and three other boys come out into the hallway . )', ' ( One of the boys is carrying a basketball . )', ' ( A school bell rings in the background . )', "" [[Barry_Schickle]] i 'm telling you , man"", ' [[Friend]] see ya , bro', ' [[Barry_Schickle]] later , losers', ' ( The three boys walk down one hallway and BARRY SCHICKLE walks down another hallway . )', "" ( BARRY SCHICKLE looks behind him to make sure that no one 's there , reaches into his backpack with one fluid motion and pulls out a spray can . )"", "" ( He stops in front of the long row of student lockers and with a final look to make sure that he is truly alone , he confidently sprays 'STICK ' in orange on a particular locker . )"", ' ( He shows no hesitation . )', "" ( It 's as if he 's done this a million times before . )""]",1,Victim
1,"["" ( Close up of door handle as BARRY SCHICKLE enters the men 's bathroom . )"", ' ( He positions himself in front of the urinal and faces the mirror . )', ' ( Something distracts him and he turns around . )', ' ( He ducks as the first gunshot hits the corner of the mirror , shattering it . )', ' ( The next three shots hit Barry in the back . )', ' ( He falls to the floor . )']",1,"Crime scene,Death cause"
2,"[' [[Brass]] barry schickel', "" [[Brass]] wallet 's still with him"", ' [[Brass]] with cash', "" [[Brass]] 'a ' student"", ' [[Brass]] recently voted class clown', ' ( BRASS and GRISSOM are standing over the dead body . )', "" ( An officer stands just on the inside of the men 's bathroom door . )"", ' ( GRISSOM kneels down next to the body for a closer look . )', "" [[Grissom]] strange , people usually are n't scared of class clowns"", ' ( He looks up at BRASS . )', ' ( BRASS also kneels down next to GRISSOM . )', ' [[Brass]] who said the shooter was scared', ' [[Grissom]] shot him in the back', ' [[Brass]] with his zipper down and his hands otherwise engaged', ' [[Grissom]] yeah', "" [[Grissom]] we 're looking for a coward""]",0,None
3,"["" ( Two people from the coroner 's office wheel out BARRY SCHICKLE 'S body in a bag on a gurney . )"", ' ( They pass WARRICK and CATHERINE on the way out as they walk into the school . )', ' ( Both are carrying their CSI kits . )', ' ( They turn the corner and Catherine sees the janitor cleaning off the orange spray-painted graffiti on the locker . )', ' ( The same graffiti made by BARRY SCHICKLE . )', ' [[Catherine]] hey !', ' [[Catherine]] whoa , whoa , whoa , whoa !', ' [[Catherine]] what are you doing ?', ' [[Janitor]] removing graffiti', "" [[Catherine]] there 's been a murder here"", ' [[Catherine]] nothing gets cleaned', ' [[Janitor]] school policy , miss i have to get this graffiti down as soon as', ' [[Catherine]] everything is evidence', ' [[Catherine]] policy of the las vegas crime lab', ' [[Catherine]] should we call the sheriff ?', "" ( The janitor takes one look at CATHERINE 'S unwavering expression and relents . )"", ' [[Janitor]] no', ' [[Catherine]] thank you', ' ( The janitor puts his cleaning things down and leaves everything as is . )', ' ( WARRICK and CATHERINE continue on . )', ' [[Warrick]] bet you were like that in high school', ' [[Catherine]] worse', ' [[Warrick]] oh , you were the girl i ran away from', ' [[Catherine]] yeah', ' [[Catherine]] till you caught me', ' ( WARRICK laughs . )', ' ( CATHERINE smiles . )']",0,None
4,"["" ( BRASS is questioning the School 's Principal while GRISSOM is busy looking at the bullet lodged in the mirror . )"", ' [[Brass]] so , you say that football practice was over at 5:45 ?', "" [[Principal_Perrin]] that 's right"", ' [[Brass]] and it was okay for a student like this victim to return to the school property to use the restroom', "" [[Brass]] that was n't out of the ordinary ?"", ' ( GRISSOM locates the bullet . )', ' [[Grissom]] hand me a bindle', ' ( PRINCIPAL PERRIN momentarily turns to GRISSOM . )', ' ( The unknown person off screen hands GRISSOM a bindle . )', ' ( He continues to extract the bullet lodged in the wall . )', "" [[Principal_Perrin]] place is n't locked up till the janitor leaves end of his shift eight , eight-thirty"", ' [[Principal_Perrin]] until then , the kids at after-school events use the facilities', ' ( GRISSOM removes the bullet . )', ' [[Grissom]] brass', ' [[Principal_Perrin]] excuse me , one of my students is dead', ' [[Principal_Perrin]] are we interrupting you ?', ' ( GRISSOM turns around to look at the man . )', ' [[Grissom]] yeah', ' [[Grissom]] a little', "" [[Brass]] that 's okay"", "" [[Brass]] i 'll drop by your office"", "" [[Brass]] we 'll finish it there"", "" ( PRINCIPAL PERRIN leaves the men 's room . )"", ' [[Brass]] you found a slug', ' [[Brass]] so , the treasure hunt paid off , huh ?', ' [[Grissom]] yeah , it better', ' [[Grissom]] we have a point of reference', ' ( GRISSOM puts a pink marker in the bullet hole in the wall . )', ' [[Brass]] well , the nerd squad is off and running', "" [[Brass]] i 'm going to ... uh ... burn a little shoe leather and see whether the victim had a beef with anyone"", "" ( BRASS leaves the men 's room . )""]",0,None
5,"[' ( A Police Rescue helicopter flies over head . )', ' [[Rescue_One]] rescue one over drop site', ' [[Rescue_One]] we have a visual , baker one', ' ( On the helicopter , Sara is in her # 36 hat and Nick in his # 19 hat both waiting to be taken to their location . )', ' [[Rescue_One]] stand by for eastern approach', "" ( The Rescue helicopter hovers over it 's location . )"", ' [[Rescue_One]] csi', ' [[Rescue_One]] ready for descent', "" [[Man_on_Rescue_One]] you 're good to go"", ' [[Nick]] okay', ' [[Nick]] there he is', "" [[Nick]] let 's get down there"", ' ( Both NICK and SARA throw their ropes off the helicopter . )', ' ( NICK turns to SARA ... )', ' [[Nick]] ready ?', "" [[Sara]] i 'll race you !"", "" ( They both rappel down their ropes and in no time , they 're on the ground . )"", ' [[Rescue_One]] csi is through the air', ' [[Rescue_One]] csi is on the ground', ' ( On the ground , they are met by an Emergency Services Man standing guard over the large leather bag . )', ' [[Nick]] stokes !', ' [[Nick]] sidle !', ' [[Nick]] crime lab', ' [[Nick]] did you open the bag ?', ' [[Hank_Peddigrew_(emergency_service_man)]] only long enough to see one gnarly looking hand', ' [[Hank_Peddigrew_(emergency_service_man)]] well , skeleton of a hand', ' ( SARA takes off her helmet . )', ' ( NICK crouches low to look at the bag . )', ' ( He notices the smell . )', ' [[Sara]] anyone touch the bag since ?', ' [[Hank_Peddigrew]] with that smell ?', ' [[Sara]] i thought you emergency service guys were tougher than that', "" [[Hank_Peddigrew]] hey , i 'm plenty tough"", ' [[Sara]] down , boy', ' [[Sara]] it was a joke', ' ( NICK gets up from his position next to the body and walks toward SARA . )', ' ( He has a large grin on his face and is laughing openly at SARA . )', ' [[Nick]] he-he', ' [[Nick]] nothing like flirting over a d.b', "" [[Nick]] you want to airlift the body to the coroner 's"", "" [[Nick]] we 'll radio ahead"", ' [[Hank_Peddigrew]] sure', ' [[Sara]] great', ' ( SARA pulls out a knife and begins to cut the handles off from the bag . )', ' [[Hank_Peddigrew]] are you supposed to do that already ?', "" [[Sara]] body 's coroner 's"", "" [[Sara]] property 's ours"", "" ( Camera holds on HANK PEDDIGREW 'S smile , then refocuses on NICK as he looks up and puts his helmet back on . )"", ' ( The helicopter overhead drops the hook . )', ' ( The hook is attached to the basket holding the bag . )', ' ( It takes off , taking its cargo with it . )', ' [[Rescue_One]] we have the basket', ' [[Rescue_One]] copy that', ' [[Rescue_One]] rescue one returning to base']",0,None
6,"[' ( WARRICK and CATHERINE walk in Apparently they are a bit late . )', ' ( GRISSOM has been busy in their absence . )', ' [[Catherine]] hi', ' [[Warrick]] construction on flamingo', "" [[Warrick]] i 'm sorry"", ' [[Grissom]] give me a hand , will you ?', ' [[Warrick]] yeah', ' ( WARRICK puts his kit down . )', ' ( GRISSOM takes out some pink-colored string and begins unraveling it and heads toward the bullet hole in the wall . )', ' ( WARRICK takes a closer look at the hole . )', ' [[Warrick]] a .38 ?', ' [[Grissom]] .44', ' [[Grissom]] here , take this', ' ( GRISSOM hands the string to WARRICK . )', ' ( CATHERINE notices an orange smudged-up thumbprint on the wall in the bathroom stall . )', ' ( The camera does a close up of the print . )', ' [[Catherine]] brass said the victim had a can of spray paint , right ?', ' [[Grissom]] orange , by my kit', ' [[Grissom]] it was in his backpack', ' ( CATHERINE snaps a picture of the print . )', ' ( She turns and looks at the spray can in the zip locked baggie near the backpack . )', ' ( She crouches down , picks up the paint can and sighs . )', ' [[Grissom]] did you get something ?', ' [[Catherine]] paint from another source', "" [[Catherine]] i 'm going to find out who belongs to that locker"", ' ( CATHERINE leaves . )', ' ( WARRICK is holding the spool of pink string and is standing on the opposite side of the bathroom from GRISSOM who is holding the end of the string against the bullet hole in the wall . )', "" ( They 're trying to estimate the height and position of the shooter . )"", ' [[Warrick]] kind of weird being in a high school', ' [[Grissom]] they do have a timeless quality', ' [[Warrick]] what were you ?', ' [[Warrick]] a jock or a brain ?', ' [[Grissom]] i was a ghost', ' ( WARRICK laughs at the response . )', ' ( GRISSOM smiles . )', ' [[Grissom]] here', ' ( GRISSOM removes the pink marker from the bullet hole in the wall and looks across the room at WARRICK . )', ' [[Grissom]] shooter was standing right there', ' ( WARRICK holds out his index finger and thumb as if holding an imaginary gun . )', ' ( He fires . )', ' ( Begin bluish-white hazy flashback . )', ' ( Camera moves along the pink-colored string in the same trajectory as the bullet shot . )', ' ( The other gunshots follow . )', ' ( As it passes the urinal , it hits BARRY SCHICKLE , who is standing there with this backpack . )', "" ( The camera continues it 's movement till we see GRISSOM also in the frame . )"", ' ( BARRY SCHICKLE falls to the floor in a puddle of blood ... and disappears . )', ' ( End of flashback . )', ' ( Resume on GRISSOM . )', ' ( GRISSOM kneels where BARRY SCHICKLE fell . )', ' ( Right in front of the blood markings on the floor . )', ' [[Grissom]] and ... ?', "" [[Warrick]] reconstruction guys can give us a more precise angle measurement , but i 'm thinking ... five-four ... maybe three"", ' [[Warrick]] we got ourselves a shorty']",0,None
7,"["" [[Nick]] let 's see what metal shows up"", ' ( Using a machine to x-ray into the bag without actually opening it , DAVID PHILLIPS , NICK and SARA examine its metallic contents . )', "" [[Nick]] well , there 's no gun on our dead body"", "" [[Sara]] would n't it be easier to just unzip the bag and see what kind of shape our vic is in ?"", ' [[David_Phillips]] i like to put that off till the last possible moment with decomps', ' [[Sara]] i see a coin looks like a half dollar', ' [[David_Phillips]] silver , whole', "" [[David_Phillips]] i 've done a few of these"", "" [[Nick]] what 's that ?"", ' [[Nick]] there', ' [[Nick]] about four inches long', ' [[Nick]] what is that ?', "" [[David_Phillips]] it looks like a pin it 's a medical implant"", ' ( They pull the table the bag rests on completely through the machine . )', "" [[David_Phillips]] oh , and that 's a plate in the skull"", "" [[David_Phillips]] the head 's been rolled"", "" [[Sara]] i 'd say we 're dealing with a man"", "" [[David_Phillips]] yeah , and by the sound of things he 's been dead about two months"", ' [[Sara]] sound ?', ' ( DAVID PHILLIPS reaches out to rustle the bag . )', ' ( Inside , we hear the shloshing sound of liquid . )', "" [[David_Phillips]] you were n't here when esd brought this in"", "" [[Nick]] well , it was n't from lack of trying"", ' ( SARA looks at NICK ... and smiles . )', "" [[David_Phillips]] let 's go to the v.i.p"", ' [[David_Phillips]] room', "" [[David_Phillips]] i 'll show you what i mean""]",0,None
8,"[' ( Extreme close up of orange fingerprint . )', ' ( Flash to white . )', "" ( Camera moves back to reveal the bright light of the flashlight shining on the bottom of the orange spray-painted letter 't ' on the locker . )"", ' ( CATHERINE fingers the portion of the letter that was smudged . )', "" ( Camera slowly moves left and stops on JULIA BARRETT , the school 's counselor . )"", "" [[Julia_Barett]] that 's dennis fram 's locker"", ' [[Catherine]] and was this a first or has the deceased spray-painted his locker before ?', "" [[Julia_Barett]] look , i 'm the school counselor i do n't know every move these kids make"", "" [[Catherine]] well , that 's obvious or a young man would n't be dead"", "" [[Catherine]] tell me what 'stick ' means""]",1,Perpetrator
9,"[' ( Close up on a walkie-talkie shaped hand-held device . )', ' ( Camera moves back and we see that WARRICK is holding the device out in front of him and doing a slow air-sweep of the bathroom stall where the shooter was supposedly standing . )', ' ( GRISSOM passes by WARRICK and notices the device . )', ' [[Grissom]] is that a polymer sensor proboscis ?', "" ( WARRICK stops what he 's doing and shows the device to GRISSOM , who takes it and looks at it . )"", ' [[Warrick]] cyranose 320', ' [[Warrick]] company sent it to me , gratis for a week', ' [[Warrick]] they figure if it helps , csi will buy one', ' [[Grissom]] electronic noses run like ten grand', ' [[Warrick]] yeah , well ... what if the shooter chews a certain kind of tobacco or has a unique halitosis and the e-nose picks up on it ?', ' [[Grissom]] if that thing ran out of here and bit the shooter in the ass , the county would not approve a $ 10,000 purchase order', ' ( GRISSOM hands the device back to WARRICK , turns and heads toward his kit . )', ' ( He kneels and begins putting something together . )', ' ( WARRICK slowly sweeps the air in the stall as GRISSOM speaks . )', ' [[Warrick]] i thought it was our job to speak for the victim no matter what it took ... and to hell with the budgets', ' [[Grissom]] our job is to think , warrick', ' [[Grissom]] machinery should never matter more than our mind', ' [[Grissom]] try this', ' ( GRISSOM stands and hands WARRICK an Erlenmeyer flask , a tube with a rubber stopper and a pump . )', ' ( He squeezes the pump a few times before giving it all to WARRICK . )', ' [[Grissom]] glass tube', ' [[Grissom]] air pump', ' [[Warrick]] air pump', ' [[Warrick]] cost about ten bucks', ' ( GRISSOM turns and heads out the restroom . )', ' [[Warrick]] absorption agent ?', ' ( GRISSOM turns back to WARRICK , glances down at his kit and smiles . )', ' [[Grissom]] fresh out', ' [[Grissom]] improvise', ' ( GRISSOM leaves the restroom and WARRICK holding the ten grand e-nose in his right hand and the ten dollar air pump in his left hand . )', ' ( WARRICK sighs . )']",0,None
