scene_id,scene_text,in_summary,aspects
0,"["" ( Camera focuses on a red , white and black 'For Sale ' sign for : 'AUGIE HEITZ Realtor ( 702 ) 555-0111 . )"", "" ( Another fine home brought to you by Augie Heitz ' )"", ' ( A man , PETER BERGLUND , and a woman , JANINE WOOD , walk up the property walkway . )', ' [[Janine_Wood]] wow , i love it already', "" [[Janine_Wood]] i ca n't believe you 're doing this"", ' ( They stop at the front door . )', ' ( PETER BERGLUND goes to the lockbox and starts to open it . )', ' [[Janine_Wood]] is that the lockbox ?', ' [[Peter_Berglund]] realtor gave me the combination', "" [[Peter_Berglund]] he 's doing a walk-through in seven hills"", ' ( JANINE WOOD smiles . )', ' ( PETER BERGLUND gets the lock box open and removes the lock . )', ' ( He looks back at JANINE WOOD and smiles . )', ' [[Peter_Berglund]] owners are out', ' ( He opens the door and they walk in )', ' [[Janine_Wood]] wow', ' ( JANINE WOOD looks out at the plush living room in front of her . )', "" ( She 's thoroughly impressed . )"", ' [[Peter_Berglund]] wait till you see the master', ' ( PETER BERGLUND starts to climb the stairs . )', ' ( JANINE WOOD turns around and playfully runs up the stairs after him . )']",1,Perpetrator
1,"[' ( PETER BERGLUND and JANINE WOOD enter the bedroom . )', ' [[Janine_Wood]] oh , my god', ' [[Janine_Wood]] this is gorgeous', ' [[Janine_Wood]] wow', ' [[Janine_Wood]] amazing', ' ( She sits down on the bed . )', ' ( PETER BERGLUND follows her in the bedroom and also sits down on the bed . )', ' ( He turns to look at her . )', ' ( She catches the look . )', ' [[Janine_Wood]] what ?', ' [[Peter_Berglund]] want to snoop around ?', ' ( JANINE WOOD smiles at the thought . )', ' ( Cut to PETER BERGLUND opening a dresser drawer . )', ' ( Cut to JANINE WOOD trying on a scarf in the walk-in closet . )', ' ( Cut to PETER BERGLUND picking something out of the dresser drawer and looking at it . )', ' ( Cut to JANINE WOOD looking around and taking the scarf off . )', ' ( Cut back to PETER BERGLUND . )', ' ( Cut to JANINE WOOD trying on a brown hat . )', ' ( Cut to PETER BERGLUND in the walk-in-closer . )', ' ( Cut to JANINE WOOD trying on a black hat . )', ' ( Cut to PETER BERGLUND trying on a jacket . )', ' ( Cut to JANINE WOOD coming out of the closet . )', "" ( She 's laughing . )"", ' [[Peter_Berglund]] hey', "" ( PETER BERGLUND straightens the jacket he 's wearing . )"", ' ( He turns to JANINE WOOD . )', ' [[Peter_Berglund]] what do you think ?', "" [[Janine_Wood]] i do n't know , yeah"", "" [[Peter_Berglund]] it 's nice ?"", ' [[Janine_Wood]] looks good', ' ( PETER BERGLUND starts to kiss her . )', ' ( She knows what he has in mind and pushes him away . )', ' [[Janine_Wood]] cut it out', ' [[Janine_Wood]] no , seriously , i think i hear a car', ' [[Peter_Berglund]] will you relax ?', ' [[Janine_Wood]] no , really', "" [[Peter_Berglund]] you 're paranoid"", ' ( PETER BERGLUND resumes kissing her . )', ' ( He keeps on kissing her and backs her up toward the bed . )', ' ( She laughs as he pushes her onto the bed . )']",0,None
2,"[' ( JANINE WOOD walks out of the bedroom and into the hallway leading to the stairs . )', "" ( She 's buttoning her blouse . )"", ' ( While she walks down the stairs , PETER BERGLUND is following her . )', "" ( He 's adjusting his pants . )"", ' [[Janine_Wood]] ooh , my god', ' [[Janine_Wood]] i could get used to this place', ' ( JANINE WOOD half-walks , half runs down the stairs in a playful manner . )', "" ( She 's carrying her shoes as she goes . )"", ' [[Peter_Berglund]] i bet you could', ' [[Janine_Wood]] i could', "" [[Janine_Wood]] you 're an animal"", ' [[Peter_Berglund]] the backyard is the best part of the house', ' [[Janine_Wood]] really ?', ' [[Janine_Wood]] is there a jacuzzi ?']",0,None
3,"[' ( The two go out into the back yard . )', ' ( PETER BERGLUND walks past her and stops in front of the pool . )', ' ( His back is to the woman as he takes in the scenery in front of him . )', ' ( JANINE WOOD stops under the canopy . )', ' [[Janine_Wood]] oh , my god', ' [[Janine_Wood]] looks like something out of a magazine', ' ( Something wet drips down from above and hits JANINE WOOD on the shoulder . )', ' ( She touches it . )', ' ( She looks up . )', ' ( Directly above her is a large patch of blood on the awning . )', ' ( The camera refocuses on a single drop as it falls directly toward the camera ... )']",0,None
4,"[' ( From the second story top view , MONICA NEWMAN lies on the canopy awning . )', "" ( She 's dressed in her underwear and a short robe . )"", ' ( The camera flashes several times . )', ' ( GRISSOM looks down on the dead body while CATHERINE continues to snap photographs of the scene below . )', ' ( Cut to a black screen with a white-framed photograph of the dead body . )', ' ( Resume to present . )', ' ( BRASS joins them against the railing . )', ' ( He holds out a framed photograph of the young dark-haired woman and an older man . )', ' ( They both are smiling at the camera . )', ' [[Brass]] cal and monica newman', ' [[Brass]] owners of the house', ' [[Brass]] my guess , second marriage', "" [[Catherine]] 'cause she 's a babe and he 's"", "" [[Brass]] he 's , uhm ... got a good sense of humor"", "" ( GRISSOM does n't seem amused . )"", "" ( BRASS returns GRISSOM 'S look . )"", ' ( CATHERINE , meanwhile , notices something on the floor of the balcony next to her . )', ' ( She picks it up . )', "" ( It 's a shell casing . )"", "" ( GRISSOM holds the flashlight on it while CATHERINE reads the etching on the bottom , '380 AUTO WLN ' . )"", ' [[Catherine]] .380 auto caliber', ' ( GRISSOM moves his light to the canopy below . )', "" ( Next to the dead body 's right hand is a hand gun . )"", "" ( He moves the light to the woman 's head where the bullet wound is . )"", ' [[Grissom]] gunshot , right temple', "" [[Grissom]] women do n't shoot themselves in the head , do they , catherine ?"", ' [[Catherine]] well , gunshots do a number of your face , so typically , women prefer pills', ' [[Brass]] so what are we calling this , murder , suicide , what ?', ' [[Grissom]] is the husband around ?', ' ( GRISSOM looks at BRASS . )', ' [[Brass]] no', ' [[Catherine]] well , you do the math : dead female spouse plus missing husband ... equals murder']",1,"Crime scene,Victim"
5,"[' ( NICK cuts the canopy around MONICA NEWMAN . )', ' [[Nick]] okay , warrick , hit it', ' ( WARRICK starts the crane support under the awning to remove the body and the canopy area that NICK cut . )', "" [[Nick]] white female , multiple bruising ... bullet hole to the temple does n't help"", ' [[Nick]] .380 auto on the side', ' [[Warrick]] yeah , somebody man-handled her pretty good before they killed her', ' [[Nick]] hmm']",1,Death cause
6,"[' ( GRISSOM notices the cigarette butts in the flower pot . )', ' ( He looks up at the second story open window directly above it and notices the torn screen . )', ' ( GRISSOM picks up one of the used cigarette butts . )', ' ( BRASS approaches GRISSOM and notices what GRISSOM is doing . )', ' [[Brass]] reminds me of my daughter', ' [[Brass]] she used throw butts out the window , too', ' [[Grissom]] the newmans have kids ?', ' ( GRISSOM starts to collect the cigarette butts in the flower bed . )', ' ( He puts them in a bindle . )', ' [[Brass]] a kid', ' [[Brass]] son , 15 , max newman', "" [[Brass]] he 's m.i.a"", ' [[Brass]] like the father', ' [[Brass]] the secretary said he went out for lunch and never came back', ' [[Brass]] i checked the garage -- three cars', ' [[Brass]] none of the hoods are hot', ' ( GRISSOM tucks the bindle in his pocket and continues to look around . )', "" [[Grissom]] we 're missing something""]",0,None
7,"[' ( A man is talking to an officer . )', ' [[Augie_Heitz]] grissom', ' [[Augie_Heitz]] a mr grissom', ' [[Augie_Heitz]] where would i find mr grissom ?', ' ( The officer points to GRISSOM who is standing behind the man . )', ' [[Augie_Heitz]] great , great', ' [[Augie_Heitz]] thank you very much', ' ( AUGIE HEITZ turns around and walks toward GRISSOM and BRASS . )', ' [[Augie_Heitz]] mr grissom ?', "" [[Augie_Heitz]] hi , i 'm augie heitz"", ' [[Augie_Heitz]] this is my listing', ' [[Augie_Heitz]] someone died , i know', "" [[Augie_Heitz]] it 's a terrible thing"", ' [[Augie_Heitz]] but you got people knocking down awnings stomping through the flower beds', ' [[Augie_Heitz]] how am i supposed to sell this house ?', "" [[Grissom]] you 're not"", "" [[Grissom]] it 's a crime scene"", "" [[Brass]] mr heitz , you 're mr newman 's realtor"", ' [[Brass]] have you seen your client lately ?', ' [[Augie_Heitz]] what , you kidding ?', ' [[Augie_Heitz]] i mean , this is actually the beauty of the service i provide', ' [[Augie_Heitz]] my clients never have to see me', "" [[Augie_Heitz]] they do n't even have to be home when i show their house"", ' [[Brass]] you always give out the combination to your lockboxes ?', "" [[Brass]] it 's illegal"", "" [[Augie_Heitz]] it 's a hot market"", ' [[Augie_Heitz]] um ... you know , i had a fish on the line', ' [[Augie_Heitz]] potential bidding war', ' [[Augie_Heitz]] look', ' [[Augie_Heitz]] i only give out the combination to people that i really trust', ' ( BRASS nods his head as this makes perfect sense to him . )', "" ( He looks over at GRISSOM who does n't say anything . )""]",0,None
8,"[' ( CATHERINE is interviewing PETER BERGLUND and the WOMAN from the teaser . )', "" ( She 's holding a bagged laptop in her arms )"", ' [[Catherine]] all right , look , i read rooms for a living', ' [[Catherine]] that closet was tossed', ' [[Catherine]] the carpet lit up', "" [[Catherine]] so i 'm going to ask you again what were you doing in there besides copulating ?"", ' [[Peter_Berglund]] it was my idea', ' [[Catherine]] right', ' [[Catherine]] well , we found this laptop on the vanity still on', "" [[Catherine]] you did n't play with it , too , did you ?""]",0,None
9,"[' ( GRISSOM shines his flashlight on the ground in front of him as he makes his way to the pool area . )', ' ( NICK is already at the edge of the pool . )', "" ( He 's kneeling in front of something on the ground . )"", ' ( It looks like something reddish mixed with something else . )', ' [[Nick]] hey , warrick', ' ( WARRICK walks over to where NICK is . )', "" ( He also crouches down to look at what has NICK 'S attention . )"", ' [[Warrick]] yeah', ' [[Nick]] check this out', ' ( NICK points to the watery-looking liquid substance on the pool side . )', "" [[Nick]] it 's a little thin for blood , is n't it ?"", ' [[Warrick]] yeah', ' ( NICK watches as WARRICK sticks his finger into the red substance . )', ' [[Nick]] what do you ... ?', ' ( WARRICK then tastes it . )', ' [[Warrick]] tastes like sugar', ' [[Grissom]] erythrosine', ' ( GRISSOM stands a distance behind the two men . )', ' ( He has his flashlight pointed up at a hummingbird feeder hanging near the light . )', ' ( It has red liquid in it . )', ' [[Grissom]] red dye number three', ' [[Nick]] hummingbirds do love the color red', "" [[Warrick]] you 've been watching way too much discovery channel"", ' [[Warrick]] this guy needs a girl', ' ( Both WARRICK and NICK stand up . )', "" [[Warrick]] i 'm going to check out the cabana"", ' ( WARRICK leaves . )', ' ( NICK continues to look at the pool side . )', ' [[Nick]] no visible footprints', "" [[Grissom]] does n't mean someone was n't out here"", ' [[Grissom]] grab the als', ' [[Nick]] yeah', ' ( At this time , SARA arrives and walks to the pool making her way to GRISSOM . )', "" ( She 's carrying her CSI kit . )"", ' ( She passes NICK who is on his way to get the ALS . )', ' [[Sara]] hey', ' [[Sara]] nick : sara', ' [[Sara]] i am so sorry', ' ( GRISSOM looks at his watch . )', ' [[Grissom]] i paged you two hours ago', ' [[Grissom]] sara : right', "" [[Grissom]] uh , it 's my day off"", ' [[Grissom]] i was up in pahrump at some vineyard', ' [[Grissom]] you told me to get a life , remember ?', "" ( SARA smiles at GRISSOM.. GRISSOM does n't return the smile . )"", ' [[Grissom]] did i ?', "" ( SARA 'S smiles slowly fades . )"", "" ( GRISSOM does n't say anything for a moment . )"", ' ( He pulls out his orange-tinted goggles from his kit . )', "" [[Grissom]] i 'm sorry , but i needed you"", ' [[Grissom]] dispatch called in a 419 at tuscadero high school', "" [[Grissom]] you 're on your own"", ' ( At any other time , SARA would jump at the chance . )', "" ( Under these circumstances however , this does n't please SARA the least . )"", ' [[Sara]] on my own ?', ' ( GRISSOM looks back up at SARA . )', ' ( Their eyes meet . )', ' [[Grissom]] solo', ' ( GRISSOM puts on his goggles intending to go back to work and effectively dismissing her . )', ' ( SARA stands there a moment looking at GRISSOM . )', ' ( She is not pleased by what she just heard . )', ' [[Sara]] see you around', ' ( SARA turns and leaves . )', ' ( On her way out , she passes NICK who has since returned with the ALS . )', ' ( He watches her with envy at getting a prime assignment . )', ' [[Nick]] solo ?', "" ( SARA shrugs and does n't say anything . )"", ' ( Her back is the only thing we see as she walks out . )', "" ( NICK , in the meantime , ca n't believe that SARA just walked in and out with the solo assignment . )"", ' [[Nick]] so does this mean when i come in on my day off i get to work solo ?', ' ( NICK puts his goggles on . )', "" ( GRISSOM points to the equipment at NICK 'S feet . )"", ' [[Grissom]] process', ' ( NICK turns on the ALS and starts to examine the poolside . )', ' ( He sees the footprints immediately . )', ' [[Nick]] whoa', ' [[Nick]] i got what looks like two sets of prints', ' [[Nick]] ballpark in a size ten from the house', ' [[Nick]] and what looks like a ... size 12 , possibly from the pool', ' ( NICK puts the portable machine down when he reaches GRISSOM . )', ' ( He kneels down low . )', ' [[Nick]] there were definitely two guys here , griss', ' [[Grissom]] now we just need to figure out if one of them was mr newman', ' ( WARRICK enters . )', ' [[Warrick]] hey , fellas', ' [[Warrick]] looks like the husband pulled a clark kent and left all his clothes behind', "" [[Warrick]] could n't have gone far"", ' [[Warrick]] i got his wallet , credit card and keys', "" ( WARRICK shows them the set of car keys he 's holding in his hand . )"", ' ( The camera holds close on GRISSOM . )', ' ( Both he and NICK stand up . )', ' [[Warrick]] you hear that ?', ' [[Warrick]] what is that ?', "" ( As NICK and WARRICK speak , we 're made aware of the sounds of water shloshing and of a generator that sounds stuck . )"", ' ( GRISSOM looks from WARRICK to NICK as he tries to follow their conversation . )', "" [[Nick]] oh , yeah , it 's the pool"", "" [[Nick]] it 's been doing it all night"", "" [[Warrick]] sounds like it 's clogged"", "" ( At the mention of the pool , GRISSOM 'S eyes look toward it . )"", ' [[Grissom]] did someone check this pool ?', ' [[Nick]] first officer said it was clear', ' ( GRISSOM looks at NICK . )', ' ( He points back to the pool . )', ' [[Grissom]] does that pool look clear to you ?', ' ( NICK looks at the pool . )', ' ( The water looks a bit cloudy to the casual observer . )', ' [[Nick]] uh ... no', ' ( GRISSOM looks at NICK . )', ' ( He then turns to look at WARRICK . )', ' ( He points to the pool . )', ' [[Grissom]] one of you guys is going in', ' ( GRISSOM leaves the two men to figure out who of the two it will be . )', ' ( NICK looks over at WARRICK and points . )', ' ( WARRICK stands across the pool staring at NICK . )', "" ( He 's still holding the camera . )"", ' ( WARRICK shakes his head and points back at NICK . )', ' ( NICK takes a deep breath and holds out his fist . )', "" ( They 're going to decide who goes in by a brief round of rock , paper , and scissors . )"", ' ( WARRICK understands this perfectly . )', ' ( He , too , also holds out his fist as they quickly decide who is going to jump into the pool . )', ' ( WARRICK shows rock ; NICK shows scissors . )', ' ( WARRICK nods and points back at NICK . )', ' ( NICK nods . )', "" [[Nick]] i 'll go in the pool"", ' ( He pushes his way across the pools length when he swims smack into CAL NEWMAN , dead in the water . )', ' ( NICK backs away and heads up for the surface . )', "" ( He breaks the surface and sees GRISSOM and WARRICK standing at the pool 's edge . )"", ' ( He pushes his way across the pools length when he swims smack into CAL NEWMAN , dead in the water . )', ' ( NICK backs away and heads up for the surface . )', "" ( He breaks the surface and sees GRISSOM and WARRICK standing at the pool 's edge . )"", ' [[Nick]] oh , man !', ' [[Nick]] male d.b']",1,"Victim,Evidence"
