caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	a	N	N	N	N	00:00:10.461	00:00:06.002000	00:00:14.921000	00:00:06.94400	00:00:07.18933	00:00:11.41333	00:00:14.12800	00:00:14.81600
1	0	None	box	N	N	N	N	00:00:10.461	00:00:06.002000	00:00:14.921000	00:00:06.94400	00:00:07.18933	00:00:11.41333	00:00:14.12800	00:00:14.81600
1	0	None	is	N	N	N	N	00:00:10.461	00:00:06.002000	00:00:14.921000	00:00:06.94400	00:00:07.18933	00:00:11.41333	00:00:14.12800	00:00:14.81600
1	0	None	on	N	N	N	N	00:00:10.461	00:00:06.002000	00:00:14.921000	00:00:06.94400	00:00:07.18933	00:00:11.41333	00:00:14.12800	00:00:14.81600
1	0	None	the	N	N	N	N	00:00:10.461	00:00:06.002000	00:00:14.921000	00:00:06.94400	00:00:07.18933	00:00:11.41333	00:00:14.12800	00:00:14.81600
1	0	None	autopsy	N	N	N	N	00:00:10.461	00:00:06.002000	00:00:14.921000	00:00:06.94400	00:00:07.18933	00:00:11.41333	00:00:14.12800	00:00:14.81600
1	0	None	table	N	N	N	N	00:00:10.461	00:00:06.002000	00:00:14.921000	00:00:06.94400	00:00:07.18933	00:00:11.41333	00:00:14.12800	00:00:14.81600
1	1	None	robbins	N	Y	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	cuts	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	the	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	string	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	and	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	cuts	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	the	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	box	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	1	None	open	N	N	N	N	00:00:19.381	00:00:14.921000	00:00:23.841000	00:00:17.50933	00:00:19.74400	00:00:20.27200	00:00:21.87733	00:00:21.89867
1	2	None	inside	N	N	N	N	00:00:28.301	00:00:23.841000	00:00:32.761000	00:00:23.94667	00:00:29.65333	00:00:30.97067	00:00:31.89333	00:00:32.33067
1	2	None	is	N	N	N	N	00:00:28.301	00:00:23.841000	00:00:32.761000	00:00:23.94667	00:00:29.65333	00:00:30.97067	00:00:31.89333	00:00:32.33067
1	2	None	a	N	N	N	N	00:00:28.301	00:00:23.841000	00:00:32.761000	00:00:23.94667	00:00:29.65333	00:00:30.97067	00:00:31.89333	00:00:32.33067
1	2	None	large	N	N	N	N	00:00:28.301	00:00:23.841000	00:00:32.761000	00:00:23.94667	00:00:29.65333	00:00:30.97067	00:00:31.89333	00:00:32.33067
1	2	None	blue	N	N	N	N	00:00:28.301	00:00:23.841000	00:00:32.761000	00:00:23.94667	00:00:29.65333	00:00:30.97067	00:00:31.89333	00:00:32.33067
1	2	None	plastic	N	N	N	N	00:00:28.301	00:00:23.841000	00:00:32.761000	00:00:23.94667	00:00:29.65333	00:00:30.97067	00:00:31.89333	00:00:32.33067
1	2	None	tub	N	N	N	N	00:00:28.301	00:00:23.841000	00:00:32.761000	00:00:23.94667	00:00:29.65333	00:00:30.97067	00:00:31.89333	00:00:32.33067
