caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	camera	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	opens	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	on	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	the	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	front	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	of	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	the	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	collins	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	mail	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	0	None	box	N	N	N	N	00:00:08.081	00:00:06.002000	00:00:10.161000	00:00:06.92800	00:00:07.55200	00:00:07.60533	00:00:08.15467	00:00:08.26133
1	1	None	the	N	N	N	N	00:00:12.241	00:00:10.161000	00:00:14.321000	00:00:11.11467	00:00:11.97867	00:00:12.38933	00:00:12.82667	00:00:14.10133
1	1	None	sprinkler	N	N	N	N	00:00:12.241	00:00:10.161000	00:00:14.321000	00:00:11.11467	00:00:11.97867	00:00:12.38933	00:00:12.82667	00:00:14.10133
1	1	None	system	N	N	N	N	00:00:12.241	00:00:10.161000	00:00:14.321000	00:00:11.11467	00:00:11.97867	00:00:12.38933	00:00:12.82667	00:00:14.10133
1	1	None	is	N	N	N	N	00:00:12.241	00:00:10.161000	00:00:14.321000	00:00:11.11467	00:00:11.97867	00:00:12.38933	00:00:12.82667	00:00:14.10133
1	1	None	on	N	N	N	N	00:00:12.241	00:00:10.161000	00:00:14.321000	00:00:11.11467	00:00:11.97867	00:00:12.38933	00:00:12.82667	00:00:14.10133
1	2	None	camera	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	pushes	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	in	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	slowly	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	to	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	the	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	bunny	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	lawn	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	decorations	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	near	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	the	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	mail	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	2	None	box	N	N	N	N	00:00:16.400	00:00:14.321000	00:00:18.480000	00:00:15.49333	00:00:16.05867	00:00:16.17600	00:00:17.68000	00:00:18.24533
1	3	None	the	N	N	N	N	00:00:20.560	00:00:18.480000	00:00:22.640000	00:00:18.51200	00:00:19.44000	00:00:20.64533	00:00:21.22133	00:00:22.37867
1	3	None	sprinkler	N	N	N	N	00:00:20.560	00:00:18.480000	00:00:22.640000	00:00:18.51200	00:00:19.44000	00:00:20.64533	00:00:21.22133	00:00:22.37867
1	3	None	system	N	N	N	N	00:00:20.560	00:00:18.480000	00:00:22.640000	00:00:18.51200	00:00:19.44000	00:00:20.64533	00:00:21.22133	00:00:22.37867
1	3	None	shuts	N	N	N	N	00:00:20.560	00:00:18.480000	00:00:22.640000	00:00:18.51200	00:00:19.44000	00:00:20.64533	00:00:21.22133	00:00:22.37867
1	3	None	off	N	N	N	N	00:00:20.560	00:00:18.480000	00:00:22.640000	00:00:18.51200	00:00:19.44000	00:00:20.64533	00:00:21.22133	00:00:22.37867
1	4	None	after	N	N	N	N	00:00:24.720	00:00:22.640000	00:00:26.800000	00:00:23.23733	00:00:24.14400	00:00:25.06667	00:00:25.72800	00:00:26.72533
1	4	None	a	N	N	N	N	00:00:24.720	00:00:22.640000	00:00:26.800000	00:00:23.23733	00:00:24.14400	00:00:25.06667	00:00:25.72800	00:00:26.72533
1	4	None	moment	N	N	N	N	00:00:24.720	00:00:22.640000	00:00:26.800000	00:00:23.23733	00:00:24.14400	00:00:25.06667	00:00:25.72800	00:00:26.72533
1	4	None	the	N	N	N	N	00:00:24.720	00:00:22.640000	00:00:26.800000	00:00:23.23733	00:00:24.14400	00:00:25.06667	00:00:25.72800	00:00:26.72533
1	4	None	front	N	N	N	N	00:00:24.720	00:00:22.640000	00:00:26.800000	00:00:23.23733	00:00:24.14400	00:00:25.06667	00:00:25.72800	00:00:26.72533
