caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	a	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	dark	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	colored	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	large	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	bird	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	flies	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	across	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	the	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	bottom	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	of	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	the	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	0	None	screen	N	N	N	N	00:00:07.413	00:00:06.002000	00:00:08.825000	00:00:06.74133	00:00:06.76800	00:00:07.01333	00:00:08.30933	00:00:08.41067
1	1	None	the	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	shadow	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	of	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	the	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	large	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	bird	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	travels	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	along	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	the	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	rocks	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	1	None	below	N	N	N	N	00:00:10.236	00:00:08.825000	00:00:11.648000	00:00:10.01600	00:00:10.45333	00:00:10.68267	00:00:10.68800	00:00:10.80533
1	2	None	the	N	N	N	N	00:00:13.059	00:00:11.648000	00:00:14.471000	00:00:12.41067	00:00:12.57600	00:00:12.95467	00:00:13.57867	00:00:14.13867
1	2	None	bird	N	N	N	N	00:00:13.059	00:00:11.648000	00:00:14.471000	00:00:12.41067	00:00:12.57600	00:00:12.95467	00:00:13.57867	00:00:14.13867
1	2	None	caws	N	N	N	N	00:00:13.059	00:00:11.648000	00:00:14.471000	00:00:12.41067	00:00:12.57600	00:00:12.95467	00:00:13.57867	00:00:14.13867
1	3	None	camera	N	N	N	N	00:00:15.882	00:00:14.471000	00:00:17.294000	00:00:15.31200	00:00:16.00000	00:00:16.08533	00:00:16.72533	00:00:16.85867
1	3	None	travels	N	N	N	N	00:00:15.882	00:00:14.471000	00:00:17.294000	00:00:15.31200	00:00:16.00000	00:00:16.08533	00:00:16.72533	00:00:16.85867
1	3	None	birds-eye	N	N	N	N	00:00:15.882	00:00:14.471000	00:00:17.294000	00:00:15.31200	00:00:16.00000	00:00:16.08533	00:00:16.72533	00:00:16.85867
