caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	the	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	meteor	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	meat	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	delivery	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	trucks	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	back	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	into	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	the	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	loading	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	0	None	stall	N	N	N	N	00:00:07.161	00:00:06.002000	00:00:08.321000	00:00:06.20267	00:00:07.18400	00:00:07.77067	00:00:07.81333	00:00:07.96800
1	1	None	the	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	driver	N	Y	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	gets	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	out	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	of	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	the	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	truck	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	and	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	looks	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	at	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	harlan	N	Y	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	who	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	stands	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	in	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	front	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	of	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	the	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
1	1	None	doorway	N	N	N	N	00:00:09.480	00:00:08.321000	00:00:10.640000	00:00:08.32000	00:00:08.77333	00:00:09.15733	00:00:09.79200	00:00:09.90400
