caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	grissom	N	Y	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	and	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	catherine	N	Y	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	stand	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	next	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	to	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	a	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	film	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	projector	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	and	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	watch	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	the	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	film	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	on	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	0	None	screen	N	N	N	N	00:00:07.961	00:00:06.002000	00:00:09.921000	00:00:06.08000	00:00:06.19733	00:00:06.82667	00:00:07.78667	00:00:08.33067
1	1	None	the	N	N	N	N	00:00:11.880	00:00:09.921000	00:00:13.840000	00:00:11.18933	00:00:11.55200	00:00:11.64800	00:00:13.56267	00:00:13.69067
1	1	None	film	N	Y	N	N	00:00:11.880	00:00:09.921000	00:00:13.840000	00:00:11.18933	00:00:11.55200	00:00:11.64800	00:00:13.56267	00:00:13.69067
1	1	None	processor	N	Y	N	N	00:00:11.880	00:00:09.921000	00:00:13.840000	00:00:11.18933	00:00:11.55200	00:00:11.64800	00:00:13.56267	00:00:13.69067
1	1	None	who	N	Y	N	N	00:00:11.880	00:00:09.921000	00:00:13.840000	00:00:11.18933	00:00:11.55200	00:00:11.64800	00:00:13.56267	00:00:13.69067
