caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	sirens	N	N	N	N	00:00:06.546	00:00:06.002000	00:00:07.091000	00:00:06.10667	00:00:06.35733	00:00:06.56000	00:00:06.86933	00:00:07.02933
1	0	None	wail	N	N	N	N	00:00:06.546	00:00:06.002000	00:00:07.091000	00:00:06.10667	00:00:06.35733	00:00:06.56000	00:00:06.86933	00:00:07.02933
1	0	None	in	N	N	N	N	00:00:06.546	00:00:06.002000	00:00:07.091000	00:00:06.10667	00:00:06.35733	00:00:06.56000	00:00:06.86933	00:00:07.02933
1	0	None	the	N	N	N	N	00:00:06.546	00:00:06.002000	00:00:07.091000	00:00:06.10667	00:00:06.35733	00:00:06.56000	00:00:06.86933	00:00:07.02933
1	0	None	distance	N	N	N	N	00:00:06.546	00:00:06.002000	00:00:07.091000	00:00:06.10667	00:00:06.35733	00:00:06.56000	00:00:06.86933	00:00:07.02933
1	1	None	erniemenlo	N	Y	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	sits	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	in	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	the	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	chair	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	in	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	the	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	center	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	of	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	the	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	darkened	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	1	None	room	N	N	N	N	00:00:07.635	00:00:07.091000	00:00:08.180000	00:00:07.32267	00:00:07.38133	00:00:07.39733	00:00:07.46667	00:00:08.16533
1	2	None	in	N	N	N	N	00:00:08.724	00:00:08.180000	00:00:09.269000	00:00:08.34133	00:00:08.45867	00:00:08.72533	00:00:09.06667	00:00:09.18933
