caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	the	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	limo	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	pulls	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	up	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	in	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	front	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	of	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	the	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	0	None	hotel	N	N	N	N	00:00:06.211	00:00:06.002000	00:00:06.420000	00:00:06.01067	00:00:06.04800	00:00:06.19733	00:00:06.22400	00:00:06.27733
1	1	None	cut	N	N	N	N	00:00:06.629	00:00:06.420000	00:00:06.839000	00:00:06.43733	00:00:06.44267	00:00:06.54400	00:00:06.66667	00:00:06.83200
1	1	None	to	N	N	N	N	00:00:06.629	00:00:06.420000	00:00:06.839000	00:00:06.43733	00:00:06.44267	00:00:06.54400	00:00:06.66667	00:00:06.83200
1	1	None	a	N	N	N	N	00:00:06.629	00:00:06.420000	00:00:06.839000	00:00:06.43733	00:00:06.44267	00:00:06.54400	00:00:06.66667	00:00:06.83200
1	1	None	woman	N	Y	N	N	00:00:06.629	00:00:06.420000	00:00:06.839000	00:00:06.43733	00:00:06.44267	00:00:06.54400	00:00:06.66667	00:00:06.83200
1	1	None	leans	N	N	N	N	00:00:06.629	00:00:06.420000	00:00:06.839000	00:00:06.43733	00:00:06.44267	00:00:06.54400	00:00:06.66667	00:00:06.83200
1	1	None	out	N	N	N	N	00:00:06.629	00:00:06.420000	00:00:06.839000	00:00:06.43733	00:00:06.44267	00:00:06.54400	00:00:06.66667	00:00:06.83200
1	1	None	the	N	N	N	N	00:00:06.629	00:00:06.420000	00:00:06.839000	00:00:06.43733	00:00:06.44267	00:00:06.54400	00:00:06.66667	00:00:06.83200
