caseID	sentID	speaker	word	killer_gold	other_gold	suspect_gold	human_guess	medion_time	start_time	end_time	i1_time	i2_time	i3_time	i4_time	i5_time
1	0	None	camera	N	N	N	N	00:00:08.770	00:00:06.002000	00:00:11.539000	00:00:06.74667	00:00:06.78933	00:00:08.58667	00:00:09.55200	00:00:10.40533
1	0	None	pans	N	N	N	N	00:00:08.770	00:00:06.002000	00:00:11.539000	00:00:06.74667	00:00:06.78933	00:00:08.58667	00:00:09.55200	00:00:10.40533
1	0	None	past	N	N	N	N	00:00:08.770	00:00:06.002000	00:00:11.539000	00:00:06.74667	00:00:06.78933	00:00:08.58667	00:00:09.55200	00:00:10.40533
1	0	None	a	N	N	N	N	00:00:08.770	00:00:06.002000	00:00:11.539000	00:00:06.74667	00:00:06.78933	00:00:08.58667	00:00:09.55200	00:00:10.40533
1	0	None	large	N	N	N	N	00:00:08.770	00:00:06.002000	00:00:11.539000	00:00:06.74667	00:00:06.78933	00:00:08.58667	00:00:09.55200	00:00:10.40533
1	0	None	sign	N	N	N	N	00:00:08.770	00:00:06.002000	00:00:11.539000	00:00:06.74667	00:00:06.78933	00:00:08.58667	00:00:09.55200	00:00:10.40533
1	1	None	a	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	large	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	construction	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	machine	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	moves	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	along	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	the	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	cleared	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	1	None	land	N	N	N	N	00:00:14.307	00:00:11.539000	00:00:17.076000	00:00:12.32533	00:00:12.56000	00:00:13.66400	00:00:14.49067	00:00:15.23200
1	2	None	from	N	N	N	N	00:00:19.844	00:00:17.076000	00:00:22.613000	00:00:17.92533	00:00:20.00533	00:00:20.09067	00:00:21.54133	00:00:22.19733
1	2	None	the	N	N	N	N	00:00:19.844	00:00:17.076000	00:00:22.613000	00:00:17.92533	00:00:20.00533	00:00:20.09067	00:00:21.54133	00:00:22.19733
1	2	None	command	N	N	N	N	00:00:19.844	00:00:17.076000	00:00:22.613000	00:00:17.92533	00:00:20.00533	00:00:20.09067	00:00:21.54133	00:00:22.19733
1	2	None	office	N	N	N	N	00:00:19.844	00:00:17.076000	00:00:22.613000	00:00:17.92533	00:00:20.00533	00:00:20.09067	00:00:21.54133	00:00:22.19733
